quarter,fund_number,fund_name,scheme_name,provider,fum,members,fund_start_date,return_1yr,return_5yr_avg,fee_total,risk_indicator,return_yr1,return_yr2,return_yr3,return_yr4,return_yr5,return_yr6,return_yr7,return_yr8,return_yr9,return_yr10,alloc_cash_and_cash_equivalents,alloc_new_zealand_fixed_interest,alloc_international_fixed_interest,alloc_australasian_equities,alloc_international_equities,alloc_listed_properties,alloc_unlisted_properties,alloc_other,alloc_commodities,target_cash_and_cash_equivalents,target_new_zealand_fixed_interest,target_international_fixed_interest,target_australasian_equities,target_international_equities,target_listed_properties,target_unlisted_properties,target_other,target_commodities
2022-12-31,FND10585,JUNO BALANCED FUND,JUNO KIWISAVER SCHEME,0.6,58762543.87,1906,2018-08-01,-18.12,,0.6,,,,,,,,,,,,16.38,24.4,10.26,5.0,41.29,2.67,,,,0.1,0.2,0.1,0.1,0.5,,,,
2022-12-31,FND10586,JUNO GROWTH FUND,JUNO KIWISAVER SCHEME,0.62,405197420.5,14714,2018-08-01,-25.63,,0.62,,,,,,,,,,,,12.83,8.93,10.27,6.94,57.31,3.71,,,,0.05,0.1,0.05,0.15,0.65,,,,
2022-12-31,FND1080,PRESERVATION FUND,FISHER FUNDS TWO KIWISAVER SCHEME,0.48,42153399.86,1705,2007-10-01,0.79,,0.62,,,,,,,,,,,,56.14,43.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-31,FND1082,CASH ENHANCED FUND,FISHER FUNDS TWO KIWISAVER SCHEME,0.52,290967304.2,10460,2007-10-01,-7.08,,0.52,,,,,,,,,,,,16.87,33.12,27.1,6.91,12.1,0.0,1.77,2.13,0.0,29.5,21.0,27.0,6.5,12.0,0.0,2.0,2.0,0.0
2022-12-31,FND1083,CONSERVATIVE FUND,FISHER FUNDS TWO KIWISAVER SCHEME,0.83,292981392.3,14761,2007-10-01,-8.3,,0.91,,,,,,,,,,,,8.53,31.34,32.06,5.9,12.27,0.0,4.69,5.21,0.0,14.5,26.0,32.0,5.5,12.0,0.0,5.0,5.0,0.0
2022-12-31,FND1084,BALANCED FUND,FISHER FUNDS TWO KIWISAVER SCHEME,0.86,1412424697.0,44218,2007-10-01,-12.58,,0.94,,,,,,,,,,,,2.64,17.15,20.46,14.37,33.53,0.0,5.55,6.3,0.0,3.0,17.0,20.0,14.0,34.0,0.0,6.0,6.0,0.0
2022-12-31,FND1085,GROWTH FUND,FISHER FUNDS TWO KIWISAVER SCHEME,0.97,1023584490.0,34882,2007-10-01,-10.46,,1.04,,,,,,,,,,,,3.49,10.82,4.17,25.15,47.7,0.0,3.78,4.89,0.0,1.0,11.0,7.0,25.0,47.0,0.0,4.5,4.5,0.0
2022-12-31,FND1086,EQUITY FUND,FISHER FUNDS TWO KIWISAVER SCHEME,1.06,229218939.7,9749,2007-10-01,-18.46,,1.13,,,,,,,,,,,,4.44,0.48,0.0,38.14,56.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,60.0,0.0,0.0,0.0,0.0
2022-12-31,FND1087,GLIDEPATH AGE 25,FISHER FUNDS TWO KIWISAVER SCHEME,1.06,800812.96,66,2014-07-01,-18.46,,1.13,,,,,,,,,,,,4.44,0.48,0.0,38.14,56.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,60.0,0.0,0.0,0.0,0.0
2022-12-31,FND1088,GLIDEPATH AGE 40,FISHER FUNDS TWO KIWISAVER SCHEME,1,8079478.8,242,2014-07-01,-13.07,,1.07,,,,,,,,,,,,3.79,7.51,2.84,29.31,50.66,0.0,2.57,3.32,0.0,1.0,7.0,5.0,30.0,51.0,0.0,3.0,3.0,0.0
2022-12-31,FND1089,GLIDEPATH AGE 55,FISHER FUNDS TWO KIWISAVER SCHEME,0.87,10173343.69,213,2014-07-01,-12.34,,0.95,,,,,,,,,,,,2.74,16.45,18.67,15.56,35.09,0.0,5.35,6.14,0.0,3.0,16.0,19.0,15.0,35.0,0.0,6.0,6.0,0.0
2022-12-31,FND1090,GLIDEPATH AGE 65,FISHER FUNDS TWO KIWISAVER SCHEME,0.84,4658109.38,82,2014-07-01,-9.02,,0.92,,,,,,,,,,,,7.52,28.93,30.09,7.34,15.89,0.0,4.83,5.4,0.0,13.0,24.0,30.0,7.0,16.0,0.0,5.0,5.0,0.0
2022-12-31,FND1091,GLIDEPATH AGE 75,FISHER FUNDS TWO KIWISAVER SCHEME,0.8,376329.61,8,2014-07-01,-7.59,,0.89,,,,,,,,,,,,12.35,32.34,29.49,5.42,11.29,0.0,4.31,4.8,0.0,17.0,28.0,29.0,5.0,11.0,0.0,5.0,5.0,0.0
2022-12-31,FND11,CASH FUND,MERCER KIWISAVER SCHEME,0.28,33937150.45,1379,2007-10-01,1.52,,0.31,,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-31,FND1153,CASH FUND,MAS KIWISAVER SCHEME,0.5,15523110.0,449,2008-12-22,1.41,,0.51,,,,,,,,,,,,100.0,,,,,,,,,1.0,,,,,,,,
2022-12-31,FND1155,CONSERVATIVE FUND,MAS KIWISAVER SCHEME,0.85,68415808.0,1948,2007-10-01,-8.48,,1.05,,,,,,,,,,,,14.95,21.54,44.54,6.07,12.9,,,,,0.1,0.25,0.45,0.06,0.14,,,,
2022-12-31,FND1158,MODERATE FUND,MAS KIWISAVER SCHEME,0.88,75418370.0,1588,2007-10-01,-10.59,,1.07,,,,,,,,,,,,10.81,16.19,34.73,12.67,25.6,,,,,0.055,0.195,0.35,0.125,0.275,,,,
2022-12-31,FND1159,BALANCED FUND,MAS KIWISAVER SCHEME,0.96,314553971.0,5319,2007-10-01,-12.52,,1.11,,,,,,,,,,,,8.73,11.8,22.22,18.66,38.59,,,,,0.035,0.14,0.225,0.185,0.415,,,,
2022-12-31,FND1160,GROWTH FUND,MAS KIWISAVER SCHEME,1,343915669.0,6414,2007-10-01,-14.42,,1.13,,,,,,,,,,,,6.65,5.68,11.56,24.65,51.25,,,0.21,,0.015,0.065,0.12,0.245,0.555,,,,
2022-12-31,FND1161,AGGRESSIVE FUND,MAS KIWISAVER SCHEME,1,146497377.0,3753,2007-10-01,-14.08,,1.12,,,,,,,,,,,,5.67,2.59,6.05,27.6,57.77,,,0.32,,,0.035,0.065,0.275,0.625,,,,
2022-12-31,FND1162,GLOBAL EQUITIES FUND,MAS KIWISAVER SCHEME,1,88125401.0,2010,2007-10-01,-16.16,,1.11,,,,,,,,,,,,4.71,,,30.2,64.74,,,0.35,,,,,0.3,0.7,,,,
2022-12-31,FND1183,SUMMER GLOBAL EQUITIES,SUMMER KIWISAVER SCHEME,0.86,24813940.6,907,2016-09-19,-19.73,,0.9,,,,,,,,,,,,4.61,0.0,0.0,0.32,93.88,1.19,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0
2022-12-31,FND1186,SUMMER LISTED PROPERTY,SUMMER KIWISAVER SCHEME,0.9,6980314.73,599,2016-09-19,-20.75,,0.9,,,,,,,,,,,,3.85,0.0,0.0,5.99,0.0,90.17,0.0,0.0,0.0,0.05,0.0,0.0,0.2,0.05,0.7,0.0,0.0,0.0
2022-12-31,FND1187,SUMMER NEW ZEALAND CASH,SUMMER KIWISAVER SCHEME,0.5,5604858.56,255,2016-09-19,1.31,,0.5,,,,,,,,,,,,69.58,30.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-31,FND1188,SUMMER NEW ZEALAND EQUITIES,SUMMER KIWISAVER SCHEME,0.9,18228987.74,894,2016-09-19,-9.28,,0.9,,,,,,,,,,,,1.94,0.0,0.0,91.57,0.0,6.49,0.0,0.0,0.0,0.05,0.0,0.0,0.85,0.0,0.1,0.0,0.0,0.0
2022-12-31,FND1189,SUMMER NEW ZEALAND FIXED INTEREST,SUMMER KIWISAVER SCHEME,0.75,5635360.6,368,2016-09-19,-4.1,,0.75,,,,,,,,,,,,4.39,95.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-31,FND119,AMP DEFENSIVE CONSERVATIVE FUND,AMP KIWISAVER SCHEME,0.32,411496666.2,14001,2007-10-01,-7.23,,0.38,,,,,,,,,,,,28.51,22.68,26.92,6.08,15.81,0.0,0.0,0.0,0.0,28.0,23.0,27.0,6.0,16.0,0.0,0.0,0.0,0.0
2022-12-31,FND1190,SUMMER BALANCED SELECTION,SUMMER KIWISAVER SCHEME,0.86,116087767.4,2423,2016-09-19,-9.17,,0.9,,,,,,,,,,,,8.93,24.41,15.87,23.8,22.0,4.99,0.0,0.0,0.0,0.1,0.22,0.13,0.25,0.25,0.05,0.0,0.0,0.0
2022-12-31,FND1191,SUMMER GLOBAL FIXED INTEREST,SUMMER KIWISAVER SCHEME,0.31,1066065.9,128,2016-09-19,-7.68,,0.75,,,,,,,,,,,,1.6,0.98,97.43,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.15,0.8,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-31,FND1276,CAPITAL GUARANTEED FUND,BOOSTER KIWISAVER SCHEME,0.9,70301883.95,8834,2014-07-01,0.54,,0.9,,,,,,,,,,,,86.24,6.46,1.54,1.71,4.05,,,,,0.8,0.05,0.05,0.04,0.06,,,,
2022-12-31,FND1277,CONSERVATIVE FUND,BOOSTER KIWISAVER SCHEME,0.38,40780047.15,3759,2014-07-01,-7.34,,0.38,,,,,,,,,,,,23.91,22.52,34.22,4.09,14.31,0.95,,,,0.3,0.28,0.22,0.07,0.11,0.02,,,
2022-12-31,FND1278,MODERATE FUND,BOOSTER KIWISAVER SCHEME,1.06,216351923.5,13254,2007-10-01,-8.1,,1.08,,,,,,,,,,,,18.15,23.21,23.91,11.1,19.54,2.32,1.77,,,0.2,0.25,0.15,0.14,0.2,0.03,0.03,,
2022-12-31,FND1279,BALANCED FUND,BOOSTER KIWISAVER SCHEME,1.16,676316839.6,35822,2007-10-01,-10.96,,1.19,,,,,,,,,,,,9.61,14.53,17.42,17.24,36.37,2.9,1.93,,,0.02,0.2,0.18,0.21,0.32,0.03,0.04,,
2022-12-31,FND1280,GROWTH FUND,BOOSTER KIWISAVER SCHEME,1.2,506154444.1,26258,2010-04-28,-12.86,,1.23,,,,,,,,,,,,5.18,7.99,7.8,24.88,48.8,3.5,1.85,,,0.02,0.1,0.08,0.28,0.42,0.05,0.05,,
2022-12-31,FND1281,HIGH GROWTH FUND,BOOSTER KIWISAVER SCHEME,1.25,578426828.1,30284,2007-10-01,-14.38,,1.29,,,,,,,,,,,,1.25,1.56,2.67,30.76,59.09,2.89,1.78,,,0.01,,,0.33,0.55,0.05,0.06,,
2022-12-31,FND1282,ENHANCED CASH FUND,BOOSTER KIWISAVER SCHEME,0.65,65209130.05,4078,2007-10-01,1.2,,0.65,,,,,,,,,,,,100.0,,,,,,,,,1.0,,,,,,,,
2022-12-31,FND1286,GEARED GROWTH FUND,BOOSTER KIWISAVER SCHEME,1.47,285608485.3,11866,2009-07-15,-20.05,,1.51,,,,,,,,,,,,1.43,,,29.82,63.57,4.42,0.76,,,0.01,,,0.33,0.55,0.05,0.06,,
2022-12-31,FND1287,SOCIALLY RESPONSIBLE BALANCED FUND,BOOSTER KIWISAVER SCHEME,1.17,259001202.8,11498,2014-07-01,-12.85,,1.27,,,,,,,,,,,,12.0,13.7,19.27,15.59,35.36,4.08,,,,0.02,0.21,0.22,0.18,0.32,0.05,,,
2022-12-31,FND1288,SOCIALLY RESPONSIBLE HIGH GROWTH FUND,BOOSTER KIWISAVER SCHEME,1.17,360551928.6,14834,2010-05-21,-16.2,,1.33,,,,,,,,,,,,6.23,1.72,2.95,26.28,58.95,3.87,,,,0.02,,,0.32,0.57,0.09,,,
2022-12-31,FND1289,ASSET CLASS CONSERVATIVE FUND,BOOSTER KIWISAVER SCHEME,1.12,22100740.81,1188,2014-07-01,-12.51,,1.12,,,,,,,,,,,,1.1,,66.4,5.58,22.06,4.86,,,,0.01,,0.66,0.06,0.22,0.05,,,
2022-12-31,FND1290,ASSET CLASS GROWTH FUND,BOOSTER KIWISAVER SCHEME,1.26,98088166.56,3163,2014-07-01,-13.72,,1.26,,,,,,,,,,,,0.73,,9.61,17.26,67.43,4.97,,,,0.01,,0.09,0.17,0.68,0.05,,,
2022-12-31,FND13,SUSTAINABLE CONSERVATIVE FUND,MERCER KIWISAVER SCHEME,0.42,708559269.2,27867,2007-10-01,-7.04,,0.46,,,,,,,,,,,,33.94,14.91,31.22,5.14,14.79,0.0,0.0,0.0,0.0,0.3,0.15,0.35,0.05,0.15,0.0,0.0,0.0,0.0
2022-12-31,FND130,AMP CASH FUND,AMP KIWISAVER SCHEME,0.5,97837372.85,3265,2007-10-01,1.28,,0.57,,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-31,FND131,AMP CONSERVATIVE FUND,AMP KIWISAVER SCHEME,0.75,417230498.1,11126,2007-10-01,-7.75,,0.86,,,,,,,,,,,,23.85,23.06,29.07,6.12,17.9,0.0,0.0,0.0,0.0,24.0,23.0,29.0,6.0,18.0,0.0,0.0,0.0,0.0
2022-12-31,FND132,AMP MODERATE FUND,AMP KIWISAVER SCHEME,0.78,602363750.5,13216,2007-10-01,-9.32,,0.9,,,,,,,,,,,,20.08,18.5,24.52,9.11,27.79,0.0,0.0,0.0,0.0,20.0,18.5,24.5,9.0,28.0,0.0,0.0,0.0,0.0
2022-12-31,FND133,AMP MODERATE BALANCED FUND,AMP KIWISAVER SCHEME,0.79,783906582.3,19477,2007-10-01,-11.11,,0.92,,,,,,,,,,,,15.09,16.04,22.05,10.13,36.69,0.0,0.0,0.0,0.0,15.0,16.0,22.0,10.0,37.0,0.0,0.0,0.0,0.0
2022-12-31,FND134,AMP BALANCED FUND,AMP KIWISAVER SCHEME,0.79,1013089905.0,26911,2007-10-01,-12.08,,0.92,,,,,,,,,,,,11.06,13.05,19.11,10.05,46.73,0.0,0.0,0.0,0.0,11.0,13.0,19.0,10.0,47.0,0.0,0.0,0.0,0.0
2022-12-31,FND135,AMP GROWTH FUND,AMP KIWISAVER SCHEME,0.79,828607905.2,28464,2007-10-01,-13.92,,0.93,,,,,,,,,,,,4.98,6.03,12.09,16.34,60.56,0.0,0.0,0.0,0.0,5.0,6.0,12.0,16.0,61.0,0.0,0.0,0.0,0.0
2022-12-31,FND136,AMP AGGRESSIVE FUND,AMP KIWISAVER SCHEME,0.82,562141126.8,27748,2007-10-01,-14.75,,0.96,,,,,,,,,,,,3.02,3.03,8.1,19.18,66.67,0.0,0.0,0.0,0.0,3.0,3.0,8.0,19.0,67.0,0.0,0.0,0.0,0.0
2022-12-31,FND13670,SUMMER CONSERVATIVE SELECTION,SUMMER KIWISAVER SCHEME,0.68,11037591.24,291,2019-04-08,-6.78,,0.75,,,,,,,,,,,,12.6,37.73,22.9,12.88,10.4,3.49,0.0,0.0,0.0,0.18,0.31,0.21,0.15,0.12,0.03,0.0,0.0,0.0
2022-12-31,FND13671,SUMMER GROWTH SELECTION,SUMMER KIWISAVER SCHEME,0.87,63828114.84,1548,2019-04-08,-11.13,,0.9,,,,,,,,,,,,5.72,11.82,9.09,34.7,32.08,6.59,0.0,0.0,0.0,0.04,0.1,0.06,0.38,0.35,0.07,0.0,0.0,0.0
2022-12-31,FND137,ANZ BALANCED GROWTH FUND,AMP KIWISAVER SCHEME,1.09,297013224.0,6455,2007-10-01,-12.58,,1.16,,,,,,,,,,,,6.29,8.65,21.06,12.42,44.12,7.46,0.0,0.0,0.0,6.0,7.5,21.5,12.0,45.5,7.5,0.0,0.0,0.0
2022-12-31,FND138,MERCER BALANCED FUND,AMP KIWISAVER SCHEME,1.13,53338120.28,1828,2007-10-01,-9.6,,1.22,,,,,,,,,,,,3.56,9.99,25.67,12.68,37.84,2.85,3.14,4.27,0.0,4.0,10.0,26.0,12.5,38.5,3.0,3.0,3.0,0.0
2022-12-31,FND139,NIKKO AM BALANCED FUND,AMP KIWISAVER SCHEME,1.08,81092784.5,2738,2007-10-01,-14.28,,1.32,,,,,,,,,,,,0.0,20.94,10.37,18.57,30.0,5.03,0.0,15.09,0.0,0.0,20.0,10.0,17.0,33.0,5.0,0.0,15.0,0.0
2022-12-31,FND14,SUSTAINABLE PLUS MODERATE FUND,MERCER KIWISAVER SCHEME,0.59,209369635.8,6056,2015-02-18,-8.0,,0.66,,,,,,,,,,,,18.62,12.85,27.99,9.54,21.86,1.87,2.17,5.1,0.0,0.18,0.13,0.29,0.095,0.225,0.02,0.02,0.04,0.0
2022-12-31,FND14930,PATHFINDER KIWISAVER GROWTH FUND,PATHFINDER KIWISAVER PLAN,1.25,139291818.5,4481,2019-07-23,-13.89,,1.33,,,,,,,,,,,,19.2,8.48,2.93,22.82,38.25,5.94,,2.38,,0.087,0.072,0.092,0.225,0.414,0.06,,0.05,
2022-12-31,FND14931,PATHFINDER KIWISAVER BALANCED FUND,PATHFINDER KIWISAVER PLAN,1.1,53760068.76,1584,2019-07-23,-10.05,,1.18,,,,,,,,,,,,16.9104,24.6305,5.2894,17.4585,29.287,4.1566,,2.2675,,0.107,0.122,0.211,0.146,0.324,0.04,,0.05,
2022-12-31,FND14932,PATHFINDER KIWISAVER CONSERVATIVE FUND,PATHFINDER KIWISAVER PLAN,0.8,13364012.6,542,2019-07-23,-4.1,,0.88,,,,,,,,,,,,30.1,49.31,4.81,4.94,7.59,1.31,,1.94,,0.253,0.258,0.335,0.036,0.068,0.0,,0.05,
2022-12-31,FND15,SUSTAINABLE PLUS BALANCED FUND,MERCER KIWISAVER SCHEME,0.68,539038815.0,13403,2007-10-01,-10.4,,0.77,,,,,,,,,,,,5.51,9.76,25.14,12.35,34.36,2.79,3.11,6.98,0.0,0.04,0.1,0.26,0.125,0.355,0.03,0.03,0.06,0.0
2022-12-31,FND15017,POSITIVE IMPACT FUND,ASB KIWISAVER SCHEME,1,109052027.8,5120,2019-07-25,-18.68,,1.0,,,,,,,,,,,,0.0,0.0,43.29,0.0,56.71,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,60.0,0.0,0.0,0.0,0.0
2022-12-31,FND15503,MILFORD KIWISAVER AGGRESSIVE FUND,MILFORD KIWISAVER PLAN,1.14,839759255.8,22057,2019-08-01,-13.4,,1.21,,,,,,,,,,,,11.28,0.0,0.0,22.17,60.63,2.31,0.0,3.61,0.0,0.05,0.0,0.0,0.25,0.7,0.0,0.0,0.0,0.0
2022-12-31,FND1579,INCOME STRATEGY,NZ FUNDS KIWISAVER SCHEME,0.95,89549815.21,18202,2010-11-01,8.77,,1.1,,,,,,,,,,,,14.77,34.95,50.28,0.0,0.0,0.0,0.0,0.0,0.0,8.0,45.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-31,FND1581,INFLATION STRATEGY,NZ FUNDS KIWISAVER SCHEME,1.05,124266072.4,17797,2010-11-01,-3.16,,1.33,,,,,,,,,,,,4.72,0.6,7.31,38.23,40.21,2.85,0.0,1.48,4.6,5.0,12.0,13.0,29.0,38.0,3.0,0.0,0.0,0.0
2022-12-31,FND1583,GROWTH STRATEGY,NZ FUNDS KIWISAVER SCHEME,1.1,462269956.8,19736,2010-11-01,-11.53,,1.62,,,,,,,,,,,,0.85,0.75,2.95,26.75,48.79,1.38,0.0,6.55,11.98,5.0,0.0,0.0,25.0,67.0,3.0,0.0,0.0,0.0
2022-12-31,FND1585,LIFE CYCLE - AGE 0-54,NZ FUNDS KIWISAVER SCHEME,1.09,347577501.3,12660,2010-11-01,-9.71,,1.57,,,,,,,,,,,,1.81,2.28,5.47,26.54,45.83,1.46,0.0,5.81,10.8,5.0,3.0,4.0,24.0,61.0,3.0,0.0,0.0,0.0
2022-12-31,FND1587,LIFE CYCLE - AGE 65,NZ FUNDS KIWISAVER SCHEME,1.04,8571320.26,159,2010-11-01,-3.29,,1.38,,,,,,,,,,,,5.69,9.61,16.65,23.41,33.38,1.49,0.0,3.24,6.53,6.0,16.0,17.0,20.0,39.0,2.0,0.0,0.0,0.0
2022-12-31,FND1589,LIFE CYCLE - AGE 75,NZ FUNDS KIWISAVER SCHEME,1.03,1307483.8,18,2010-11-01,-1.68,,1.34,,,,,,,,,,,,6.83,12.36,20.48,21.29,29.42,1.38,0.0,2.7,5.54,6.0,20.0,21.0,18.0,33.0,2.0,0.0,0.0,0.0
2022-12-31,FND15953,NEW ZEALAND CASH FUND,KOURA KIWISAVER SCHEME,0,1259001.0,141,2019-10-23,1.58,,0.0,,,,,,,,,,,,100.0,,,,,,,,,100.0,,,,,,,,
2022-12-31,FND15954,EMERGING MARKETS EQUITIES FUND,KOURA KIWISAVER SCHEME,0.47,3777483.0,1611,2019-10-23,-13.88,,0.63,,,,,,,,,,,,0.96,,,,99.04,,,,,1.0,,,,99.0,,,,
2022-12-31,FND15955,NEW ZEALAND FIXED INTEREST FUND,KOURA KIWISAVER SCHEME,0.63,12026594.0,1529,2019-10-23,-3.55,,0.63,,,,,,,,,,,,0.94,99.06,,,,,,,,1.0,99.0,,,,,,,
2022-12-31,FND15956,NEW ZEALAND EQUITIES FUND,KOURA KIWISAVER SCHEME,0.63,10352563.0,1620,2019-10-23,-9.89,,0.63,,,,,,,,,,,,1.05,,,98.95,,,,,,1.0,,,99.0,,,,,
2022-12-31,FND15957,REST OF WORLD EQUITIES FUND,KOURA KIWISAVER SCHEME,0.51,8139724.0,1611,2019-10-23,-14.11,,0.63,,,,,,,,,,,,0.58,,,,99.42,,,,,1.0,,,,99.0,,,,
2022-12-31,FND15958,US EQUITIES FUND,KOURA KIWISAVER SCHEME,0.53,18456957.0,1638,2019-10-23,-19.49,,0.63,,,,,,,,,,,,0.73,,,,99.27,,,,,1.0,,,,99.0,,,,
2022-12-31,FND16,SUSTAINABLE PLUS GROWTH FUND,MERCER KIWISAVER SCHEME,0.77,203742494.1,6599,2015-02-18,-12.46,,0.87,,,,,,,,,,,,2.49,5.02,12.95,15.58,48.91,3.45,3.63,7.97,0.0,0.01,0.05,0.14,0.155,0.505,0.035,0.035,0.07,0.0
2022-12-31,FND16896,STEPPING STONES GROWTH 0-50,GENERATE KIWISAVER SCHEME,1,62290665.0,2632,2016-09-06,-12.86,,1.34,,,,,,,,,,,,7.14,1.38,0.26,20.41,63.45,7.11,0.25,0.0,0.0,0.05,0.0,0.0,0.15,0.65,0.15,0.0,0.0,0.0
2022-12-31,FND16897,STEPPING STONES GROWTH 51-55,GENERATE KIWISAVER SCHEME,1,19899810.0,505,2016-09-06,-11.53,,1.32,,,,,,,,,,,,8.23,12.53,2.36,22.33,46.51,7.77,0.27,0.0,0.0,0.05,0.15,0.0,0.1625,0.475,0.1625,0.0,0.0,0.0
2022-12-31,FND16898,STEPPING STONES GROWTH 56-60,GENERATE KIWISAVER SCHEME,1,19233581.0,422,2016-09-06,-9.08,,1.27,,,,,,,,,,,,8.12,29.21,5.51,20.53,29.23,7.15,0.25,0.0,0.0,0.05,0.35,0.0,0.15,0.3,0.15,0.0,0.0,0.0
2022-12-31,FND17,SUSTAINABLE PLUS HIGH GROWTH FUND,MERCER KIWISAVER SCHEME,0.82,290063013.8,8779,2007-10-01,-14.0,,0.92,,,,,,,,,,,,2.79,0.94,2.42,19.75,59.06,3.42,3.66,7.96,0.0,0.01,0.01,0.03,0.2,0.61,0.035,0.035,0.07,0.0
2022-12-31,FND17971,SOCIALLY RESPONSIBLE MODERATE FUND,BOOSTER KIWISAVER SCHEME,1.07,45189197.55,2365,2020-03-24,-9.78,,1.12,,,,,,,,,,,,18.93,22.18,27.48,9.91,18.12,3.38,,,,0.2,0.27,0.18,0.12,0.2,0.03,,,
