quarter,fund_number,fund_name,scheme_name,provider,fum,members,fund_start_date,return_1yr,return_5yr_avg,fee_total,risk_indicator,return_yr1,return_yr2,return_yr3,return_yr4,return_yr5,return_yr6,return_yr7,return_yr8,return_yr9,return_yr10,alloc_cash_and_cash_equivalents,alloc_new_zealand_fixed_interest,alloc_international_fixed_interest,alloc_australasian_equities,alloc_international_equities,alloc_listed_properties,alloc_unlisted_properties,alloc_other,alloc_commodities,target_cash_and_cash_equivalents,target_new_zealand_fixed_interest,target_international_fixed_interest,target_australasian_equities,target_international_equities,target_listed_properties,target_unlisted_properties,target_other,target_commodities
2021-09-30,FND11124,FISHER FUNDS CONSERVATIVE FUND,FISHER FUNDS MANAGED FUNDS,FISHER FUNDS MANAGEMENT LIMITED,115402927.8,2946,2018-07-31,3.92,,1.3,3,,,,,,,,,,,17.36,23.9,31.7,5.36,11.68,0.0,4.58,5.42,0.0,19.5,18.0,35.0,5.5,12.0,0.0,5.0,5.0,0.0
2021-09-30,FND11125,FISHER FUNDS BALANCED STRATEGY,FISHER FUNDS MANAGED FUNDS,FISHER FUNDS MANAGEMENT LIMITED,122139526.6,1704,2018-07-31,10.84,,2.13,4,,,,,,,,,,,11.44,17.91,15.35,18.17,27.68,0.0,3.7,5.75,0.0,11.5,11.0,21.0,18.0,28.5,0.0,5.0,5.0,0.0
2021-09-30,FND11126,FISHER FUNDS GROWTH FUND,FISHER FUNDS MANAGED FUNDS,FISHER FUNDS MANAGEMENT LIMITED,219599373.8,5603,2018-07-31,16.8,,2.8,4,,,,,,,,,,,6.58,13.01,1.98,28.65,40.78,0.0,2.98,6.02,0.0,5.0,6.0,9.0,29.0,42.0,0.0,4.5,4.5,0.0
2021-09-30,FND1113,SMARTSHARES AUSTRALIAN TOP 20 ETF,SMARTSHARES EXCHANGE TRADED FUNDS,SMARTSHARES LIMITED,162507313.0,3157,2016-11-07,26.7,0.0,0.6,6,,,,,,,,,,,1.39,0.0,0.0,98.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2021-09-30,FND1114,SMARTSHARES NZ TOP 10 ETF,SMARTSHARES EXCHANGE TRADED FUNDS,SMARTSHARES LIMITED,170069133.0,3619,2016-11-07,7.45,0.0,0.6,5,,,,,,,,,,,0.02,0.0,0.0,99.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2021-09-30,FND1115,SMARTSHARES NZ TOP 50 ETF,SMARTSHARES EXCHANGE TRADED FUNDS,SMARTSHARES LIMITED,744247835.0,9745,2016-11-07,20.17,0.0,0.5,5,,,,,,,,,,,0.31,0.0,0.0,99.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2021-09-30,FND1116,SMARTSHARES NZ PROPERTY ETF,SMARTSHARES EXCHANGE TRADED FUNDS,SMARTSHARES LIMITED,142660092.0,1538,2015-11-12,9.66,9.92,0.54,5,,,,,,,,,,,0.45,0.0,0.0,0.0,0.0,99.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2021-09-30,FND1117,SMARTSHARES NZ MID CAP ETF,SMARTSHARES EXCHANGE TRADED FUNDS,SMARTSHARES LIMITED,202563745.0,3499,2016-11-07,19.49,0.0,0.6,5,,,,,,,,,,,0.19,0.0,0.0,99.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2021-09-30,FND1143,SALT LONG SHORT FUND,SALT INVESTMENT FUNDS,SALT INVESTMENT FUNDS LIMITED,53883356.0,171,2014-06-30,32.15,6.96,1.73,4,,,,,,,,,,,58.15,,,51.85,,,,,,70.0,,,30.0,,,,,
2021-09-30,FND1144,SALT ENHANCED PROPERTY FUND,SALT INVESTMENT FUNDS,SALT INVESTMENT FUNDS LIMITED,24693834.0,41,2014-11-11,13.94,11.03,1.04,5,,,,,,,,,,,3.6,,,,,96.4,,,,5.0,,,,,95.0,,,
2021-09-30,FND1145,SALT NZ DIVIDEND APPRECIATION FUND,SALT INVESTMENT FUNDS,SALT INVESTMENT FUNDS LIMITED,104194668.0,41,2015-06-30,15.25,11.21,1.12,5,,,,,,,,,,,2.55,,,97.45,,,,,,,,,100.0,,,,,
2021-09-30,FND1147,CONSERVATIVE FUND,MAS RETIREMENT SAVINGS SCHEME,MEDICAL FUNDS MANAGEMENT LIMITED,42028058.0,474,2007-10-01,3.99,4.12,1.2,3,,,,,,,,,,,12.37,16.1,51.53,5.99,14.01,0.0,0.0,0.0,0.0,10.0,25.0,45.0,6.0,14.0,0.0,0.0,0.0,0.0
2021-09-30,FND1148,MODERATE FUND,MAS RETIREMENT SAVINGS SCHEME,MEDICAL FUNDS MANAGEMENT LIMITED,176953835.0,1526,1994-04-01,7.47,6.03,1.2,4,,,,,,,,,,,8.07,12.07,39.99,12.8,27.07,0.0,0.0,0.0,0.0,5.5,19.5,35.0,12.5,27.5,0.0,0.0,0.0,0.0
2021-09-30,FND1149,BALANCED FUND,MAS RETIREMENT SAVINGS SCHEME,MEDICAL FUNDS MANAGEMENT LIMITED,234487870.0,1990,2007-10-01,11.7,7.99,1.16,4,,,,,,,,,,,5.58,8.89,25.6,19.02,40.91,0.0,0.0,0.0,0.0,3.5,14.0,22.5,18.5,41.5,0.0,0.0,0.0,0.0
2021-09-30,FND1150,GROWTH FUND,MAS RETIREMENT SAVINGS SCHEME,MEDICAL FUNDS MANAGEMENT LIMITED,539370298.0,3858,1994-04-01,16.24,10.33,1.16,5,,,,,,,,,,,2.31,4.09,12.89,25.21,54.8,0.0,0.0,0.7,0.0,1.5,6.5,12.0,24.5,55.5,0.0,0.0,0.0,0.0
2021-09-30,FND1151,AGGRESSIVE FUND,MAS RETIREMENT SAVINGS SCHEME,MEDICAL FUNDS MANAGEMENT LIMITED,81181897.0,1376,2007-10-01,18.38,11.31,1.14,5,,,,,,,,,,,1.66,1.96,6.39,27.3,62.42,0.0,0.0,0.27,0.0,0.0,3.5,6.5,27.5,62.5,0.0,0.0,0.0,0.0
2021-09-30,FND1152,GLOBAL EQUITIES FUND,MAS RETIREMENT SAVINGS SCHEME,MEDICAL FUNDS MANAGEMENT LIMITED,57035334.0,782,2007-10-01,21.1,12.69,1.12,5,,,,,,,,,,,1.11,0.0,0.0,29.94,68.71,0.0,0.0,0.24,0.0,0.0,0.0,0.0,30.0,70.0,0.0,0.0,0.0,0.0
2021-09-30,FND11526,AMP CAPITAL GLOBAL COMPANIES FUND,AMP CAPITAL INVESTMENT FUNDS,AMP INVESTMENT MANAGEMENT (N.Z.) LIMITED,88106615.68,,2018-11-01,23.48,,1.07,5,,,,,,,,,,,0.38,0.0,0.0,0.0,99.62,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0
2021-09-30,FND1157,CASH FUND,MAS RETIREMENT SAVINGS SCHEME,MEDICAL FUNDS MANAGEMENT LIMITED,14630446.0,311,2008-12-22,0.57,1.31,0.51,1,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-30,FND11581,HARBOUR REAL ESTATE INVESTMENT FUND,HARBOUR INVESTMENT FUNDS,HARBOUR ASSET MANAGEMENT LIMITED,110917273.1,49,2018-10-01,18.05,,0.88,5,,,,,,,,,,,0.75,,,18.1,,81.15,,,,2.5,,,12.5,,85.0,,,
2021-09-30,FND11593,CARBON FUND,SALT LISTED FUNDS,SALT INVESTMENT FUNDS LIMITED,62270833.0,781,2018-11-08,55.07,,0.96,5,,,,,,,,,,,3.38,,,,,,,,96.62,2.0,,,,,,,,98.0
2021-09-30,FND1163,DIVERSIFIED 60 FUND,INTEGRAL MASTER TRUST,BRITANNIA FINANCIAL SERVICES LIMITED,90646089.0,,2011-05-19,14.34,7.01,1.21,4,,,,,,,,,,,9.18,0.0,28.39,0.0,62.42,0.0,0.0,0.0,0.0,10.0,0.0,30.0,0.0,60.0,0.0,0.0,0.0,0.0
2021-09-30,FND1208,FISHER FUNDS NEW ZEALAND GROWTH FUND,FISHER FUNDS MANAGED FUNDS,FISHER FUNDS MANAGEMENT LIMITED,324706989.5,5639,1998-08-10,23.98,17.13,3.52,5,,,,,,,,,,,5.51,0.0,0.0,94.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2021-09-30,FND1209,FISHER FUNDS AUSTRALIAN GROWTH FUND,FISHER FUNDS MANAGED FUNDS,FISHER FUNDS MANAGEMENT LIMITED,106519696.8,2996,2005-06-15,33.95,14.12,3.47,6,,,,,,,,,,,1.49,0.0,0.0,98.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2021-09-30,FND1210,FISHER FUNDS INTERNATIONAL GROWTH FUND,FISHER FUNDS MANAGED FUNDS,FISHER FUNDS MANAGEMENT LIMITED,131893083.8,2948,2007-11-07,25.9,17.76,4.37,5,,,,,,,,,,,4.71,0.0,0.0,0.0,95.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
