quarter,fund_number,fund_name,scheme_name,provider,fum,members,fund_start_date,return_1yr,return_5yr_avg,fee_total,risk_indicator,return_yr1,return_yr2,return_yr3,return_yr4,return_yr5,return_yr6,return_yr7,return_yr8,return_yr9,return_yr10,alloc_cash_and_cash_equivalents,alloc_new_zealand_fixed_interest,alloc_international_fixed_interest,alloc_australasian_equities,alloc_international_equities,alloc_listed_properties,alloc_unlisted_properties,alloc_other,alloc_commodities,target_cash_and_cash_equivalents,target_new_zealand_fixed_interest,target_international_fixed_interest,target_australasian_equities,target_international_equities,target_listed_properties,target_unlisted_properties,target_other,target_commodities
2020-03-31,FND1176,RUSSELL LIFEPOINTS® BALANCED FUND,AON KIWISAVER SCHEME,1.04,171361347.61,11982,2007-09-30,-2.82,,1.16,,,,,,,,,,,,,8.37,32.08,18.75,40.8,,,,,,8.0,32.0,20.0,40.0,,,,
2020-03-31,FND1177,MILFORD ACTIVE GROWTH WHOLESALE FUND,AON KIWISAVER SCHEME,1.02,139643881.72,9966,2009-05-01,-2.75,,1.14,,,,,,,,,,,,27.69,1.88,14.03,27.09,23.99,5.32,0.0,0.0,0.0,6.0,4.0,10.0,52.0,28.0,0.0,0.0,0.0,0.0
2020-03-31,FND1178,RUSSELL LIFEPOINTS® GROWTH FUND,AON KIWISAVER SCHEME,1.10,42616364.74,1683,2007-09-30,-4.24,,1.22,,,,,,,,,,,,,5.26,20.13,23.47,51.14,,,,,,5.0,20.0,25.0,50.0,,,,
2020-03-31,FND1179,RUSSELL LIFEPOINTS® TARGET DATE 2015 FUND,AON KIWISAVER SCHEME,0.91,4326743.44,179,2007-09-30,0.64,,1.03,,,,,,,,,,,,,16.62,63.61,5.59,14.18,,,,,,16.0,64.0,6.0,14.0,,,,
2020-03-31,FND1180,RUSSELL LIFEPOINTS® TARGET DATE 2025 FUND,AON KIWISAVER SCHEME,0.96,20657419.89,563,2007-09-30,-0.37,,1.08,,,,,,,,,,,,,14.57,53.82,9.79,21.82,,,,,,14.0,54.0,10.5,21.5,,,,
2020-03-31,FND1181,RUSSELL LIFEPOINTS® TARGET DATE 2035 FUND,AON KIWISAVER SCHEME,1.03,21266544.79,534,2007-09-30,-2.02,,1.15,,,,,,,,,,,,,9.93,38.52,15.91,35.64,,,,,,9.5,38.5,17.0,35.0,,,,
2020-03-31,FND1182,RUSSELL LIFEPOINTS® TARGET DATE 2045 FUND,AON KIWISAVER SCHEME,1.09,17838378.0,928,2007-09-30,-3.54,,1.21,,,,,,,,,,,,,6.3,25.12,21.59,46.99,,,,,,6.0,25.0,23.0,46.0,,,,
2020-03-31,FND1183,SUMMER GLOBAL EQUITIES,SUMMER KIWISAVER SCHEME,0.90,16974102.07,885,2016-09-19,5.86,,0.9,,,,,,,,,,,,9.18,0.0,0.0,0.0,90.82,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0
2020-03-31,FND1186,SUMMER LISTED PROPERTY,SUMMER KIWISAVER SCHEME,0.90,6510446.43,739,2016-09-19,-5.75,,0.9,,,,,,,,,,,,5.62,0.0,0.0,1.85,0.0,92.53,0.0,0.0,0.0,5.0,0.0,0.0,20.0,5.0,70.0,0.0,0.0,0.0
2020-03-31,FND1187,SUMMER NEW ZEALAND CASH,SUMMER KIWISAVER SCHEME,0.90,4833945.78,327,2016-09-19,0.78,,0.9,,,,,,,,,,,,77.27,22.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-31,FND1188,SUMMER NEW ZEALAND EQUITIES,SUMMER KIWISAVER SCHEME,0.90,12102514.99,908,2016-09-19,-3.34,,0.9,,,,,,,,,,,,8.47,0.0,0.0,89.26,0.0,2.27,0.0,0.0,0.0,5.0,0.0,0.0,85.0,0.0,10.0,0.0,0.0,0.0
2020-03-31,FND1189,SUMMER NEW ZEALAND FIXED INTEREST,SUMMER KIWISAVER SCHEME,0.90,8589194.69,556,2016-09-19,1.55,,0.9,,,,,,,,,,,,14.57,85.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,90.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-31,FND119,AMP DEFAULT FUND,AMP KIWISAVER SCHEME,0.35,1322914642.66,95285,2007-10-01,0.6,,0.34,,,,,,,,,,,,47.51,18.29,16.1,6.37,11.73,0.0,0.0,0.0,0.0,45.0,17.5,17.5,7.0,13.0,0.0,0.0,0.0,0.0
2020-03-31,FND1190,SUMMER BALANCED SELECTION,SUMMER KIWISAVER SCHEME,0.90,86666596.64,2484,2016-09-19,-0.55,,0.9,,,,,,,,,,,,14.08,27.23,7.64,23.21,22.53,5.29,0.0,0.0,0.0,15.0,20.0,10.0,25.0,25.0,5.0,0.0,0.0,0.0
2020-03-31,FND1191,SUMMER GLOBAL FIXED INTEREST,SUMMER KIWISAVER SCHEME,0.46,1022271.14,146,2016-09-19,2.21,,0.9,,,,,,,,,,,,8.88,11.31,79.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-31,FND1207,RUSSELL LIFEPOINTS® TARGET DATE 2055 FUND,AON KIWISAVER SCHEME,1.12,1212196.36,107,2016-02-19,-5.11,,1.24,,,,,,,,,,,,,3.16,13.07,26.39,57.38,,,,,,3.0,13.0,28.0,56.0,,,,
2020-03-31,FND1276,CAPITAL GUARANTEED FUND,BOOSTER KIWISAVER SCHEME,0.90,62272903.87,9545,2014-07-01,0.45,,0.9,,,,,,,,,,,,93.87,6.13,,,,,,,,80.0,5.0,5.0,4.0,6.0,,,,
2020-03-31,FND1277,DEFAULT SAVER FUND,BOOSTER KIWISAVER SCHEME,0.38,91603651.78,18931,2014-07-01,2.13,,0.38,,,,,,,,,,,,34.87,17.22,28.26,6.0,12.32,1.33,,,,30.0,28.0,22.0,7.0,11.0,2.0,,,
2020-03-31,FND1278,MODERATE FUND,BOOSTER KIWISAVER SCHEME,1.07,178133926.41,13683,2007-10-01,0.73,,1.13,,,,,,,,,,,,20.47,24.75,23.66,10.77,16.35,2.13,1.87,,,20.0,25.0,15.0,14.0,19.0,4.0,3.0,,
2020-03-31,FND1279,BALANCED FUND,BOOSTER KIWISAVER SCHEME,1.16,487467001.76,35419,2007-10-01,-0.92,,1.24,,,,,,,,,,,,12.94,12.97,20.52,16.39,32.22,2.67,2.29,,,5.0,16.0,19.0,21.0,30.0,5.0,4.0,,
2020-03-31,FND1280,BALANCED GROWTH FUND,BOOSTER KIWISAVER SCHEME,1.21,311956953.91,24609,2010-04-28,-2.14,,1.3,,,,,,,,,,,,9.43,9.45,8.56,23.97,42.63,3.56,2.4,,,3.0,8.0,9.0,28.0,40.0,7.0,5.0,,
2020-03-31,FND1281,HIGH GROWTH FUND,BOOSTER KIWISAVER SCHEME,1.26,340093963.46,28213,2007-10-01,-3.73,,1.35,,,,,,,,,,,,7.17,2.88,3.49,26.33,54.67,3.16,2.3,,,1.0,,,33.0,52.0,8.0,6.0,,
2020-03-31,FND1282,ENHANCED CASH FUND,BOOSTER KIWISAVER SCHEME,0.82,36095329.99,1936,2007-10-01,1.03,,0.82,,,,,,,,,,,,100.0,,,,,,,,,100.0,,,,,,,,
2020-03-31,FND1283,TRANS-TASMAN SHARE FUND,BOOSTER KIWISAVER SCHEME,1.17,8112402.0,925,2010-05-21,-8.08,,1.22,,,,,,,,,,,,3.34,,,96.66,,,,,,,,,100.0,,,,,
2020-03-31,FND1284,INTERNATIONAL SHARE FUND,BOOSTER KIWISAVER SCHEME,1.32,13897565.96,1259,2010-05-21,-3.08,,1.38,,,,,,,,,,,,1.75,,,,98.25,,,,,,,,,100.0,,,,
2020-03-31,FND1286,GEARED GROWTH FUND,BOOSTER KIWISAVER SCHEME,1.57,70930972.16,4882,2009-07-15,-7.45,,1.68,,,,,,,,,,,,2.74,0.25,,29.93,61.27,4.33,1.48,,,1.0,,,33.0,52.0,8.0,6.0,,
2020-03-31,FND1287,SOCIALLY RESPONSIBLE INVESTMENT BALANCED FUND,BOOSTER KIWISAVER SCHEME,1.17,70225461.52,5331,2014-07-01,2.32,,1.25,,,,,,,,,,,,13.28,12.8,20.8,16.24,33.05,3.83,,,,5.0,17.0,23.0,18.0,30.0,7.0,,,
2020-03-31,FND1288,SOCIALLY RESPONSIBLE INVESTMENT HIGH GROWTH FUND,BOOSTER KIWISAVER SCHEME,1.17,79770646.71,4354,2010-05-21,2.09,,1.3,,,,,,,,,,,,7.03,2.39,3.72,25.84,56.76,4.26,,,,2.0,,,32.0,54.0,12.0,,,
2020-03-31,FND1289,ASSET CLASS CONSERVATIVE FUND,BOOSTER KIWISAVER SCHEME,1.15,21350334.29,1308,2014-07-01,-3.79,,1.15,,,,,,,,,,,,0.69,,64.81,5.6,23.46,5.44,,,,1.0,,66.0,6.0,22.0,5.0,,,
2020-03-31,FND1290,ASSET CLASS GROWTH FUND,BOOSTER KIWISAVER SCHEME,1.29,65788383.23,3175,2014-07-01,-13.05,,1.29,,,,,,,,,,,,0.76,,8.92,16.02,69.34,4.96,,,,1.0,,9.0,17.0,68.0,5.0,,,
2020-03-31,FND13,MERCER CONSERVATIVE FUND,MERCER KIWISAVER SCHEME,0.50,1080025959.53,74082,2007-10-01,0.97,,0.57,,,,,,,,,,,,31.98,15.18,34.28,3.68,10.83,0.68,1.06,1.91,0.4,30.0,15.0,35.0,5.0,11.0,0.88,0.87,1.75,0.5
2020-03-31,FND130,AMP CASH FUND,AMP KIWISAVER SCHEME,0.73,124357885.13,4525,2007-10-01,0.95,,0.83,,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-31,FND131,AMP CONSERVATIVE FUND,AMP KIWISAVER SCHEME,0.87,396688521.11,11956,2007-10-01,-0.25,,0.96,,,,,,,,,,,,26.58,26.31,24.51,5.38,13.92,2.18,0.0,0.53,0.59,23.0,25.0,28.0,6.0,14.25,2.5,0.0,0.63,0.63
2020-03-31,FND132,AMP MODERATE FUND,AMP KIWISAVER SCHEME,0.97,515144648.36,13249,2007-10-01,-1.37,,1.05,,,,,,,,,,,,21.16,22.57,21.56,9.75,21.09,2.48,0.0,0.66,0.73,18.0,21.0,24.0,11.0,21.5,3.0,0.0,0.75,0.75
2020-03-31,FND133,AMP MODERATE BALANCED FUND,AMP KIWISAVER SCHEME,1.02,672893157.56,18877,2007-10-01,-2.47,,1.08,,,,,,,,,,,,17.17,19.22,18.15,13.53,27.19,3.3,0.0,0.68,0.76,14.0,18.0,21.0,14.5,27.25,3.5,0.0,0.88,0.88
2020-03-31,FND134,AMP BALANCED FUND,AMP KIWISAVER SCHEME,1.02,894779044.81,27438,2007-10-01,-3.31,,1.06,,,,,,,,,,,,12.79,15.84,15.86,15.15,35.09,3.6,0.0,0.79,0.88,10.0,15.0,18.0,16.0,35.0,4.0,0.0,1.0,1.0
2020-03-31,FND135,AMP GROWTH FUND,AMP KIWISAVER SCHEME,1.03,659389297.6,27185,2007-10-01,-5.59,,1.05,,,,,,,,,,,,8.05,6.47,6.73,22.65,49.13,4.98,0.0,0.94,1.05,6.0,7.0,10.0,23.0,46.5,5.0,0.0,1.25,1.25
2020-03-31,FND136,AMP AGGRESSIVE FUND,AMP KIWISAVER SCHEME,1.12,286960527.4,23688,2007-10-01,-6.81,,1.12,,,,,,,,,,,,5.22,3.04,1.34,24.22,57.18,6.74,0.0,1.07,1.19,5.0,3.0,5.0,24.5,52.75,7.0,0.0,1.38,1.38
2020-03-31,FND13670,SUMMER CONSERVATIVE SELECTION,SUMMER KIWISAVER SCHEME,0.66,6822150.52,261,2019-04-08,,,0.75,,,,,,,,,,,,22.76,40.41,9.28,12.14,10.41,4.99,0.0,0.0,0.0,23.0,31.0,16.0,13.0,12.0,5.0,0.0,0.0,0.0
2020-03-31,FND13671,SUMMER GROWTH SELECTION,SUMMER KIWISAVER SCHEME,0.88,15977656.16,552,2019-04-08,,,0.9,,,,,,,,,,,,15.37,7.97,3.19,35.71,32.13,5.63,0.0,0.0,0.0,7.0,9.0,4.0,38.0,37.0,5.0,0.0,0.0,0.0
2020-03-31,FND137,ANZ BALANCED GROWTH FUND,AMP KIWISAVER SCHEME,1.07,245019624.18,6663,2007-10-01,-3.39,,1.18,,,,,,,,,,,,10.46,8.83,16.95,12.91,43.33,7.52,0.0,0.0,0.0,6.0,9.0,20.0,14.0,43.5,7.5,0.0,0.0,0.0
2020-03-31,FND138,MERCER BALANCED FUND,AMP KIWISAVER SCHEME,1.12,46424679.14,1990,2007-10-01,-3.06,,1.32,,,,,,,,,,,,12.2,10.09,24.39,8.31,31.58,2.33,3.22,6.36,1.52,10.0,10.0,25.0,10.0,31.5,3.0,3.0,6.0,1.5
2020-03-31,FND139,NIKKO AM BALANCED FUND,AMP KIWISAVER SCHEME,1.07,69672778.75,2867,2007-10-01,-4.51,,1.37,,,,,,,,,,,,0.0,20.28,11.13,20.61,25.24,4.41,0.0,18.33,0.0,0.0,18.0,10.0,21.0,26.0,5.0,0.0,20.0,0.0
2020-03-31,FND14,MERCER MODERATE FUND,MERCER KIWISAVER SCHEME,0.59,141366455.94,5046,2015-02-18,-0.74,,0.69,,,,,,,,,,,,26.3,13.1,27.13,5.33,15.69,1.94,2.22,7.38,0.91,24.0,13.0,28.0,7.0,16.0,2.0,2.0,7.0,1.0
2020-03-31,FND14930,CARESAVER GROWTH FUND,CARESAVER KIWISAVER SCHEME,1.25,11682640.83,457,2019-07-23,,,1.26,,,,,,,,,,,,17.53,10.01,,16.0,47.09,9.36,,,,5.0,5.0,10.0,20.0,60.0,,,,
2020-03-31,FND14931,CARESAVER BALANCED FUND,CARESAVER KIWISAVER SCHEME,1.10,5222070.54,143,2019-07-23,,,1.12,,,,,,,,,,,,35.68,8.73,,10.57,38.39,6.63,,,,10.0,10.0,20.0,15.0,45.0,,,,
2020-03-31,FND14932,CARESAVER CONSERVATIVE FUND,CARESAVER KIWISAVER SCHEME,0.80,1309323.56,57,2019-07-23,,,0.83,,,,,,,,,,,,73.37,12.05,,3.33,9.93,1.32,,,,20.0,30.0,30.0,10.0,10.0,,,,
2020-03-31,FND15,MERCER BALANCED FUND,MERCER KIWISAVER SCHEME,0.68,394420823.02,12329,2007-10-01,-2.84,,0.79,,,,,,,,,,,,12.31,10.02,24.3,8.28,28.34,2.71,3.2,9.33,1.51,10.0,10.0,25.0,10.0,28.5,3.0,3.0,9.0,1.5
2020-03-31,FND15017,POSITIVE IMPACT FUND,ASB KIWISAVER SCHEME,1.00,25324216.54,1282,2019-07-25,,,1.0,,,,,,,,,,,,0.0,0.0,38.4,0.0,61.6,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,60.0,0.0,0.0,0.0,0.0
2020-03-31,FND15503,MILFORD KIWISAVER AGGRESSIVE FUND,MILFORD KIWISAVER PLAN,1.11,76042823.2,2889,2019-08-01,,,1.15,,,,,,,,,,,,14.46,0.0,0.0,16.98,65.01,3.55,0.0,0.0,0.0,5.0,0.0,0.0,25.0,70.0,0.0,0.0,0.0,0.0
2020-03-31,FND1579,INCOME STRATEGY,NZ FUNDS KIWISAVER SCHEME,0.95,34377699.69,8900,2010-11-01,-1.49,,1.14,,,,,,,,,,,,27.21,34.99,37.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,40.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-31,FND1581,INFLATION STRATEGY,NZ FUNDS KIWISAVER SCHEME,1.05,50237471.4,8768,2010-11-01,-2.95,,1.82,,,,,,,,,,,,12.33,7.77,21.03,28.31,26.66,1.78,0.0,1.93,0.19,5.0,12.0,13.0,30.0,35.0,5.0,0.0,0.0,0.0
2020-03-31,FND1583,GROWTH STRATEGY,NZ FUNDS KIWISAVER SCHEME,1.10,181966400.61,8992,2010-11-01,-6.7,,2.13,,,,,,,,,,,,0.65,0.71,11.02,16.11,58.92,1.01,0.0,2.56,9.02,0.0,0.0,0.0,26.0,65.0,5.0,0.0,4.0,0.0
2020-03-31,FND1585,LIFECYCLE - AGE 0-54,NZ FUNDS KIWISAVER SCHEME,1.09,136386266.18,5934,2010-11-01,-6.03,,2.05,,,,,,,,,,,,2.37,2.38,12.64,16.41,54.65,1.03,0.0,2.43,8.09,1.0,3.0,4.0,25.0,60.0,4.0,0.0,3.0,0.0
2020-03-31,FND1587,LIFECYCLE - AGE 65,NZ FUNDS KIWISAVER SCHEME,1.04,6505958.75,133,2010-11-01,-3.9,,1.76,,,,,,,,,,,,9.88,10.35,19.83,16.0,36.63,1.0,0.0,1.81,4.5,3.0,15.0,20.0,20.0,38.0,3.0,0.0,1.0,0.0
2020-03-31,FND1589,LIFECYCLE - AGE 75,NZ FUNDS KIWISAVER SCHEME,1.03,408096.14,15,2010-11-01,-3.47,,1.68,,,,,,,,,,,,12.04,13.05,21.97,14.88,31.79,0.94,0.0,1.61,3.72,3.0,18.0,24.0,18.0,33.0,3.0,0.0,1.0,0.0
2020-03-31,FND15953,NEW ZEALAND CASH FUND,KOURA KIWISAVER SCHEME,0.63,4507.3,2,2019-10-23,,,0.63,,,,,,,,,,,,100.0,,,,,,,,,100.0,,,,,,,,
2020-03-31,FND15954,EMERGING MARKETS EQUITIES FUND,KOURA KIWISAVER SCHEME,0.45,370125.0,126,2019-10-23,,,0.63,,,,,,,,,,,,0.93,,,,99.07,,,,,1.0,,,,99.0,,,,
2020-03-31,FND15955,NEW ZEALAND FIXED INTEREST FUND,KOURA KIWISAVER SCHEME,0.00,762917.4,118,2019-10-23,,,0.63,,,,,,,,,,,,2.92,97.08,,,,,,,,1.0,,,,99.0,,,,
2020-03-31,FND15956,NEW ZEALAND EQUITIES FUND,KOURA KIWISAVER SCHEME,0.63,970226.26,126,2019-10-23,,,0.63,,,,,,,,,,,,1.11,0.0,0.0,98.89,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0
2020-03-31,FND15957,REST OF WORLD EQUITIES FUND,KOURA KIWISAVER SCHEME,0.43,837342.0,126,2019-10-23,,,0.63,,,,,,,,,,,,3.12,,,,96.88,,,,,1.0,,,,99.0,,,,
2020-03-31,FND15958,US EQUITIES FUND,KOURA KIWISAVER SCHEME,0.53,1648733.97,127,2019-10-23,,,0.63,,,,,,,,,,,,4.16,,,,95.84,,,,,1.0,,,,99.0,,,,
2020-03-31,FND16,MERCER GROWTH FUND,MERCER KIWISAVER SCHEME,0.77,107919274.76,4691,2015-02-18,-4.97,,0.88,,,,,,,,,,,,6.33,4.81,15.33,10.34,43.65,3.28,3.71,10.51,2.04,4.0,5.0,16.0,12.0,44.0,3.5,3.5,10.0,2.0
2020-03-31,FND17,MERCER HIGH GROWTH FUND,MERCER KIWISAVER SCHEME,0.82,174043384.98,7134,2007-10-01,-6.22,,0.93,,,,,,,,,,,,3.57,1.94,5.85,16.2,52.85,3.47,3.7,10.55,1.87,2.0,2.0,6.0,18.0,53.0,3.5,3.5,10.0,2.0
2020-03-31,FND17971,SOCIALLY RESPONSIBLE INVESTMENT MODERATE FUND,BOOSTER KIWISAVER SCHEME,1.07,240722.27,7,2020-03-24,,,1.12,,,,,,,,,,,,19.72,23.85,23.79,11.94,16.77,3.93,,,,20.0,27.0,18.0,12.0,19.0,4.0,,,
2020-03-31,FND18,MERCER SHARES FUND,MERCER KIWISAVER SCHEME,0.90,25100213.75,1493,2015-02-18,-6.93,,0.93,,,,,,,,,,,,2.96,0.0,0.0,24.19,72.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,74.0,0.0,0.0,0.0,0.0
2020-03-31,FND2171,GROWTH FUND,ONEANSWER KIWISAVER SCHEME,1.00,376108043.29,15304,2007-10-01,-5.32,,1.04,,,,,,,,,,,,10.89,4.18,7.02,16.89,49.15,8.84,0.0,3.03,0.0,4.0,5.0,11.0,18.0,50.0,9.0,0.0,3.0,0.0
