quarter,fund_number,fund_name,scheme_name,provider,fum,members,fund_start_date,return_1yr,return_5yr_avg,fee_total,risk_indicator,return_yr1,return_yr2,return_yr3,return_yr4,return_yr5,return_yr6,return_yr7,return_yr8,return_yr9,return_yr10,alloc_cash_and_cash_equivalents,alloc_new_zealand_fixed_interest,alloc_international_fixed_interest,alloc_australasian_equities,alloc_international_equities,alloc_listed_properties,alloc_unlisted_properties,alloc_other,alloc_commodities,target_cash_and_cash_equivalents,target_new_zealand_fixed_interest,target_international_fixed_interest,target_australasian_equities,target_international_equities,target_listed_properties,target_unlisted_properties,target_other,target_commodities
2017-12-31,FND14,MERCER MODERATE FUND,MERCER KIWISAVER SCHEME,0.59,67408540.54,2461,2015-02-18,7.2,,0.78,,,,,,,,,,,,28.39,12.87,21.82,5.01,20.4,0.95,2.42,7.16,0.98,24.0,13.0,28.0,7.0,16.0,2.0,2.0,7.0,1.0
2017-12-31,FND15,MERCER BALANCED FUND,MERCER KIWISAVER SCHEME,0.68,327993111.85,11307,2007-10-01,10.43,,0.93,,,,,,,,,,,,15.15,9.48,17.63,8.19,32.83,2.04,3.59,9.66,1.43,10.0,10.0,25.0,10.0,28.5,3.0,3.0,9.0,1.5
2017-12-31,FND1579,INCOME STRATEGY,NZ FUNDS KIWISAVER SCHEME,0.95,21791464.0,7526,2010-11-01,3.14,,1.14,,,,,,,,,,,,9.2,32.01,58.79,0.0,0.0,0.0,0.0,0.0,0.0,9.0,32.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-31,FND1581,INFLATION STRATEGY,NZ FUNDS KIWISAVER SCHEME,1.15,76132854.0,7496,2010-11-01,8.39,,1.36,,,,,,,,,,,,10.61,2.84,4.95,33.7,44.13,3.34,0.0,0.43,0.0,10.0,3.0,5.0,34.0,44.0,3.0,0.0,1.0,0.0
2017-12-31,FND1583,GROWTH STRATEGY,NZ FUNDS KIWISAVER SCHEME,1.30,100807164.0,7630,2010-11-01,15.69,,2.26,,,,,,,,,,,,0.89,0.0,0.36,26.06,66.88,0.14,0.0,5.67,0.0,1.0,0.0,0.0,27.0,67.0,0.0,0.0,5.0,0.0
2017-12-31,FND1585,LIFECYCLE PROCESS - EXAMPLE: AGE 40,NZ FUNDS KIWISAVER SCHEME,1.27,175351885.0,6807,2010-11-01,14.3,,2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-31,FND1587,LIFECYCLE PROCESS - EXAMPLE: AGE 55,NZ FUNDS KIWISAVER SCHEME,1.19,175351885.0,6807,2010-11-01,10.39,,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-31,FND1589,LIFECYCLE PROCESS - EXAMPLE: AGE 65,NZ FUNDS KIWISAVER SCHEME,1.12,175351885.0,6807,2010-11-01,8.05,,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-31,FND16,MERCER GROWTH FUND,MERCER KIWISAVER SCHEME,0.77,64114820.51,2815,2015-02-18,13.52,,1.07,,,,,,,,,,,,8.58,4.93,10.57,9.97,47.47,2.47,3.84,10.18,1.99,4.0,5.0,16.0,12.0,44.0,3.5,3.5,10.0,2.0
2017-12-31,FND17,MERCER HIGH GROWTH FUND,MERCER KIWISAVER SCHEME,0.82,146066815.23,5937,2007-10-01,16.37,,1.1,,,,,,,,,,,,5.16,1.97,2.38,15.91,56.48,2.25,3.7,10.14,2.01,2.0,2.0,6.0,18.0,53.0,3.5,3.5,10.0,2.0
