quarter,fund_number,fund_name,scheme_name,provider,fum,members,fund_start_date,return_1yr,return_5yr_avg,fee_total,risk_indicator,return_yr1,return_yr2,return_yr3,return_yr4,return_yr5,return_yr6,return_yr7,return_yr8,return_yr9,return_yr10,alloc_cash_and_cash_equivalents,alloc_new_zealand_fixed_interest,alloc_international_fixed_interest,alloc_australasian_equities,alloc_international_equities,alloc_listed_properties,alloc_unlisted_properties,alloc_other,alloc_commodities,target_cash_and_cash_equivalents,target_new_zealand_fixed_interest,target_international_fixed_interest,target_australasian_equities,target_international_equities,target_listed_properties,target_unlisted_properties,target_other,target_commodities
2015-09-30,FND11,MERCER CASH,MERCER KIWISAVER SCHEME,MERCER KIWISAVER SCHEME,14325939.79,1249,39356.0,2.58,,0.38,,,,,,,,,,,,100.0,,,,,,,,,100.0,,,,,,,,
2015-09-30,FND13,MERCER CONSERVATIVE,MERCER KIWISAVER SCHEME,MERCER KIWISAVER SCHEME,929574508.97,85893,39356.0,4.84,,0.56,,,,,,,,,,,,35.58,15.84,28.54,4.86,11.73,0.46,1.13,1.54,0.32,30.0,15.0,35.0,5.0,11.0,0.88,0.87,1.75,0.5
2015-09-30,FND14,MERCER MODERATE,MERCER KIWISAVER SCHEME,MERCER KIWISAVER SCHEME,29193077.7,1559,2015-02-18,0.0,,0.68,,,,,,,,,,,,28.46,13.5,22.39,6.73,16.86,0.99,2.57,7.53,0.97,24.0,13.0,28.0,7.0,16.0,2.0,2.0,7.0,1.0
2015-09-30,FND15,MERCER BALANCED,MERCER KIWISAVER SCHEME,MERCER KIWISAVER SCHEME,221891774.32,11756,39356.0,5.17,,0.81,,,,,,,,,,,,13.92,10.93,19.3,9.85,29.9,1.88,3.47,9.31,1.44,10.0,10.0,25.0,10.0,28.5,3.0,3.0,9.0,1.5
2015-09-30,FND16,MERCER GROWTH,MERCER KIWISAVER SCHEME,MERCER KIWISAVER SCHEME,21379973.87,1209,2015-02-18,0.0,,0.87,,,,,,,,,,,,5.89,5.76,11.22,11.77,45.28,2.53,4.51,11.04,2.0,4.0,5.0,16.0,12.0,44.0,3.5,3.5,10.0,2.0
2015-09-30,FND17,MERCER HIGH GROWTH,MERCER KIWISAVER SCHEME,MERCER KIWISAVER SCHEME,85909195.6,5511,39356.0,5.56,,0.91,,,,,,,,,,,,3.43,2.65,2.41,17.68,53.74,2.16,4.69,11.24,2.0,2.0,2.0,6.0,18.0,53.0,3.5,3.5,10.0,2.0
2015-09-30,FND18,MERCER SHARES,MERCER KIWISAVER SCHEME,MERCER KIWISAVER SCHEME,8121665.25,502,2015-02-18,0.0,,0.94,,,,,,,,,,,,1.29,,,26.29,72.42,,,,,,,,26.0,74.0,,,,
