quarter,fund_number,fund_name,scheme_name,provider,fum,members,fund_start_date,return_1yr,return_5yr_avg,fee_total,risk_indicator,return_yr1,return_yr2,return_yr3,return_yr4,return_yr5,return_yr6,return_yr7,return_yr8,return_yr9,return_yr10,alloc_cash_and_cash_equivalents,alloc_new_zealand_fixed_interest,alloc_international_fixed_interest,alloc_australasian_equities,alloc_international_equities,alloc_listed_properties,alloc_unlisted_properties,alloc_other,alloc_commodities,target_cash_and_cash_equivalents,target_new_zealand_fixed_interest,target_international_fixed_interest,target_australasian_equities,target_international_equities,target_listed_properties,target_unlisted_properties,target_other,target_commodities
2020-09-30,FND1082,CASH ENHANCED FUND,FISHER FUNDS TWO KIWISAVER SCHEME,0.54,725502773.93,50153,2007-10-01,3.91,,0.54,,,,,,,,,,,,17.16,42.24,17.93,7.38,12.49,0.41,2.39,0.0,0.0,29.5,21.0,27.0,6.5,12.0,2.0,2.0,0.0,0.0
2020-09-30,FND1083,CONSERVATIVE FUND,FISHER FUNDS TWO KIWISAVER SCHEME,0.84,170417635.77,6582,2007-10-01,3.32,,0.92,,,,,,,,,,,,12.64,34.34,25.92,7.17,13.82,0.91,5.2,0.0,0.0,19.5,18.0,35.0,5.5,12.0,5.0,5.0,0.0,0.0
2020-09-30,FND1084,BALANCED FUND,FISHER FUNDS TWO KIWISAVER SCHEME,0.87,976861822.36,31212,2007-10-01,5.42,,0.95,,,,,,,,,,,,6.91,19.83,17.87,17.86,30.34,1.13,6.06,0.0,0.0,6.0,12.0,25.0,16.0,29.0,6.0,6.0,0.0,0.0
2020-09-30,FND1085,GROWTH FUND,FISHER FUNDS TWO KIWISAVER SCHEME,0.99,595413008.51,23279,2007-10-01,5.29,,1.06,,,,,,,,,,,,6.63,14.34,5.03,26.61,39.28,0.0,8.11,0.0,0.0,10.0,6.0,9.0,27.0,40.0,0.0,8.0,0.0,0.0
2020-09-30,FND1086,EQUITY FUND,FISHER FUNDS TWO KIWISAVER SCHEME,1.09,178901538.11,9275,2007-10-01,9.2,,1.17,,,,,,,,,,,,3.8,0.51,0.0,38.76,56.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,60.0,0.0,0.0,0.0,0.0
2020-09-30,FND1087,GLIDEPATH AGE 25,FISHER FUNDS TWO KIWISAVER SCHEME,1.09,641179.02,51,2014-07-01,9.2,,1.17,,,,,,,,,,,,3.8,0.51,0.0,38.76,56.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,60.0,0.0,0.0,0.0,0.0
2020-09-30,FND1088,GLIDEPATH AGE 40,FISHER FUNDS TWO KIWISAVER SCHEME,1.02,5411282.72,209,2014-07-01,6.59,,1.09,,,,,,,,,,,,5.72,9.91,3.42,30.5,44.93,0.0,5.52,0.0,0.0,7.0,4.0,6.0,31.0,47.0,0.0,5.0,0.0,0.0
2020-09-30,FND1089,GLIDEPATH AGE 55,FISHER FUNDS TWO KIWISAVER SCHEME,0.88,5770189.31,192,2014-07-01,5.41,,0.96,,,,,,,,,,,,6.86,19.23,16.46,18.83,31.32,1.01,6.29,0.0,0.0,7.0,12.0,23.0,17.0,30.0,5.0,6.0,0.0,0.0
2020-09-30,FND1090,GLIDEPATH AGE 65,FISHER FUNDS TWO KIWISAVER SCHEME,0.85,2261478.2,48,2014-07-01,3.7,,0.93,,,,,,,,,,,,11.65,31.88,24.55,8.99,16.63,0.95,5.35,0.0,0.0,17.0,17.0,34.0,7.0,15.0,5.0,5.0,0.0,0.0
2020-09-30,FND1091,GLIDEPATH AGE 75,FISHER FUNDS TWO KIWISAVER SCHEME,0.81,119929.49,3,2014-07-01,3.13,,0.89,,,,,,,,,,,,15.38,35.85,23.85,6.6,12.71,0.83,4.78,0.0,0.0,22.0,20.0,32.0,5.0,11.0,5.0,5.0,0.0,0.0
2020-09-30,FND11,MERCER CASH FUND,MERCER KIWISAVER SCHEME,0.32,32501740.32,1337,2007-10-01,0.58,,0.36,,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-30,FND1165,NIKKO CASH FUND,AON KIWISAVER SCHEME,0.65,2919329.39,143,2007-10-31,0.8,,0.77,,,,,,,,,,,,100.0,,,,,,,,,100.0,,,,,,,,
2020-09-30,FND1166,RUSSELL LIFEPOINTS® CONSERVATIVE FUND,AON KIWISAVER SCHEME,0.88,78812871.76,8237,2007-09-30,3.65,,0.99,,,,,,,,,,,,,16.3,63.77,6.09,13.84,,,,,,16.0,64.0,6.0,14.0,,,,
2020-09-30,FND1173,RUSSELL LIFEPOINTS® MODERATE FUND,AON KIWISAVER SCHEME,0.94,28700336.87,927,2007-09-30,3.6,,1.06,,,,,,,,,,,,,12.22,47.86,14.21,25.71,,,,,,12.0,48.0,14.0,26.0,,,,
2020-09-30,FND1174,ANZ BALANCED FUND,AON KIWISAVER SCHEME,0.90,34292591.67,1064,2007-09-30,2.64,,1.02,,,,,,,,,,,,8.49,8.45,17.79,14.43,41.02,7.59,,2.23,,8.0,9.7,22.3,13.7,37.0,7.0,,2.3,
2020-09-30,FND1175,NIKKO BALANCED FUND,AON KIWISAVER SCHEME,1.20,11168047.28,496,2007-10-31,6.17,,1.3,,,,,,,,,,,,,18.28,9.77,19.95,28.62,4.95,,18.43,,,18.0,10.0,21.0,26.0,5.0,,20.0,
2020-09-30,FND1176,RUSSELL LIFEPOINTS® BALANCED FUND,AON KIWISAVER SCHEME,1.01,208645524.1,12097,2007-09-30,3.32,,1.13,,,,,,,,,,,,,8.16,31.93,20.31,39.6,,,,,,8.0,32.0,20.0,40.0,,,,
2020-09-30,FND1177,MILFORD ACTIVE GROWTH WHOLESALE FUND,AON KIWISAVER SCHEME,1.03,166544722.4,9810,2009-05-01,5.67,,1.16,,,,,,,,,,,,9.41,1.03,13.1,35.13,32.82,8.51,0.0,0.0,0.0,6.0,4.0,10.0,52.0,28.0,0.0,0.0,0.0,0.0
2020-09-30,FND1178,RUSSELL LIFEPOINTS® GROWTH FUND,AON KIWISAVER SCHEME,1.08,51752540.16,1698,2007-09-30,2.96,,1.2,,,,,,,,,,,,,5.1,19.97,25.4,49.53,,,,,,5.0,20.0,25.0,50.0,,,,
2020-09-30,FND1179,RUSSELL LIFEPOINTS® TARGET DATE 2015 FUND,AON KIWISAVER SCHEME,0.88,4803328.42,170,2007-09-30,3.62,,0.99,,,,,,,,,,,,,16.29,63.76,6.09,13.86,,,,,,16.0,64.0,6.0,14.0,,,,
2020-09-30,FND1180,RUSSELL LIFEPOINTS® TARGET DATE 2025 FUND,AON KIWISAVER SCHEME,0.92,23641669.65,560,2007-09-30,3.55,,1.04,,,,,,,,,,,,,14.26,53.82,10.66,21.26,,,,,,14.0,54.0,10.5,21.5,,,,
2020-09-30,FND1181,RUSSELL LIFEPOINTS® TARGET DATE 2035 FUND,AON KIWISAVER SCHEME,0.99,25144056.56,534,2007-09-30,3.45,,1.12,,,,,,,,,,,,,9.68,38.4,17.27,34.65,,,,,,9.5,38.5,17.0,35.0,,,,
2020-09-30,FND1182,RUSSELL LIFEPOINTS® TARGET DATE 2045 FUND,AON KIWISAVER SCHEME,1.06,21397332.91,924,2007-09-30,3.23,,1.18,,,,,,,,,,,,,6.12,24.96,23.37,45.55,,,,,,6.0,25.0,23.0,46.0,,,,
2020-09-30,FND1183,SUMMER GLOBAL EQUITIES,SUMMER KIWISAVER SCHEME,0.90,20658724.54,883,2016-09-19,14.46,,0.9,,,,,,,,,,,,9.48,0.0,0.0,0.0,90.52,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0
2020-09-30,FND1186,SUMMER LISTED PROPERTY,SUMMER KIWISAVER SCHEME,0.90,7870226.89,702,2016-09-19,-3.43,,0.9,,,,,,,,,,,,7.03,0.0,0.0,1.71,0.0,91.27,0.0,0.0,0.0,5.0,0.0,0.0,20.0,5.0,70.0,0.0,0.0,0.0
2020-09-30,FND1187,SUMMER NEW ZEALAND CASH,SUMMER KIWISAVER SCHEME,0.72,5741633.67,327,2016-09-19,0.5,,0.72,,,,,,,,,,,,69.31,30.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-30,FND1188,SUMMER NEW ZEALAND EQUITIES,SUMMER KIWISAVER SCHEME,0.90,15304124.34,915,2016-09-19,5.07,,0.9,,,,,,,,,,,,5.78,0.0,0.0,92.95,0.0,1.27,0.0,0.0,0.0,5.0,0.0,0.0,85.0,0.0,10.0,0.0,0.0,0.0
2020-09-30,FND1189,SUMMER NEW ZEALAND FIXED INTEREST,SUMMER KIWISAVER SCHEME,0.83,9966857.93,531,2016-09-19,3.16,,0.83,,,,,,,,,,,,10.67,89.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,90.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-30,FND119,AMP DEFAULT FUND,AMP KIWISAVER SCHEME,0.35,1382538682.27,92692,2007-10-01,1.98,,0.39,,,,,,,,,,,,45.87,18.0,15.83,7.22,13.08,0.0,0.0,0.0,0.0,45.0,17.5,17.5,7.0,13.0,0.0,0.0,0.0,0.0
2020-09-30,FND1190,SUMMER BALANCED SELECTION,SUMMER KIWISAVER SCHEME,0.87,108096660.9,2529,2016-09-19,3.69,,0.9,,,,,,,,,,,,13.96,29.45,6.81,23.85,20.34,5.59,0.0,0.0,0.0,15.0,20.0,10.0,25.0,25.0,5.0,0.0,0.0,0.0
2020-09-30,FND1191,SUMMER GLOBAL FIXED INTEREST,SUMMER KIWISAVER SCHEME,0.36,1026029.55,147,2016-09-19,3.5,,0.83,,,,,,,,,,,,8.13,6.09,85.78,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-30,FND1207,RUSSELL LIFEPOINTS® TARGET DATE 2055 FUND,AON KIWISAVER SCHEME,1.09,1472917.23,108,2016-02-19,2.58,,1.21,,,,,,,,,,,,,3.07,12.99,28.42,55.52,,,,,,3.0,13.0,28.0,56.0,,,,
2020-09-30,FND1276,CAPITAL GUARANTEED FUND,BOOSTER KIWISAVER SCHEME,0.90,62580516.29,9281,2014-07-01,-0.87,,0.9,,,,,,,,,,,,94.32,5.68,,,,,,,,80.0,5.0,5.0,4.0,6.0,,,,
2020-09-30,FND1277,DEFAULT SAVER FUND,BOOSTER KIWISAVER SCHEME,0.38,110760025.35,19235,2014-07-01,3.24,,0.38,,,,,,,,,,,,31.72,18.59,29.15,6.32,12.96,1.26,,,,30.0,28.0,22.0,7.0,11.0,2.0,,,
2020-09-30,FND1278,MODERATE FUND,BOOSTER KIWISAVER SCHEME,1.07,203709495.74,13629,2007-10-01,4.06,,1.13,,,,,,,,,,,,19.9,24.1,23.37,11.32,17.33,2.51,1.47,,,20.0,25.0,15.0,14.0,19.0,4.0,3.0,,
2020-09-30,FND1279,BALANCED FUND,BOOSTER KIWISAVER SCHEME,1.16,571357883.89,35512,2007-10-01,5.33,,1.24,,,,,,,,,,,,11.69,12.56,19.29,17.97,33.67,3.08,1.74,,,5.0,16.0,19.0,21.0,30.0,5.0,4.0,,
2020-09-30,FND1280,BALANCED GROWTH FUND,BOOSTER KIWISAVER SCHEME,1.21,386652673.1,24963,2010-04-28,6.65,,1.3,,,,,,,,,,,,8.1,8.02,8.2,24.87,45.17,3.91,1.73,,,3.0,8.0,9.0,28.0,40.0,7.0,5.0,,
2020-09-30,FND1281,HIGH GROWTH FUND,BOOSTER KIWISAVER SCHEME,1.26,426105128.44,28457,2007-10-01,7.56,,1.35,,,,,,,,,,,,5.88,2.76,3.65,25.62,56.83,3.63,1.63,,,1.0,,,33.0,52.0,8.0,6.0,,
2020-09-30,FND1282,ENHANCED CASH FUND,BOOSTER KIWISAVER SCHEME,0.82,37863406.87,2036,2007-10-01,0.59,,0.82,,,,,,,,,,,,100.0,,,,,,,,,100.0,,,,,,,,
2020-09-30,FND1283,TRANS-TASMAN SHARE FUND,BOOSTER KIWISAVER SCHEME,1.17,10710614.56,1010,2010-05-21,1.6,,1.22,,,,,,,,,,,,2.51,,,97.49,,,,,,,,,100.0,,,,,
2020-09-30,FND1284,INTERNATIONAL SHARE FUND,BOOSTER KIWISAVER SCHEME,1.32,18360418.56,1333,2010-05-21,11.71,,1.38,,,,,,,,,,,,2.49,,,,97.51,,,,,,,,,100.0,,,,
2020-09-30,FND1286,GEARED GROWTH FUND,BOOSTER KIWISAVER SCHEME,1.57,114424819.29,5888,2009-07-15,7.88,,1.68,,,,,,,,,,,,1.7,0.29,,28.95,63.43,4.79,0.84,,,1.0,,,33.0,52.0,8.0,6.0,,
2020-09-30,FND1287,SOCIALLY RESPONSIBLE INVESTMENT BALANCED FUND,BOOSTER KIWISAVER SCHEME,1.17,104229397.81,5987,2014-07-01,8.46,,1.25,,,,,,,,,,,,11.08,12.45,20.62,18.07,33.35,4.43,,,,5.0,17.0,23.0,18.0,30.0,7.0,,,
2020-09-30,FND1288,SOCIALLY RESPONSIBLE INVESTMENT HIGH GROWTH FUND,BOOSTER KIWISAVER SCHEME,1.17,131698813.94,5784,2010-05-21,13.54,,1.3,,,,,,,,,,,,6.76,2.16,3.9,26.03,56.29,4.86,,,,2.0,,,32.0,54.0,12.0,,,
2020-09-30,FND1289,ASSET CLASS CONSERVATIVE FUND,BOOSTER KIWISAVER SCHEME,1.15,23383584.3,1293,2014-07-01,-0.18,,1.15,,,,,,,,,,,,0.56,,66.23,5.75,22.53,4.93,,,,1.0,,66.0,6.0,22.0,5.0,,,
2020-09-30,FND1290,ASSET CLASS GROWTH FUND,BOOSTER KIWISAVER SCHEME,1.29,79912741.24,3206,2014-07-01,-4.37,,1.29,,,,,,,,,,,,0.48,,9.42,17.27,67.99,4.84,,,,1.0,,9.0,17.0,68.0,5.0,,,
2020-09-30,FND13,MERCER CONSERVATIVE FUND,MERCER KIWISAVER SCHEME,0.50,1185063190.4,74105,2007-10-01,2.75,,0.57,,,,,,,,,,,,31.57,14.89,33.12,4.51,15.91,0.0,0.0,0.0,0.0,30.0,15.0,35.0,5.0,15.0,0.0,0.0,0.0,0.0
2020-09-30,FND130,AMP CASH FUND,AMP KIWISAVER SCHEME,0.51,115755531.27,4169,2007-10-01,0.42,,0.59,,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-30,FND131,AMP CONSERVATIVE FUND,AMP KIWISAVER SCHEME,0.88,432815107.45,11804,2007-10-01,1.0,,0.99,,,,,,,,,,,,24.97,25.01,23.82,5.96,16.65,2.34,0.0,0.56,0.69,23.0,25.0,28.0,6.0,14.25,2.5,0.0,0.63,0.63
2020-09-30,FND132,AMP MODERATE FUND,AMP KIWISAVER SCHEME,0.98,579854528.56,13313,2007-10-01,0.97,,1.09,,,,,,,,,,,,20.01,21.53,20.3,10.74,23.12,2.94,0.0,0.61,0.75,18.0,21.0,24.0,11.0,21.5,3.0,0.0,0.75,0.75
2020-09-30,FND133,AMP MODERATE BALANCED FUND,AMP KIWISAVER SCHEME,1.03,760779541.37,18773,2007-10-01,0.95,,1.14,,,,,,,,,,,,15.67,18.33,17.08,14.66,29.4,3.48,0.0,0.62,0.76,14.0,18.0,21.0,14.5,27.25,3.5,0.0,0.88,0.88
2020-09-30,FND134,AMP BALANCED FUND,AMP KIWISAVER SCHEME,1.03,1003678042.07,26853,2007-10-01,0.89,,1.15,,,,,,,,,,,,11.35,15.3,14.27,16.18,37.44,3.84,0.0,0.73,0.89,10.0,15.0,18.0,16.0,35.0,4.0,0.0,1.0,1.0
2020-09-30,FND135,AMP GROWTH FUND,AMP KIWISAVER SCHEME,1.04,785202050.75,27243,2007-10-01,0.52,,1.16,,,,,,,,,,,,7.51,6.78,6.05,23.32,49.44,5.01,0.0,0.85,1.04,6.0,7.0,10.0,23.0,46.5,5.0,0.0,1.25,1.25
2020-09-30,FND136,AMP AGGRESSIVE FUND,AMP KIWISAVER SCHEME,1.14,397821455.32,24608,2007-10-01,-0.36,,1.27,,,,,,,,,,,,6.91,2.92,1.12,24.4,55.56,7.02,0.0,0.93,1.14,5.0,3.0,5.0,24.5,52.75,7.0,0.0,1.38,1.38
2020-09-30,FND13670,SUMMER CONSERVATIVE SELECTION,SUMMER KIWISAVER SCHEME,0.66,10326426.95,302,2019-04-08,3.4,,0.75,,,,,,,,,,,,18.05,44.19,10.6,12.44,9.52,5.19,0.0,0.0,0.0,23.0,31.0,16.0,13.0,12.0,5.0,0.0,0.0,0.0
2020-09-30,FND13671,SUMMER GROWTH SELECTION,SUMMER KIWISAVER SCHEME,0.88,27867727.93,815,2019-04-08,4.02,,0.9,,,,,,,,,,,,13.85,10.11,2.84,37.76,29.57,5.87,0.0,0.0,0.0,7.0,9.0,4.0,38.0,37.0,5.0,0.0,0.0,0.0
2020-09-30,FND137,ANZ BALANCED GROWTH FUND,AMP KIWISAVER SCHEME,1.08,285496223.86,6660,2007-10-01,3.05,,1.17,,,,,,,,,,,,6.45,7.83,15.88,14.65,47.08,8.11,0.0,0.0,0.0,6.0,9.0,20.0,14.0,43.5,7.5,0.0,0.0,0.0
2020-09-30,FND138,MERCER BALANCED FUND,AMP KIWISAVER SCHEME,1.13,53500576.38,2010,2007-10-01,2.09,,1.28,,,,,,,,,,,,3.71,9.95,25.39,11.2,37.58,2.93,2.8,6.44,0.0,4.0,10.0,26.0,12.5,38.5,3.0,3.0,3.0,0.0
2020-09-30,FND139,NIKKO AM BALANCED FUND,AMP KIWISAVER SCHEME,1.08,87707342.98,2950,2007-10-01,5.8,,1.36,,,,,,,,,,,,0.0,18.28,9.77,19.95,28.62,4.95,0.0,18.43,0.0,0.0,18.0,10.0,20.0,27.0,5.0,0.0,20.0,0.0
2020-09-30,FND14,MERCER MODERATE FUND,MERCER KIWISAVER SCHEME,0.59,159720514.17,5099,2015-02-18,2.28,,0.69,,,,,,,,,,,,17.69,12.99,27.88,8.38,21.85,1.96,1.89,7.36,0.0,18.0,13.0,29.0,9.5,22.5,2.0,2.0,4.0,0.0
2020-09-30,FND14930,CARESAVER GROWTH FUND,CARESAVER KIWISAVER SCHEME,1.25,26512517.71,908,2019-07-23,14.07,,1.26,,,,,,,,,,,,26.21,5.05,,26.98,33.05,8.71,,,,5.0,5.0,5.0,20.0,55.0,5.0,,5.0,
2020-09-30,FND14931,CARESAVER BALANCED FUND,CARESAVER KIWISAVER SCHEME,1.10,11433834.83,336,2019-07-23,9.05,,1.12,,,,,,,,,,,,43.87,4.76,,19.76,25.37,6.24,,,,10.0,10.0,15.0,15.0,40.0,5.0,,5.0,
2020-09-30,FND14932,CARESAVER CONSERVATIVE FUND,CARESAVER KIWISAVER SCHEME,0.80,2913254.19,133,2019-07-23,5.04,,0.83,,,,,,,,,,,,76.01,6.15,,7.22,7.77,2.85,,,,20.0,30.0,25.0,10.0,8.0,2.0,,5.0,
2020-09-30,FND15,MERCER BALANCED FUND,MERCER KIWISAVER SCHEME,0.68,448492492.73,12271,2007-10-01,2.15,,0.79,,,,,,,,,,,,4.25,9.89,25.24,11.14,34.51,2.92,2.78,9.27,0.0,4.0,10.0,26.0,12.5,35.5,3.0,3.0,6.0,0.0
2020-09-30,FND15017,POSITIVE IMPACT FUND,ASB KIWISAVER SCHEME,1.00,41421015.15,1840,2019-07-25,5.79,,1.0,,,,,,,,,,,,0.0,0.0,39.95,0.0,60.05,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,60.0,0.0,0.0,0.0,0.0
2020-09-30,FND15503,MILFORD KIWISAVER AGGRESSIVE FUND,MILFORD KIWISAVER PLAN,1.11,189977013.8,5558,2019-08-01,15.18,,1.15,,,,,,,,,,,,6.23,0.0,0.0,19.75,69.91,4.11,0.0,0.0,0.0,5.0,0.0,0.0,25.0,70.0,0.0,0.0,0.0,0.0
2020-09-30,FND1579,INCOME STRATEGY,NZ FUNDS KIWISAVER SCHEME,0.95,45242866.96,10366,2010-11-01,1.14,,1.14,,,,,,,,,,,,14.7,30.29,55.01,0.0,0.0,0.0,0.0,0.0,0.0,5.0,40.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-30,FND1581,INFLATION STRATEGY,NZ FUNDS KIWISAVER SCHEME,1.05,65284209.9,10029,2010-11-01,3.68,,1.82,,,,,,,,,,,,0.83,2.27,22.42,33.9,34.79,3.44,0.0,0.45,1.9,5.0,12.0,13.0,30.0,35.0,5.0,0.0,0.0,0.0
2020-09-30,FND1583,GROWTH STRATEGY,NZ FUNDS KIWISAVER SCHEME,1.10,252843555.19,10475,2010-11-01,5.99,,2.13,,,,,,,,,,,,0.6,0.38,16.3,21.34,54.66,1.32,0.0,2.37,3.03,0.0,0.0,0.0,26.0,65.0,5.0,0.0,4.0,0.0
2020-09-30,FND1585,LIFECYCLE - AGE 0-54,NZ FUNDS KIWISAVER SCHEME,1.09,190677888.02,7072,2010-11-01,5.6,,2.05,,,,,,,,,,,,1.07,1.49,18.01,21.6,51.4,1.44,0.0,2.14,2.85,1.0,3.0,4.0,25.0,60.0,4.0,0.0,3.0,0.0
2020-09-30,FND1587,LIFECYCLE - AGE 65,NZ FUNDS KIWISAVER SCHEME,1.04,7120139.07,125,2010-11-01,4.14,,1.76,,,,,,,,,,,,3.59,7.15,26.19,20.76,37.27,1.69,0.0,1.29,2.06,3.0,15.0,20.0,20.0,38.0,3.0,0.0,1.0,0.0
2020-09-30,FND1589,LIFECYCLE - AGE 75,NZ FUNDS KIWISAVER SCHEME,1.03,443156.22,14,2010-11-01,3.76,,1.68,,,,,,,,,,,,4.61,9.33,29.05,19.38,33.08,1.62,0.0,1.1,1.83,3.0,18.0,24.0,18.0,33.0,3.0,0.0,1.0,0.0
2020-09-30,FND15953,NEW ZEALAND CASH FUND,KOURA KIWISAVER SCHEME,0.63,88044.32,11,2019-10-23,,,0.63,,,,,,,,,,,,100.0,,,,,,,,,100.0,,,,,,,,
2020-09-30,FND15954,EMERGING MARKETS EQUITIES FUND,KOURA KIWISAVER SCHEME,0.45,684834.72,223,2019-10-23,,,0.63,,,,,,,,,,,,1.06,,,,98.94,,,,,1.0,,,,99.0,,,,
2020-09-30,FND15955,NEW ZEALAND FIXED INTEREST FUND,KOURA KIWISAVER SCHEME,0.63,1690203.57,209,2019-10-23,,,0.63,,,,,,,,,,,,2.86,97.14,,,,,,,,1.0,,,,99.0,,,,
2020-09-30,FND15956,NEW ZEALAND EQUITIES FUND,KOURA KIWISAVER SCHEME,0.63,2050418.66,226,2019-10-23,,,0.63,,,,,,,,,,,,1.11,0.0,0.0,98.89,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0
2020-09-30,FND15957,REST OF WORLD EQUITIES FUND,KOURA KIWISAVER SCHEME,0.46,1600979.76,222,2019-10-23,,,0.63,,,,,,,,,,,,1.14,,,,98.86,,,,,1.0,,,,99.0,,,,
2020-09-30,FND15958,US EQUITIES FUND,KOURA KIWISAVER SCHEME,0.53,3236064.93,225,2019-10-23,,,0.63,,,,,,,,,,,,1.39,,,,98.61,,,,,1.0,,,,99.0,,,,
