quarter,fund_number,fund_name,scheme_name,provider,fum,members,fund_start_date,return_1yr,return_5yr_avg,fee_total,risk_indicator,return_yr1,return_yr2,return_yr3,return_yr4,return_yr5,return_yr6,return_yr7,return_yr8,return_yr9,return_yr10,alloc_cash_and_cash_equivalents,alloc_new_zealand_fixed_interest,alloc_international_fixed_interest,alloc_australasian_equities,alloc_international_equities,alloc_listed_properties,alloc_unlisted_properties,alloc_other,alloc_commodities,target_cash_and_cash_equivalents,target_new_zealand_fixed_interest,target_international_fixed_interest,target_australasian_equities,target_international_equities,target_listed_properties,target_unlisted_properties,target_other,target_commodities
2019-06-30,FND11,MERCER CASH FUND,MERCER KIWISAVER SCHEME,0.32,17372590.22,1021,2007-10-01,1.46,,0.37,,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-30,FND1165,NIKKO CASH FUND,AON KIWISAVER SCHEME,0.66,1898961.8,123,2007-10-31,1.38,,0.79,,,,,,,,,,,,100.0,,,,,,,,,100.0,,,,,,,,
2019-06-30,FND1166,RUSSELL LIFEPOINTS® CONSERVATIVE FUND,AON KIWISAVER SCHEME,0.91,74607773.03,8821,2007-09-30,4.76,,1.03,,,,,,,,,,,,,15.88,64.15,6.09,13.88,,,,,,16.0,64.0,6.0,14.0,,,,
2019-06-30,FND1173,RUSSELL LIFEPOINTS® MODERATE FUND,AON KIWISAVER SCHEME,0.97,24321244.89,915,2007-09-30,5.45,,1.09,,,,,,,,,,,,,11.91,48.11,14.21,25.77,,,,,,12.0,48.0,14.0,26.0,,,,
2019-06-30,FND1174,ANZ BALANCED FUND,AON KIWISAVER SCHEME,1.27,32003859.29,1115,2007-09-30,5.26,,1.39,,,,,,,,,,,,12.9,0.0806,0.1866,0.1367,0.3797,0.0874,,,,8.0,0.097,0.223,0.137,0.37,0.093,,,
2019-06-30,FND1175,NIKKO BALANCED FUND,AON KIWISAVER SCHEME,1.22,10100213.4,503,2007-10-31,5.18,,1.34,,,,,,,,,,,,,17.97,9.85,21.15,26.28,5.28,,19.47,,,18.0,10.0,21.0,26.0,5.0,,20.0,
2019-06-30,FND1176,RUSSELL LIFEPOINTS® BALANCED FUND,AON KIWISAVER SCHEME,1.04,169309528.72,12030,2007-09-30,5.85,,1.16,,,,,,,,,,,,,7.94,32.08,20.31,39.67,,,,,,8.0,32.0,20.0,40.0,,,,
2019-06-30,FND1177,MILFORD ACTIVE GROWTH WHOLESALE FUND,AON KIWISAVER SCHEME,1.02,152852908.2,10358,2009-05-01,6.65,,1.14,,,,,,,,,,,,7.91,2.41,17.67,39.05,23.33,8.66,0.0,0.97,0.0,6.0,4.0,10.0,58.0,22.0,0.0,0.0,0.0,0.0
2019-06-30,FND1178,RUSSELL LIFEPOINTS® GROWTH FUND,AON KIWISAVER SCHEME,1.10,45262259.21,1685,2007-09-30,6.2,,1.22,,,,,,,,,,,,,4.97,20.05,25.39,49.59,,,,,,5.0,20.0,25.0,50.0,,,,
2019-06-30,FND1179,RUSSELL LIFEPOINTS® TARGET DATE 2015 FUND,AON KIWISAVER SCHEME,0.91,4922168.61,188,2007-09-30,4.74,,1.03,,,,,,,,,,,,,15.88,64.15,6.09,13.88,,,,,,16.0,64.0,6.0,14.0,,,,
2019-06-30,FND1180,RUSSELL LIFEPOINTS® TARGET DATE 2025 FUND,AON KIWISAVER SCHEME,0.96,21462469.11,577,2007-09-30,5.04,,1.08,,,,,,,,,,,,,13.9,53.12,11.17,21.81,,,,,,14.0,53.0,11.0,22.0,,,,
2019-06-30,FND1181,RUSSELL LIFEPOINTS® TARGET DATE 2035 FUND,AON KIWISAVER SCHEME,1.03,21448495.28,518,2007-09-30,5.57,,1.15,,,,,,,,,,,,,8.94,37.09,18.28,35.69,,,,,,9.0,37.0,18.0,36.0,,,,
2019-06-30,FND1182,RUSSELL LIFEPOINTS® TARGET DATE 2045 FUND,AON KIWISAVER SCHEME,1.09,19046577.26,949,2007-09-30,5.99,,1.21,,,,,,,,,,,,,5.96,23.07,23.36,47.61,,,,,,6.0,23.0,23.0,48.0,,,,
2019-06-30,FND1183,SUMMER GLOBAL EQUITIES,SUMMER KIWISAVER SCHEME,0.90,15749747.19,920,2016-09-19,2.06,,0.9,,,,,,,,,,,,17.31,0.0,0.0,0.0,82.69,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0
2019-06-30,FND1186,SUMMER LISTED PROPERTY,SUMMER KIWISAVER SCHEME,0.90,7323398.1,754,2016-09-19,21.38,,0.9,,,,,,,,,,,,5.84,0.0,0.0,4.33,0.0,89.82,0.0,0.0,0.0,5.0,0.0,0.0,20.0,5.0,70.0,0.0,0.0,0.0
2019-06-30,FND1187,SUMMER NEW ZEALAND CASH,SUMMER KIWISAVER SCHEME,0.90,2414850.81,337,2016-09-19,0.99,,0.9,,,,,,,,,,,,57.18,42.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-30,FND1188,SUMMER NEW ZEALAND EQUITIES,SUMMER KIWISAVER SCHEME,0.90,12871144.57,945,2016-09-19,15.29,,0.9,,,,,,,,,,,,5.62,0.0,0.0,94.38,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,85.0,0.0,10.0,0.0,0.0,0.0
2019-06-30,FND1189,SUMMER NEW ZEALAND FIXED INTEREST,SUMMER KIWISAVER SCHEME,0.90,9300652.2,608,2016-09-19,4.21,,0.9,,,,,,,,,,,,8.83,91.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,90.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-30,FND119,AMP DEFAULT FUND,AMP KIWISAVER SCHEME,0.35,1350366367.26,98093,2007-10-01,3.89,,0.34,,,,,,,,,,,,44.1,18.27,16.21,7.84,13.58,0.0,0.0,0.0,0.0,45.0,17.5,17.5,7.0,13.0,0.0,0.0,0.0,0.0
2019-06-30,FND1190,SUMMER BALANCED SELECTION,SUMMER KIWISAVER SCHEME,0.90,74801362.95,2463,2016-09-19,5.55,,0.9,,,,,,,,,,,,11.02,33.69,4.98,24.06,18.34,7.91,0.0,0.0,0.0,15.0,20.0,10.0,25.0,25.0,5.0,0.0,0.0,0.0
2019-06-30,FND1191,SUMMER GLOBAL FIXED INTEREST,SUMMER KIWISAVER SCHEME,0.46,817008.14,151,2016-09-19,4.16,,0.9,,,,,,,,,,,,6.33,10.66,83.01,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-30,FND1207,RUSSELL LIFEPOINTS® TARGET DATE 2055 FUND,AON KIWISAVER SCHEME,1.12,961201.4,91,2016-02-19,5.95,,1.24,,,,,,,,,,,,,2.98,11.03,28.43,57.56,,,,,,3.0,11.0,28.0,58.0,,,,
2019-06-30,FND1276,CAPITAL GUARANTEED FUND,BOOSTER KIWISAVER SCHEME,0.90,53736810.93,9617,2014-07-01,1.85,,0.9,,,,,,,,,,,,79.4,7.92,3.11,3.54,6.03,,,,,60.0,15.0,10.0,5.0,10.0,,,,
2019-06-30,FND1277,DEFAULT SAVER FUND,BOOSTER KIWISAVER SCHEME,0.38,76169190.89,17036,2014-07-01,4.58,,0.38,,,,,,,,,,,,33.73,17.77,28.4,6.05,12.79,1.26,,,,20.0,35.0,25.0,7.0,11.0,2.0,,,
2019-06-30,FND1278,MODERATE FUND,BOOSTER KIWISAVER SCHEME,1.06,167161134.43,13902,2007-10-01,5.4,,1.15,,,,,,,,,,,,19.55,23.38,22.57,12.81,17.46,2.46,1.77,,,15.0,30.0,20.0,12.0,19.0,4.0,,,
2019-06-30,FND1279,BALANCED FUND,BOOSTER KIWISAVER SCHEME,1.16,487900409.03,35953,2007-10-01,6.1,,1.27,,,,,,,,,,,,12.02,13.35,18.63,19.0,31.47,3.63,1.9,,,2.0,17.0,26.0,18.0,30.0,7.0,,,
2019-06-30,FND1280,BALANCED GROWTH FUND,BOOSTER KIWISAVER SCHEME,1.21,306365362.62,24329,2010-04-28,7.24,,1.36,,,,,,,,,,,,8.11,9.14,7.43,27.78,41.97,3.45,2.12,,,2.0,9.0,14.0,25.0,41.0,9.0,,,
2019-06-30,FND1281,HIGH GROWTH FUND,BOOSTER KIWISAVER SCHEME,1.26,347146484.68,28228,2007-10-01,6.73,,1.41,,,,,,,,,,,,6.01,2.03,2.69,22.23,62.54,2.51,1.99,,,2.0,,,32.0,54.0,12.0,,,
2019-06-30,FND1282,ENHANCED INCOME FUND,BOOSTER KIWISAVER SCHEME,0.82,18054140.49,1255,2007-10-01,1.35,,0.82,,,,,,,,,,,,2.97,97.03,,,,,,,,,100.0,,,,,,,
2019-06-30,FND1283,TRANS-TASMAN SHARE FUND,BOOSTER KIWISAVER SCHEME,1.17,8504075.27,854,2010-05-21,12.46,,1.22,,,,,,,,,,,,2.3,,,97.7,,,,,,,,,100.0,,,,,
2019-06-30,FND1284,INTERNATIONAL SHARE FUND,BOOSTER KIWISAVER SCHEME,1.32,14024652.64,1158,2010-05-21,5.26,,1.38,,,,,,,,,,,,2.02,,,,97.98,,,,,,,,,100.0,,,,
2019-06-30,FND1286,GEARED GROWTH FUND,BOOSTER KIWISAVER SCHEME,1.59,47239278.39,3018,2009-07-15,8.95,,1.78,,,,,,,,,,,,1.58,,,25.66,67.13,4.01,1.62,,,2.0,,,32.0,54.0,12.0,,,
2019-06-30,FND1287,SOCIALLY RESPONSIBLE INVESTMENT BALANCED FUND,BOOSTER KIWISAVER SCHEME,1.17,50792024.53,4663,2014-07-01,6.86,,1.26,,,,,,,,,,,,11.33,13.44,20.18,18.84,31.35,4.86,,,,2.0,17.0,26.0,18.0,30.0,7.0,,,
2019-06-30,FND1288,SOCIALLY RESPONSIBLE INVESTMENT GROWTH FUND,BOOSTER KIWISAVER SCHEME,1.17,59080413.81,3266,2010-05-21,8.01,,1.33,,,,,,,,,,,,7.05,2.03,2.79,22.12,62.08,3.93,,,,2.0,,,32.0,54.0,12.0,,,
2019-06-30,FND1289,ASSET CLASS CONSERVATIVE FUND,BOOSTER KIWISAVER SCHEME,1.15,19954037.73,1255,2014-07-01,3.26,,1.15,,,,,,,,,,,,2.26,,64.66,5.73,22.28,5.07,,,,2.0,,65.0,6.0,22.0,5.0,,,
2019-06-30,FND1290,ASSET CLASS GROWTH FUND,BOOSTER KIWISAVER SCHEME,1.29,72561207.05,3106,2014-07-01,3.02,,1.29,,,,,,,,,,,,1.08,,8.88,17.22,67.85,4.97,,,,1.0,,9.0,17.0,68.0,5.0,,,
2019-06-30,FND13,MERCER CONSERVATIVE FUND,MERCER KIWISAVER SCHEME,0.50,1094609121.69,74994,2007-10-01,4.46,,0.57,,,,,,,,,,,,33.35,14.08,31.26,3.7,13.88,0.56,1.14,1.75,0.28,30.0,15.0,35.0,5.0,11.0,0.88,0.87,1.75,0.5
2019-06-30,FND130,AMP CASH FUND,AMP KIWISAVER SCHEME,0.73,80403186.21,3742,2007-10-01,1.16,,0.83,,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-30,FND131,AMP CONSERVATIVE FUND,AMP KIWISAVER SCHEME,0.87,368257637.2,11464,2007-10-01,4.69,,0.96,,,,,,,,,,,,22.94,25.37,24.61,6.32,16.69,2.62,0.0,0.69,0.76,23.0,25.0,28.0,6.0,14.25,2.5,0.0,0.63,0.63
2019-06-30,FND132,AMP MODERATE FUND,AMP KIWISAVER SCHEME,0.97,515276806.02,13306,2007-10-01,5.06,,1.05,,,,,,,,,,,,18.38,20.66,20.07,11.75,24.11,3.41,0.0,0.77,0.85,18.0,21.0,24.0,11.0,21.5,3.0,0.0,0.75,0.75
2019-06-30,FND133,AMP MODERATE BALANCED FUND,AMP KIWISAVER SCHEME,1.02,695038502.4,19160,2007-10-01,5.46,,1.08,,,,,,,,,,,,15.0,17.35,16.83,15.33,29.95,3.83,0.0,0.81,0.9,14.0,18.0,21.0,14.5,27.25,3.5,0.0,0.88,0.88
2019-06-30,FND134,AMP BALANCED FUND,AMP KIWISAVER SCHEME,1.02,971248491.5,28676,2007-10-01,5.77,,1.06,,,,,,,,,,,,10.17,14.62,13.85,16.76,38.07,4.59,0.0,0.92,1.02,10.0,15.0,18.0,16.0,35.0,4.0,0.0,1.0,1.0
2019-06-30,FND135,AMP GROWTH FUND,AMP KIWISAVER SCHEME,1.03,753781125.67,28323,2007-10-01,6.3,,1.05,,,,,,,,,,,,6.87,6.58,5.79,23.68,49.38,5.52,0.0,1.03,1.15,6.0,7.0,10.0,23.0,46.5,5.0,0.0,1.25,1.25
2019-06-30,FND136,AMP AGGRESSIVE FUND,AMP KIWISAVER SCHEME,1.12,330179350.82,24166,2007-10-01,6.47,,1.12,,,,,,,,,,,,4.96,2.88,1.09,25.34,55.86,7.51,0.0,1.12,1.24,5.0,3.0,5.0,24.5,52.75,7.0,0.0,1.38,1.38
2019-06-30,FND13670,SUMMER CONSERVATIVE SELECTION,SUMMER KIWISAVER SCHEME,0.81,823013.01,68,2019-04-08,,,0.9,,,,,,,,,,,,26.69,39.93,8.04,11.71,9.21,4.43,0.0,0.0,0.0,23.0,31.0,16.0,13.0,12.0,5.0,0.0,0.0,0.0
2019-06-30,FND13671,SUMMER GROWTH SELECTION,SUMMER KIWISAVER SCHEME,0.88,5408474.7,185,2019-04-08,,,0.9,,,,,,,,,,,,14.73,11.76,1.99,35.95,30.99,4.58,0.0,0.0,0.0,7.0,9.0,4.0,38.0,37.0,5.0,0.0,0.0,0.0
2019-06-30,FND137,ANZ BALANCED GROWTH FUND,AMP KIWISAVER SCHEME,1.07,266339973.71,6722,2007-10-01,5.73,,1.18,,,,,,,,,,,,10.53,7.44,16.71,14.03,41.84,9.45,0.0,0.0,0.0,6.0,9.0,20.0,14.0,41.0,10.0,0.0,0.0,0.0
2019-06-30,FND138,MERCER BALANCED FUND,AMP KIWISAVER SCHEME,1.12,48336404.89,1963,2007-10-01,4.43,,1.32,,,,,,,,,,,,12.98,9.06,20.74,8.21,35.63,2.25,3.31,6.36,1.46,10.0,10.0,25.0,10.0,31.5,3.0,3.0,6.0,1.5
2019-06-30,FND139,NIKKO AM BALANCED FUND,AMP KIWISAVER SCHEME,1.07,73773452.47,2872,2007-10-01,4.96,,1.37,,,,,,,,,,,,0.0,17.97,9.85,21.15,26.27,5.28,0.0,19.48,0.0,0.0,18.0,10.0,21.0,26.0,5.0,0.0,20.0,0.0
2019-06-30,FND14,MERCER MODERATE FUND,MERCER KIWISAVER SCHEME,0.59,124243333.54,4200,2015-02-18,4.45,,0.69,,,,,,,,,,,,27.4,11.89,23.87,5.11,20.1,1.38,2.3,6.92,1.03,24.0,13.0,28.0,7.0,16.0,2.0,2.0,7.0,1.0
2019-06-30,FND15,MERCER BALANCED FUND,MERCER KIWISAVER SCHEME,0.68,398943929.49,12021,2007-10-01,5.13,,0.79,,,,,,,,,,,,13.53,8.99,20.59,8.15,32.86,2.33,3.28,8.82,1.45,10.0,10.0,25.0,10.0,28.5,3.0,3.0,9.0,1.5
2019-06-30,FND1579,INCOME STRATEGY,NZ FUNDS KIWISAVER SCHEME,0.95,31480697.91,7750,2010-11-01,4.55,,1.15,,,,,,,,,,,,10.03,36.85,53.12,0.0,0.0,0.0,0.0,0.0,0.0,,37.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-30,FND1581,INFLATION STRATEGY,NZ FUNDS KIWISAVER SCHEME,1.15,49782267.63,7710,2010-11-01,4.66,,1.35,,,,,,,,,,,,8.43,4.18,11.93,31.69,41.02,2.57,0.0,0.18,0.0,8.0,4.0,,32.0,41.0,3.0,0.0,0.0,0.0
2019-06-30,FND1583,GROWTH STRATEGY,NZ FUNDS KIWISAVER SCHEME,1.30,175724740.31,7916,2010-11-01,1.38,,1.47,,,,,,,,,,,,0.97,0.0,0.0,25.91,71.07,1.66,0.0,0.39,0.0,,0.0,0.0,26.0,71.0,2.0,0.0,0.0,0.0
2019-06-30,FND1585,LIFECYCLE PROCESS - AGE 0-54,NZ FUNDS KIWISAVER SCHEME,1.27,132682445.23,5165,2010-11-01,1.88,,1.45,,,,,,,,,,,,2.15,2.2,3.76,25.23,64.64,1.67,0.0,0.35,0.0,2.0,2.0,4.0,25.0,65.0,2.0,0.0,0.0,0.0
2019-06-30,FND1587,LIFECYCLE PROCESS - AGE 65,NZ FUNDS KIWISAVER SCHEME,1.15,4101580.11,102,2010-11-01,3.41,,1.34,,,,,,,,,,,,5.91,11.16,18.1,21.04,42.04,1.53,0.0,0.22,0.0,6.0,11.0,18.0,21.0,42.0,2.0,0.0,0.0,0.0
2019-06-30,FND1589,LIFECYCLE PROCESS - AGE 75,NZ FUNDS KIWISAVER SCHEME,1.13,262581.34,13,2010-11-01,3.67,,1.32,,,,,,,,,,,,5.95,14.19,22.82,19.16,35.71,1.98,0.0,0.19,0.0,6.0,14.0,23.0,19.0,36.0,2.0,0.0,0.0,0.0
2019-06-30,FND16,MERCER GROWTH FUND,MERCER KIWISAVER SCHEME,0.77,103888293.13,4258,2015-02-18,5.41,,0.88,,,,,,,,,,,,7.55,3.87,12.24,10.2,48.12,2.9,3.78,9.56,1.78,4.0,5.0,16.0,12.0,44.0,3.5,3.5,10.0,2.0
2019-06-30,FND17,MERCER HIGH GROWTH FUND,MERCER KIWISAVER SCHEME,0.82,185247257.24,6898,2007-10-01,5.88,,0.93,,,,,,,,,,,,5.08,1.14,3.56,15.85,56.47,2.64,3.79,9.53,1.94,2.0,2.0,6.0,18.0,53.0,3.5,3.5,10.0,2.0
2019-06-30,FND18,MERCER SHARES FUND,MERCER KIWISAVER SCHEME,0.90,25671569.92,1387,2015-02-18,6.01,,0.93,,,,,,,,,,,,1.07,0.0,0.0,23.89,75.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,74.0,0.0,0.0,0.0,0.0
2019-06-30,FND2171,GROWTH FUND,ONEANSWER KIWISAVER SCHEME,1.00,415129511.96,15603,2007-10-01,6.18,,1.04,,,,,,,,,,,,9.74,3.01,6.84,17.95,51.02,11.44,0.0,0.0,0.0,4.0,5.0,11.0,18.0,50.0,9.0,0.0,3.0,0.0
2019-06-30,FND2172,BALANCED GROWTH FUND,ONEANSWER KIWISAVER SCHEME,0.95,504174681.01,11509,2007-10-01,5.93,,0.99,,,,,,,,,,,,10.54,7.44,16.71,14.03,41.83,9.45,0.0,0.0,0.0,6.0,9.0,20.0,14.0,41.0,8.0,0.0,3.0,0.0
2019-06-30,FND2173,BALANCED FUND,ONEANSWER KIWISAVER SCHEME,0.90,572493413.86,12667,2007-10-01,5.46,,0.94,,,,,,,,,,,,14.52,10.57,24.61,11.53,31.35,7.42,0.0,0.0,0.0,10.0,12.0,28.0,12.0,31.0,6.0,0.0,2.0,0.0
2019-06-30,FND2174,CONSERVATIVE BALANCED FUND,ONEANSWER KIWISAVER SCHEME,0.85,194449909.11,4443,2007-10-01,4.92,,0.89,,,,,,,,,,,,19.49,13.42,31.66,8.07,21.87,5.49,0.0,0.0,0.0,15.0,15.0,35.0,8.0,21.0,5.0,0.0,2.0,0.0
2019-06-30,FND2175,CONSERVATIVE FUND,ONEANSWER KIWISAVER SCHEME,0.85,446510542.85,21070,2007-10-01,4.35,,0.89,,,,,,,,,,,,23.25,16.76,39.82,4.6,13.08,2.49,0.0,0.0,0.0,20.0,18.0,42.0,5.0,13.0,2.0,0.0,1.0,0.0
2019-06-30,FND2176,CASH FUND,ONEANSWER KIWISAVER SCHEME,0.48,43816327.41,1328,2007-10-01,1.55,,0.51,,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
