quarter,fund_number,fund_name,scheme_name,provider,fum,members,fund_start_date,return_1yr,return_5yr_avg,fee_total,risk_indicator,return_yr1,return_yr2,return_yr3,return_yr4,return_yr5,return_yr6,return_yr7,return_yr8,return_yr9,return_yr10,alloc_cash_and_cash_equivalents,alloc_new_zealand_fixed_interest,alloc_international_fixed_interest,alloc_australasian_equities,alloc_international_equities,alloc_listed_properties,alloc_unlisted_properties,alloc_other,alloc_commodities,target_cash_and_cash_equivalents,target_new_zealand_fixed_interest,target_international_fixed_interest,target_australasian_equities,target_international_equities,target_listed_properties,target_unlisted_properties,target_other,target_commodities
2015-12-31,EEE31F42-91C0-E511-A79F-005056BC4DA1,Amanah KiwiSaver Plan - Amanah Growth Fund,Amanah KiwiSaver Plan,AMANAHNZ KIWISAVER LIMITED,3975119.33,672,2014-03-24,9.7,,2.04,,,,,,,,,,,,53.65,0.0,0.0,0.0,46.36,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,
2015-12-31,72A820B3-7CC0-E511-A79F-005056BC4DA1,OneAnswer KiwiSaver Scheme - Cash Fund,OneAnswer KiwiSaver Scheme,ANZ NEW ZEALAND INVESTMENTS LIMITED,26425510.13,1265,39356.0,3.2,,0.56,,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2015-12-31,2879E462-E7BF-E511-A79F-005056BC4DA1,OneAnswer KiwiSaver Scheme - Sustainable Growth Fund,OneAnswer KiwiSaver Scheme,ANZ NEW ZEALAND INVESTMENTS LIMITED,4305412.46,362,39685.0,11.67,,1.55,,,,,,,,,,,,3.29,0.0,0.0,0.0,96.71,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,
2015-12-31,2A79E462-E7BF-E511-A79F-005056BC4DA1,OneAnswer KiwiSaver Scheme - New Zealand Fixed Interest Fund,OneAnswer KiwiSaver Scheme,ANZ NEW ZEALAND INVESTMENTS LIMITED,5701078.07,480,39356.0,5.33,,0.72,,,,,,,,,,,,0.11,99.89,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,
2015-12-31,2E79E462-E7BF-E511-A79F-005056BC4DA1,OneAnswer KiwiSaver Scheme - International Fixed Interest Fund,OneAnswer KiwiSaver Scheme,ANZ NEW ZEALAND INVESTMENTS LIMITED,2646913.47,266,39356.0,3.38,,0.84,,,,,,,,,,,,0.18,0.0,99.82,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,
2015-12-31,3479E462-E7BF-E511-A79F-005056BC4DA1,OneAnswer KiwiSaver Scheme - Balanced Growth Fund,OneAnswer KiwiSaver Scheme,ANZ NEW ZEALAND INVESTMENTS LIMITED,338855146.48,11357,39356.0,7.94,,1.03,,,,,,,,,,,,14.66,7.16,15.53,13.9,38.61,10.14,0.0,0.0,,6.0,9.0,20.0,16.0,39.0,10.0,0.0,0.0,
2015-12-31,3A79E462-E7BF-E511-A79F-005056BC4DA1,OneAnswer KiwiSaver Scheme - Growth Fund,OneAnswer KiwiSaver Scheme,ANZ NEW ZEALAND INVESTMENTS LIMITED,248484004.22,12840,39356.0,8.9,,1.07,,,,,,,,,,,,10.89,3.95,7.68,18.13,47.23,12.12,0.0,0.0,,4.0,5.0,11.0,20.0,48.0,12.0,0.0,0.0,
2015-12-31,4079E462-E7BF-E511-A79F-005056BC4DA1,OneAnswer KiwiSaver Scheme - Balanced Fund,OneAnswer KiwiSaver Scheme,ANZ NEW ZEALAND INVESTMENTS LIMITED,376909189.65,12846,39356.0,7.16,,0.97,,,,,,,,,,,,19.0,9.44,23.29,11.03,28.95,8.29,0.0,0.0,,10.0,12.0,28.0,13.0,29.0,8.0,0.0,0.0,
2015-12-31,8879E462-E7BF-E511-A79F-005056BC4DA1,OneAnswer KiwiSaver Scheme - Australasian Share Fund,OneAnswer KiwiSaver Scheme,ANZ NEW ZEALAND INVESTMENTS LIMITED,20577733.67,1496,39356.0,9.06,,1.06,,,,,,,,,,,,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,
2015-12-31,8A79E462-E7BF-E511-A79F-005056BC4DA1,OneAnswer KiwiSaver Scheme - Conservative Balanced Fund,OneAnswer KiwiSaver Scheme,ANZ NEW ZEALAND INVESTMENTS LIMITED,125009833.62,4578,39356.0,6.08,,0.92,,,,,,,,,,,,25.12,11.78,30.21,7.34,19.52,6.03,0.0,0.0,,15.0,15.0,35.0,9.0,20.0,6.0,0.0,0.0,
2015-12-31,8C79E462-E7BF-E511-A79F-005056BC4DA1,OneAnswer KiwiSaver Scheme - Australasian Property Fund,OneAnswer KiwiSaver Scheme,ANZ NEW ZEALAND INVESTMENTS LIMITED,13296547.6,1145,39356.0,14.31,,1.07,,,,,,,,,,,,0.22,0.0,0.0,0.0,0.0,99.78,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,
2015-12-31,8E79E462-E7BF-E511-A79F-005056BC4DA1,OneAnswer KiwiSaver Scheme - International Share Fund,OneAnswer KiwiSaver Scheme,ANZ NEW ZEALAND INVESTMENTS LIMITED,33792562.57,1784,39356.0,14.53,,1.08,,,,,,,,,,,,0.32,0.0,0.0,0.0,99.68,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,
2015-12-31,9079E462-E7BF-E511-A79F-005056BC4DA1,OneAnswer KiwiSaver Scheme - International Property Fund,OneAnswer KiwiSaver Scheme,ANZ NEW ZEALAND INVESTMENTS LIMITED,8049520.64,865,39356.0,6.07,,1.09,,,,,,,,,,,,0.12,0.0,0.0,0.0,0.0,99.88,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,
2015-12-31,9D79E462-E7BF-E511-A79F-005056BC4DA1,OneAnswer KiwiSaver Scheme - Conservative Fund,OneAnswer KiwiSaver Scheme,ANZ NEW ZEALAND INVESTMENTS LIMITED,357529954.79,28648,39356.0,5.1,,0.92,,,,,,,,,,,,26.22,15.9,39.05,4.08,11.63,3.12,0.0,0.0,,20.0,18.0,42.0,5.0,12.0,3.0,0.0,0.0,
2015-12-31,73A820B3-7CC0-E511-A79F-005056BC4DA1,ANZ KiwiSaver Scheme - Cash Fund,ANZ KiwiSaver Scheme,ANZ NEW ZEALAND INVESTMENTS LIMITED,247709482.38,31040,39672.0,3.35,,0.42,,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2015-12-31,28399916-E7BF-E511-A79F-005056BC4DA1,ANZ KiwiSaver Scheme - Balanced Fund,ANZ KiwiSaver Scheme,ANZ NEW ZEALAND INVESTMENTS LIMITED,1221879436.93,90452,39356.0,7.1,,0.97,,,,,,,,,,,,19.52,9.38,23.13,11.07,28.89,8.01,0.0,0.0,,10.0,12.0,28.0,13.0,29.0,8.0,0.0,0.0,
2015-12-31,29399916-E7BF-E511-A79F-005056BC4DA1,ANZ KiwiSaver Scheme - Conservative Balanced Fund,ANZ KiwiSaver Scheme,ANZ NEW ZEALAND INVESTMENTS LIMITED,582256877.89,43468,39356.0,6.16,,0.92,,,,,,,,,,,,25.3,11.7,29.96,7.5,19.49,6.05,0.0,0.0,,15.0,15.0,35.0,9.0,20.0,6.0,0.0,0.0,
2015-12-31,2A399916-E7BF-E511-A79F-005056BC4DA1,ANZ KiwiSaver Scheme - Balanced Growth Fund,ANZ KiwiSaver Scheme,ANZ NEW ZEALAND INVESTMENTS LIMITED,1012107838.78,77263,39356.0,8.04,,1.02,,,,,,,,,,,,15.26,7.04,15.28,13.89,38.47,10.06,0.0,0.0,,6.0,9.0,20.0,16.0,39.0,10.0,0.0,0.0,
2015-12-31,30399916-E7BF-E511-A79F-005056BC4DA1,ANZ KiwiSaver Scheme - Conservative Fund,ANZ KiwiSaver Scheme,ANZ NEW ZEALAND INVESTMENTS LIMITED,499458635.38,43703,39356.0,5.13,,0.92,,,,,,,,,,,,26.95,15.65,38.45,4.29,11.56,3.1,0.0,0.0,,20.0,18.0,42.0,5.0,12.0,3.0,0.0,0.0,
2015-12-31,32399916-E7BF-E511-A79F-005056BC4DA1,ANZ KiwiSaver Scheme - Growth Fund,ANZ KiwiSaver Scheme,ANZ NEW ZEALAND INVESTMENTS LIMITED,1687860023.38,265411,39356.0,8.78,,1.07,,,,,,,,,,,,11.04,3.97,7.7,17.72,47.34,12.23,0.0,0.0,,4.0,5.0,11.0,20.0,48.0,12.0,0.0,0.0,
2015-12-31,7EEB95A2-E7BF-E511-A79F-005056BC4DA1,ANZ Default KiwiSaver Scheme - Conservative Fund,ANZ Default KiwiSaver Scheme,ANZ NEW ZEALAND INVESTMENTS LIMITED,915540163.42,83335,39356.0,5.22,,0.55,,,,,,,,,,,,25.75,15.88,39.06,4.09,12.14,3.08,0.0,0.0,,20.0,18.0,42.0,5.0,12.0,3.0,0.0,0.0,
2015-12-31,80EB95A2-E7BF-E511-A79F-005056BC4DA1,ANZ Default KiwiSaver Scheme - Growth Fund,ANZ Default KiwiSaver Scheme,ANZ NEW ZEALAND INVESTMENTS LIMITED,59124882.88,3203,39356.0,8.72,,1.01,,,,,,,,,,,,11.54,3.84,7.45,17.64,47.57,11.96,0.0,0.0,,4.0,5.0,11.0,20.0,48.0,12.0,0.0,0.0,
2015-12-31,82EB95A2-E7BF-E511-A79F-005056BC4DA1,ANZ Default KiwiSaver Scheme - Balanced Fund,ANZ Default KiwiSaver Scheme,ANZ NEW ZEALAND INVESTMENTS LIMITED,61334989.1,2328,39356.0,7.02,,0.91,,,,,,,,,,,,19.74,9.18,23.13,10.94,29.08,7.93,0.0,0.0,,10.0,12.0,28.0,13.0,29.0,8.0,0.0,0.0,
2015-12-31,84EB95A2-E7BF-E511-A79F-005056BC4DA1,ANZ Default KiwiSaver Scheme - Conservative Balanced Fund,ANZ Default KiwiSaver Scheme,ANZ NEW ZEALAND INVESTMENTS LIMITED,22212237.43,881,39356.0,6.09,,0.86,,,,,,,,,,,,25.02,11.56,30.05,7.77,19.71,5.89,0.0,0.0,,15.0,15.0,35.0,9.0,20.0,6.0,0.0,0.0,
2015-12-31,86EB95A2-E7BF-E511-A79F-005056BC4DA1,ANZ Default KiwiSaver Scheme - Balanced Growth Fund,ANZ Default KiwiSaver Scheme,ANZ NEW ZEALAND INVESTMENTS LIMITED,71986472.49,2934,39356.0,7.99,,0.96,,,,,,,,,,,,15.4,6.93,15.04,14.01,39.0,9.62,0.0,0.0,,6.0,9.0,20.0,16.0,39.0,10.0,0.0,0.0,
2015-12-31,8CEB95A2-E7BF-E511-A79F-005056BC4DA1,ANZ Default KiwiSaver Scheme - Cash Fund,ANZ Default KiwiSaver Scheme,ANZ NEW ZEALAND INVESTMENTS LIMITED,3115521.55,169,39401.0,3.21,,0.45,,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2015-12-31,20CF03DC-DFCA-E511-9B05-005056BC4DA1,Fisher Funds TWO KiwiSaver Scheme - Conservative Fund,Fisher Funds TWO Kiwisaver Scheme,FISHER MANAGED FUNDS LIMITED,107716421.0,7458,39356.0,4.87,,1.0,,,,,,,,,,,,12.01,38.86,21.44,7.9,10.77,0.0,9.02,0.0,,28.0,17.0,25.0,8.0,12.0,0.0,10.0,0.0,
2015-12-31,22CF03DC-DFCA-E511-9B05-005056BC4DA1,Fisher Funds TWO KiwiSaver Scheme - Balanced Fund,Fisher Funds TWO Kiwisaver Scheme,FISHER MANAGED FUNDS LIMITED,492984842.0,29459,39356.0,5.6,,1.11,,,,,,,,,,,,9.79,23.49,13.06,18.45,25.47,0.0,9.74,0.0,,17.0,10.0,16.0,19.0,28.0,0.0,10.0,0.0,
2015-12-31,24CF03DC-DFCA-E511-9B05-005056BC4DA1,Fisher Funds TWO KiwiSaver Scheme - Growth Fund,Fisher Funds TWO Kiwisaver Scheme,FISHER MANAGED FUNDS LIMITED,190158922.0,13221,39356.0,5.82,,1.2,,,,,,,,,,,,8.52,14.89,3.97,26.45,36.78,0.0,9.39,0.0,,15.0,2.5,3.5,28.0,42.0,0.0,9.0,0.0,
2015-12-31,26CF03DC-DFCA-E511-9B05-005056BC4DA1,Fisher Funds TWO KiwiSaver Scheme - Equity Fund,Fisher Funds TWO Kiwisaver Scheme,FISHER MANAGED FUNDS LIMITED,61571788.0,5679,39356.0,5.06,,1.28,,,,,,,,,,,,7.51,0.0,0.0,38.34,54.15,0.0,0.0,0.0,,2.0,0.0,0.0,39.0,59.0,0.0,0.0,0.0,
2015-12-31,28CF03DC-DFCA-E511-9B05-005056BC4DA1,Fisher Funds TWO KiwiSaver Scheme - Cash Enhanced Fund,Fisher Funds TWO Kiwisaver Scheme,FISHER MANAGED FUNDS LIMITED,618512426.0,64058,39356.0,4.86,,0.56,,,,,,,,,,,,12.69,43.05,24.67,5.94,7.04,0.0,6.61,0.0,,31.0,19.0,29.0,6.0,8.0,0.0,7.0,0.0,
2015-12-31,2ACF03DC-DFCA-E511-9B05-005056BC4DA1,Fisher Funds TWO KiwiSaver Scheme - Preservation Fund,Fisher Funds TWO Kiwisaver Scheme,FISHER MANAGED FUNDS LIMITED,25498608.0,2174,39356.0,3.28,,0.66,,,,,,,,,,,,31.69,68.31,0.0,0.0,0.0,0.0,0.0,0.0,,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,
2015-12-31,99E85AB5-B2CE-E511-9B05-005056BC4DA1,AMP KiwiSaver Scheme - AMP Moderate Fund,AMP KiwiSaver Scheme,AMP SERVICES (NZ) LIMITED,306266542.75,12416,39356.0,2.4,,0.97,,,,,,,,,,,,19.78,17.91,17.93,9.85,21.63,5.62,0.0,7.29,,18.0,21.0,21.0,9.5,19.5,5.5,0.0,5.5,
2015-12-31,9AE85AB5-B2CE-E511-9B05-005056BC4DA1,AMP KiwiSaver Scheme - Cash Fund,AMP KiwiSaver Scheme,AMP SERVICES (NZ) LIMITED,72875748.55,4612,39356.0,2.99,,0.73,,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2015-12-31,9DE85AB5-B2CE-E511-9B05-005056BC4DA1,AMP KiwiSaver Scheme - AMP Default Fund,AMP KiwiSaver Scheme,AMP SERVICES (NZ) LIMITED,1208703664.51,123220,39356.0,4.23,,0.41,,,,,,,,,,,,48.23,14.65,14.7,7.09,15.33,0.0,0.0,0.0,,45.0,17.5,17.5,7.0,13.0,0.0,0.0,0.0,
2015-12-31,9FE85AB5-B2CE-E511-9B05-005056BC4DA1,AMP KiwiSaver Scheme - AMP Conservative Fund,AMP KiwiSaver Scheme,AMP SERVICES (NZ) LIMITED,259103035.6,12609,39356.0,2.56,,0.89,,,,,,,,,,,,26.99,21.78,22.01,4.98,13.27,4.8,0.0,6.17,,25.0,25.0,25.0,5.0,11.0,4.5,0.0,4.5,
2015-12-31,C3E85AB5-B2CE-E511-9B05-005056BC4DA1,AMP KiwiSaver Scheme - AMP Moderate Balanced Fund,AMP KiwiSaver Scheme,AMP SERVICES (NZ) LIMITED,437678369.51,18678,39356.0,2.55,,1.01,,,,,,,,,,,,16.12,14.89,14.93,12.6,27.02,6.74,0.0,7.7,,14.0,18.0,18.0,12.5,25.0,6.5,0.0,6.0,
2015-12-31,C5E85AB5-B2CE-E511-9B05-005056BC4DA1,AMP KiwiSaver Scheme - AMP Balanced Fund,AMP KiwiSaver Scheme,AMP SERVICES (NZ) LIMITED,664112305.18,30395,39356.0,2.38,,1.02,,,,,,,,,,,,11.21,11.88,11.86,15.5,33.07,7.59,0.0,8.89,,10.0,15.0,15.0,15.0,31.0,7.0,0.0,7.0,
2015-12-31,7DB55CBB-B2CE-E511-9B05-005056BC4DA1,AMP KiwiSaver Scheme - AMP Growth Fund,AMP KiwiSaver Scheme,AMP SERVICES (NZ) LIMITED,498608625.05,28116,39356.0,2.05,,1.01,,,,,,,,,,,,6.91,3.95,4.02,19.63,45.07,9.62,0.0,10.8,,6.0,7.0,7.0,19.0,43.0,9.0,0.0,9.0,
2015-12-31,8BB55CBB-B2CE-E511-9B05-005056BC4DA1,AMP KiwiSaver Scheme - AMP Aggressive Fund,AMP KiwiSaver Scheme,AMP SERVICES (NZ) LIMITED,217164551.4,22703,39356.0,2.07,,1.09,,,,,,,,,,,,3.83,0.49,0.51,23.53,50.16,10.0,0.0,11.48,,5.0,2.5,2.5,22.5,48.5,9.5,0.0,9.5,
2015-12-31,C9B55CBB-B2CE-E511-9B05-005056BC4DA1,AMP KiwiSaver Scheme - Fisher Balanced Fund,AMP KiwiSaver Scheme,AMP SERVICES (NZ) LIMITED,25310469.81,1214,39356.0,6.14,,1.22,,,,,,,,,,,,8.42,23.84,12.49,23.27,21.75,0.0,10.23,0.0,,16.0,12.0,15.0,23.5,23.5,0.0,10.0,0.0,
