quarter,fund_number,fund_name,scheme_name,provider,fum,members,fund_start_date,return_1yr,return_5yr_avg,fee_total,risk_indicator,return_yr1,return_yr2,return_yr3,return_yr4,return_yr5,return_yr6,return_yr7,return_yr8,return_yr9,return_yr10,alloc_cash_and_cash_equivalents,alloc_new_zealand_fixed_interest,alloc_international_fixed_interest,alloc_australasian_equities,alloc_international_equities,alloc_listed_properties,alloc_unlisted_properties,alloc_other,alloc_commodities,target_cash_and_cash_equivalents,target_new_zealand_fixed_interest,target_international_fixed_interest,target_australasian_equities,target_international_equities,target_listed_properties,target_unlisted_properties,target_other,target_commodities
2018-03-31,FND1083,CONSERVATIVE FUND,FISHER FUNDS TWO KIWISAVER SCHEME,0.84,131092364.58,6877,2007-10-01,3.89,,0.98,,,,,,,,,,,,24.18,34.64,16.08,7.02,10.64,0.0,7.44,0.0,0.0,28.0,17.0,25.0,8.0,12.0,0.0,10.0,0.0,0.0
2018-03-31,FND1084,BALANCED FUND,FISHER FUNDS TWO KIWISAVER SCHEME,0.88,658291349.24,28786,2007-10-01,5.9,,1.05,,,,,,,,,,,,19.9,20.34,8.53,17.85,26.01,0.0,7.37,0.0,0.0,17.0,10.0,16.0,19.0,28.0,0.0,10.0,0.0,0.0
2018-03-31,FND1085,GROWTH FUND,FISHER FUNDS TWO KIWISAVER SCHEME,1.02,301901858.8,15407,2007-10-01,7.22,,1.17,,,,,,,,,,,,15.47,13.68,2.99,24.81,36.99,0.0,6.06,0.0,0.0,10.0,6.0,9.0,27.0,40.0,0.0,8.0,0.0,0.0
2018-03-31,FND1086,EQUITY FUND,FISHER FUNDS TWO KIWISAVER SCHEME,1.10,98636042.78,6414,2007-10-01,9.42,,1.29,,,,,,,,,,,,5.54,0.0,0.0,37.1,57.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,60.0,0.0,0.0,0.0,0.0
2018-03-31,FND1087,GLIDEPATH AGE 25,FISHER FUNDS TWO KIWISAVER SCHEME,1.10,76030.0,16,2014-07-01,9.42,,1.29,,,,,,,,,,,,5.54,0.0,0.0,37.1,57.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,60.0,0.0,0.0,0.0,0.0
2018-03-31,FND1088,GLIDEPATH AGE 40,FISHER FUNDS TWO KIWISAVER SCHEME,1.04,746155.0,37,2014-07-01,7.92,,1.21,,,,,,,,,,,,12.28,9.31,2.04,28.74,43.51,0.0,4.12,0.0,0.0,7.0,4.0,6.0,31.0,47.0,0.0,5.0,0.0,0.0
2018-03-31,FND1089,GLIDEPATH AGE 55,FISHER FUNDS TWO KIWISAVER SCHEME,0.89,344868.0,21,2014-07-01,6.05,,1.06,,,,,,,,,,,,19.4,19.61,7.92,18.62,27.22,0.0,7.23,0.0,0.0,16.0,10.0,15.0,20.0,29.0,0.0,10.0,0.0,0.0
2018-03-31,FND1090,GLIDEPATH AGE 65,FISHER FUNDS TWO KIWISAVER SCHEME,0.85,10131.0,4,2014-07-01,4.23,,0.99,,,,,,,,,,,,23.46,32.21,14.79,8.86,13.25,0.0,7.43,0.0,0.0,26.0,16.0,23.0,10.0,15.0,0.0,10.0,0.0,0.0
2018-03-31,FND1091,GLIDEPATH AGE 75,FISHER FUNDS TWO KIWISAVER SCHEME,0.81,0.0,0,2014-07-01,3.71,,0.95,,,,,,,,,,,,26.09,36.03,14.79,6.46,9.79,0.0,6.84,0.0,0.0,30.0,20.0,23.0,7.0,11.0,0.0,9.0,0.0,0.0
2018-03-31,FND11,MERCER CASH FUND,MERCER KIWISAVER SCHEME,0.32,16861138.05,1052,2007-10-01,1.47,,0.37,,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-31,FND1165,NIKKO CASH FUND,AON KIWISAVER SCHEME,0.67,1412346.47,141,2007-10-31,1.59,,0.79,,,,,,,,,,,,100.0,,,,,,,,,100.0,,,,,,,,
2018-03-31,FND1166,RUSSELL LIFEPOINTS® CONSERVATIVE FUND,AON KIWISAVER SCHEME,0.92,73966844.36,11348,2007-09-30,4.63,,1.04,,,,,,,,,,,,,16.22,63.79,6.02,13.97,,,,,,16.0,64.0,6.0,14.0,,,,
2018-03-31,FND1173,RUSSELL LIFEPOINTS® MODERATE FUND,AON KIWISAVER SCHEME,0.98,20888626.16,1002,2007-09-30,6.48,,1.1,,,,,,,,,,,,,12.17,47.85,14.06,25.92,,,,,,12.0,48.0,14.0,26.0,,,,
2018-03-31,FND1174,ANZ BALANCED FUND,AON KIWISAVER SCHEME,1.18,29495477.93,1263,2007-09-30,5.33,,1.31,,,,,,,,,,,,5.41,10.03,24.85,14.85,25.06,9.58,,10.22,,5.0,10.0,25.0,15.0,25.0,10.0,,10.0,
2018-03-31,FND1175,NIKKO BALANCED FUND,AON KIWISAVER SCHEME,1.34,8227312.34,533,2007-10-31,9.48,,1.47,,,,,,,,,,,,,17.55,9.57,21.84,26.35,4.96,,19.73,,,18.0,10.0,21.0,26.0,5.0,,20.0,
2018-03-31,FND1176,RUSSELL LIFEPOINTS® BALANCED FUND,AON KIWISAVER SCHEME,1.06,130052155.59,14206,2007-09-30,8.32,,1.19,,,,,,,,,,,,,8.12,31.93,20.08,39.87,,,,,,8.0,32.0,20.0,40.0,,,,
2018-03-31,FND1177,MILFORD ACTIVE GROWTH WHOLESALE FUND,AON KIWISAVER SCHEME,1.04,133936763.46,12728,2009-05-01,12.38,,1.16,,,,,,,,,,,,9.97,3.26,11.09,49.15,20.87,5.4,0.0,0.26,0.0,6.0,4.0,10.0,62.0,18.0,0.0,0.0,0.0,0.0
2018-03-31,FND1178,RUSSELL LIFEPOINTS® GROWTH FUND,AON KIWISAVER SCHEME,1.13,37267957.19,1762,2007-09-30,9.68,,1.26,,,,,,,,,,,,,5.07,19.96,25.11,49.86,,,,,,5.0,20.0,25.0,50.0,,,,
2018-03-31,FND1179,RUSSELL LIFEPOINTS® TARGET DATE 2015 FUND,AON KIWISAVER SCHEME,0.92,4636631.63,248,2007-09-30,4.62,,1.04,,,,,,,,,,,,,16.22,63.77,6.03,13.98,,,,,,16.0,64.0,6.0,14.0,,,,
2018-03-31,FND1180,RUSSELL LIFEPOINTS® TARGET DATE 2025 FUND,AON KIWISAVER SCHEME,0.99,19410944.19,620,2007-09-30,6.2,,1.11,,,,,,,,,,,,,13.18,50.85,12.05,23.92,,,,,,13.0,51.0,12.0,24.0,,,,
2018-03-31,FND1181,RUSSELL LIFEPOINTS® TARGET DATE 2035 FUND,AON KIWISAVER SCHEME,1.07,18244244.26,536,2007-09-30,8.06,,1.2,,,,,,,,,,,,,9.13,34.9,18.08,37.89,,,,,,9.0,35.0,18.0,38.0,,,,
2018-03-31,FND1182,RUSSELL LIFEPOINTS® TARGET DATE 2045 FUND,AON KIWISAVER SCHEME,1.11,16496981.11,1016,2007-09-30,9.52,,1.23,,,,,,,,,,,,,6.09,21.93,24.11,47.87,,,,,,6.0,22.0,24.0,48.0,,,,
2018-03-31,FND1183,SUMMER GLOBAL EQUITIES,SUMMER KIWISAVER SCHEME,0.90,12044711.47,707,2016-09-19,8.98,,0.9,,,,,,,,,,,,7.56,0.0,0.0,0.0,92.44,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0
2018-03-31,FND1186,SUMMER LISTED PROPERTY,SUMMER KIWISAVER SCHEME,0.90,4151175.52,579,2016-09-19,5.04,,0.9,,,,,,,,,,,,5.55,0.0,0.0,2.93,0.0,91.52,0.0,0.0,0.0,5.0,0.0,0.0,20.0,5.0,70.0,0.0,0.0,0.0
2018-03-31,FND1187,SUMMER NEW ZEALAND CASH,SUMMER KIWISAVER SCHEME,0.90,1461347.82,229,2016-09-19,1.14,,0.9,,,,,,,,,,,,54.12,45.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-31,FND1188,SUMMER NEW ZEALAND EQUITIES,SUMMER KIWISAVER SCHEME,0.90,7605269.31,726,2016-09-19,14.78,,0.9,,,,,,,,,,,,6.12,0.0,0.0,93.88,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,85.0,0.0,10.0,0.0,0.0,0.0
2018-03-31,FND1189,SUMMER NEW ZEALAND FIXED INTEREST,SUMMER KIWISAVER SCHEME,0.90,5994748.74,473,2016-09-19,3.2,,0.9,,,,,,,,,,,,7.97,92.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,90.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-31,FND119,AMP DEFAULT FUND,AMP KIWISAVER SCHEME,0.35,1382270402.39,108569,2007-10-01,3.15,,0.42,,,,,,,,,,,,47.41,16.61,16.37,6.94,12.67,0.0,0.0,0.0,0.0,45.0,17.5,17.5,7.0,13.0,0.0,0.0,0.0,0.0
2018-03-31,FND1190,SUMMER INVESTMENT SELECTION,SUMMER KIWISAVER SCHEME,0.90,47365947.57,2044,2016-09-19,6.35,,0.9,,,,,,,,,,,,10.22,28.06,0.0,23.18,30.2,8.33,0.0,0.0,0.0,15.0,20.0,10.0,25.0,25.0,5.0,0.0,0.0,0.0
2018-03-31,FND1191,SUMMER GLOBAL FIXED INTEREST,SUMMER KIWISAVER SCHEME,0.63,296843.41,75,2016-09-19,1.9,,0.9,,,,,,,,,,,,13.59,11.97,74.44,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-31,FND1207,RUSSELL LIFEPOINTS® TARGET DATE 2055 FUND,AON KIWISAVER SCHEME,1.06,623528.6,57,2016-02-19,10.96,,1.21,,,,,,,,,,,,,3.05,10.02,29.19,57.74,,,,,,3.0,10.0,29.0,58.0,,,,
2018-03-31,FND1276,CAPITAL GUARANTEED FUND,BOOSTER KIWISAVER SCHEME,0.77,47550190.49,10302,2014-07-01,1.77,,0.9,,,,,,,,,,,,52.25,38.54,1.05,2.7,5.46,,,,,60.0,15.0,10.0,5.0,10.0,,,,
2018-03-31,FND1277,DEFAULT SAVER FUND,BOOSTER KIWISAVER SCHEME,0.35,51728685.88,14136,2014-07-01,3.65,,0.38,,,,,,,,,,,,25.07,33.17,21.62,5.46,13.73,0.95,,,,20.0,35.0,25.0,7.0,11.0,2.0,,,
2018-03-31,FND1278,MODERATE FUND,BOOSTER KIWISAVER SCHEME,0.94,140945730.77,14262,2007-10-01,3.81,,1.11,,,,,,,,,,,,15.9,30.64,19.09,10.98,18.02,3.94,1.43,,,15.0,30.0,20.0,12.0,19.0,4.0,,,
2018-03-31,FND1279,BALANCED FUND,BOOSTER KIWISAVER SCHEME,1.04,414092534.16,36727,2007-10-01,5.42,,1.22,,,,,,,,,,,,11.28,17.99,14.65,16.64,34.01,3.92,1.51,,,2.0,17.0,26.0,18.0,30.0,7.0,,,
2018-03-31,FND1280,BALANCED GROWTH FUND,BOOSTER KIWISAVER SCHEME,1.09,240042398.87,23981,2010-04-28,6.96,,1.27,,,,,,,,,,,,6.5,10.28,7.5,22.12,45.57,5.77,2.26,,,2.0,9.0,14.0,25.0,41.0,9.0,,,
2018-03-31,FND1281,HIGH GROWTH FUND,BOOSTER KIWISAVER SCHEME,1.14,199018225.86,17523,2007-10-01,7.68,,1.32,,,,,,,,,,,,4.61,4.24,1.39,19.93,63.45,4.56,1.82,,,2.0,,,32.0,54.0,12.0,,,
2018-03-31,FND1282,ENHANCED INCOME FUND,BOOSTER KIWISAVER SCHEME,0.69,15490255.1,1278,2007-10-01,1.36,,0.82,,,,,,,,,,,,3.22,96.78,,,,,,,,,100.0,,,,,,,
2018-03-31,FND1283,TRANS-TASMAN SHARE FUND,BOOSTER KIWISAVER SCHEME,1.04,7028810.38,818,2010-05-21,6.57,,1.23,,,,,,,,,,,,5.1,,,94.9,,,,,,,,,100.0,,,,,
2018-03-31,FND1284,INTERNATIONAL SHARE FUND,BOOSTER KIWISAVER SCHEME,1.19,11245010.28,967,2010-05-21,8.94,,1.38,,,,,,,,,,,,3.07,,,,96.93,,,,,,,,,100.0,,,,
2018-03-31,FND1285,OPTIONS FUND,BOOSTER KIWISAVER SCHEME,1.02,91959415.56,13822,2014-07-01,5.07,,1.15,,,,,,,,,,,,31.59,,,,,,,68.41,,,,,,,,,100.0,
2018-03-31,FND1286,GEARED GROWTH FUND,BOOSTER KIWISAVER SCHEME,1.50,14772888.93,1243,2009-07-15,10.23,,3.09,,,,,,,,,,,,2.53,,,23.26,67.5,4.99,1.71,,,2.0,,,32.0,54.0,12.0,,,
2018-03-31,FND1287,SOCIALLY RESPONSIBLE INVESTMENT BALANCED FUND,BOOSTER KIWISAVER SCHEME,1.04,33513288.54,4236,2014-07-01,5.45,,1.28,,,,,,,,,,,,10.84,18.07,15.62,17.1,33.87,4.5,,,,2.0,17.0,26.0,18.0,30.0,7.0,,,
2018-03-31,FND1288,SOCIALLY RESPONSIBLE INVESTMENT GROWTH FUND,BOOSTER KIWISAVER SCHEME,1.04,35595517.85,2311,2010-05-21,7.95,,1.33,,,,,,,,,,,,6.12,4.22,1.47,19.69,63.11,5.39,,,,2.0,,,32.0,54.0,12.0,,,
2018-03-31,FND1289,ASSET CLASS CONSERVATIVE FUND,BOOSTER KIWISAVER SCHEME,1.03,17023420.36,1244,2014-07-01,2.76,,1.16,,,,,,,,,,,,2.08,,65.38,5.45,22.07,5.02,,,,2.0,,65.0,6.0,22.0,5.0,,,
2018-03-31,FND1290,ASSET CLASS GROWTH FUND,BOOSTER KIWISAVER SCHEME,1.17,56056883.7,2776,2014-07-01,7.54,,1.3,,,,,,,,,,,,1.4,,9.21,16.8,67.62,4.97,,,,1.0,,9.0,17.0,68.0,5.0,,,
2018-03-31,FND13,MERCER CONSERVATIVE FUND,MERCER KIWISAVER SCHEME,0.50,1057424178.72,77598,2007-10-01,3.83,,0.63,,,,,,,,,,,,35.75,14.07,29.53,3.47,13.2,0.39,1.34,1.84,0.41,30.0,15.0,35.0,5.0,11.0,0.88,0.87,1.75,0.5
2018-03-31,FND130,AMP CASH FUND,AMP KIWISAVER SCHEME,0.72,82821600.69,4098,2007-10-01,1.1,,0.85,,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-31,FND131,AMP CONSERVATIVE FUND,AMP KIWISAVER SCHEME,0.87,341647021.59,12069,2007-10-01,2.83,,1.06,,,,,,,,,,,,29.23,22.42,24.05,6.08,14.9,2.54,0.0,0.0,0.78,23.0,25.0,28.0,6.0,13.0,2.5,0.0,2.5,0.0
2018-03-31,FND132,AMP MODERATE FUND,AMP KIWISAVER SCHEME,0.97,437090568.26,13103,2007-10-01,3.71,,1.18,,,,,,,,,,,,24.01,18.07,20.09,10.99,22.98,2.97,0.0,0.0,0.89,18.0,21.0,24.0,11.0,20.0,3.0,0.0,3.0,0.0
2018-03-31,FND133,AMP MODERATE BALANCED FUND,AMP KIWISAVER SCHEME,1.02,601470956.07,18985,2007-10-01,4.32,,1.24,,,,,,,,,,,,20.7,15.08,17.13,14.39,28.45,3.26,0.0,0.0,0.99,14.0,18.0,21.0,14.5,25.5,3.5,0.0,3.5,0.0
2018-03-31,FND134,AMP BALANCED FUND,AMP KIWISAVER SCHEME,1.02,872794779.84,29141,2007-10-01,5.01,,1.25,,,,,,,,,,,,16.05,12.09,14.12,16.01,36.65,3.94,0.0,0.0,1.14,10.0,15.0,18.0,16.0,33.0,4.0,0.0,4.0,0.0
2018-03-31,FND135,AMP GROWTH FUND,AMP KIWISAVER SCHEME,1.03,670698472.02,27975,2007-10-01,6.29,,1.29,,,,,,,,,,,,12.11,3.99,6.03,23.21,48.61,4.71,0.0,0.0,1.34,6.0,7.0,10.0,23.0,44.0,5.0,0.0,5.0,0.0
2018-03-31,FND136,AMP AGGRESSIVE FUND,AMP KIWISAVER SCHEME,1.12,283939993.83,22945,2007-10-01,6.9,,1.39,,,,,,,,,,,,7.76,1.56,2.55,24.75,54.78,7.13,0.0,0.0,1.47,5.0,3.0,5.0,24.5,50.0,7.0,0.0,5.5,0.0
2018-03-31,FND137,ANZ BALANCED GROWTH FUND,AMP KIWISAVER SCHEME,1.07,237966051.54,6614,2007-10-01,6.02,,1.18,,,,,,,,,,,,8.11,8.51,17.35,15.8,40.56,9.67,0.0,0.0,0.0,6.0,9.0,20.0,16.0,39.0,10.0,0.0,0.0,0.0
2018-03-31,FND138,FISHER BALANCED FUND,AMP KIWISAVER SCHEME,1.12,39992654.05,1605,2007-10-01,6.1,,1.37,,,,,,,,,,,,20.41,16.46,8.08,21.58,21.07,0.0,12.4,0.0,0.0,16.0,12.0,15.0,23.5,23.5,0.0,10.0,0.0,0.0
2018-03-31,FND139,NIKKO AM BALANCED FUND,AMP KIWISAVER SCHEME,1.07,47879418.7,1746,2007-10-01,9.6,,1.53,,,,,,,,,,,,0.0,17.55,9.57,21.83,26.35,4.96,0.0,19.74,0.0,0.0,18.0,10.0,21.0,26.0,5.0,0.0,20.0,0.0
2018-03-31,FND14,MERCER MODERATE FUND,MERCER KIWISAVER SCHEME,0.59,90471680.74,3251,2015-02-18,4.78,,0.78,,,,,,,,,,,,28.36,11.96,22.3,4.88,20.48,1.01,2.51,7.53,0.97,24.0,13.0,28.0,7.0,16.0,2.0,2.0,7.0,1.0
2018-03-31,FND15,MERCER BALANCED FUND,MERCER KIWISAVER SCHEME,0.68,339948708.59,11592,2007-10-01,6.51,,0.93,,,,,,,,,,,,15.35,9.16,17.92,7.94,32.96,1.99,3.65,9.58,1.45,10.0,10.0,25.0,10.0,28.5,3.0,3.0,9.0,1.5
2018-03-31,FND1579,INCOME STRATEGY,NZ FUNDS KIWISAVER SCHEME,0.95,23822746.16,7691,2010-11-01,1.67,,1.15,,,,,,,,,,,,17.49,30.1,52.41,0.0,0.0,0.0,0.0,0.0,0.0,18.0,30.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-31,FND1581,INFLATION STRATEGY,NZ FUNDS KIWISAVER SCHEME,1.15,37944422.16,7666,2010-11-01,2.99,,1.45,,,,,,,,,,,,7.13,3.11,6.76,34.23,44.65,3.48,0.0,0.64,0.0,6.0,3.0,7.0,34.0,45.0,4.0,0.0,1.0,0.0
2018-03-31,FND1583,GROWTH STRATEGY,NZ FUNDS KIWISAVER SCHEME,1.30,138835064.73,7801,2010-11-01,5.53,,2.4,,,,,,,,,,,,0.9,0.0,1.63,24.25,69.18,0.09,0.0,3.95,0.0,1.0,0.0,2.0,24.0,69.0,0.0,0.0,4.0,0.0
2018-03-31,FND1585,LIFECYCLE PROCESS - AGE 0-54,NZ FUNDS KIWISAVER SCHEME,1.27,176875790.0,6873,2010-11-01,5.11,,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-31,FND1587,LIFECYCLE PROCESS - AGE 65,NZ FUNDS KIWISAVER SCHEME,1.16,176875790.0,6873,2010-11-01,3.69,,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-31,FND1589,LIFECYCLE PROCESS - AGE 75,NZ FUNDS KIWISAVER SCHEME,1.13,176875790.0,6873,2010-11-01,3.39,,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-31,FND16,MERCER GROWTH FUND,MERCER KIWISAVER SCHEME,0.77,68781270.07,3033,2015-02-18,8.0,,1.07,,,,,,,,,,,,7.77,4.07,10.65,10.06,48.49,2.46,3.9,10.43,2.17,4.0,5.0,16.0,12.0,44.0,3.5,3.5,10.0,2.0
2018-03-31,FND17,MERCER HIGH GROWTH FUND,MERCER KIWISAVER SCHEME,0.82,147216849.85,6036,2007-10-01,9.55,,1.1,,,,,,,,,,,,4.6,1.02,2.46,15.8,57.87,2.25,3.74,10.24,2.02,2.0,2.0,6.0,18.0,53.0,3.5,3.5,10.0,2.0
2018-03-31,FND18,MERCER SHARES FUND,MERCER KIWISAVER SCHEME,0.90,17770145.22,942,2015-02-18,11.22,,0.96,,,,,,,,,,,,1.22,0.0,0.0,23.83,74.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,74.0,0.0,0.0,0.0,0.0
2018-03-31,FND2171,GROWTH FUND,ONEANSWER KIWISAVER SCHEME,1.00,348358955.99,15221,2007-10-01,7.6,,1.08,,,,,,,,,,,,4.33,4.76,9.18,19.58,50.51,11.64,0.0,0.0,0.0,4.0,5.0,11.0,20.0,48.0,12.0,0.0,0.0,0.0
2018-03-31,FND2172,BALANCED GROWTH FUND,ONEANSWER KIWISAVER SCHEME,0.95,448811500.14,11789,2007-10-01,6.44,,1.03,,,,,,,,,,,,7.67,8.55,17.64,15.76,40.66,9.72,0.0,0.0,0.0,6.0,9.0,20.0,16.0,39.0,10.0,0.0,0.0,0.0
2018-03-31,FND2173,BALANCED FUND,ONEANSWER KIWISAVER SCHEME,0.90,509892717.51,13076,2007-10-01,5.28,,0.98,,,,,,,,,,,,12.18,11.27,25.53,12.75,30.52,7.75,0.0,0.0,0.0,10.0,12.0,28.0,13.0,29.0,8.0,0.0,0.0,0.0
2018-03-31,FND2174,CONSERVATIVE BALANCED FUND,ONEANSWER KIWISAVER SCHEME,0.85,166060861.76,4523,2007-10-01,4.17,,0.93,,,,,,,,,,,,17.75,14.01,32.14,8.9,21.48,5.72,0.0,0.0,0.0,15.0,15.0,35.0,9.0,20.0,6.0,0.0,0.0,0.0
2018-03-31,FND2175,CONSERVATIVE FUND,ONEANSWER KIWISAVER SCHEME,0.85,415489741.17,23312,2007-10-01,3.07,,0.93,,,,,,,,,,,,21.16,17.67,40.26,4.93,13.02,2.96,0.0,0.0,0.0,20.0,18.0,42.0,5.0,12.0,3.0,0.0,0.0,0.0
2018-03-31,FND2176,CASH FUND,ONEANSWER KIWISAVER SCHEME,0.48,36981637.01,1325,2007-10-01,1.52,,0.54,,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-31,FND2177,NEW ZEALAND FIXED INTEREST FUND,ONEANSWER KIWISAVER SCHEME,0.55,6631779.56,453,2007-10-01,3.01,,0.62,,,,,,,,,,,,0.04,99.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-31,FND2178,INTERNATIONAL FIXED INTEREST FUND,ONEANSWER KIWISAVER SCHEME,0.75,2302429.52,233,2007-10-01,1.25,,0.83,,,,,,,,,,,,0.13,0.0,99.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-31,FND2179,AUSTRALASIAN PROPERTY FUND,ONEANSWER KIWISAVER SCHEME,1.00,17419555.22,1168,2007-10-01,5.78,,1.07,,,,,,,,,,,,0.11,0.0,0.0,0.0,0.0,99.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2018-03-31,FND2180,INTERNATIONAL PROPERTY FUND,ONEANSWER KIWISAVER SCHEME,1.00,7757064.13,760,2007-10-01,0.15,,1.08,,,,,,,,,,,,0.11,0.0,0.0,0.0,0.0,99.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2018-03-31,FND2181,AUSTRALASIAN SHARE FUND,ONEANSWER KIWISAVER SCHEME,1.00,27903897.34,1479,2007-10-01,12.66,,1.07,,,,,,,,,,,,0.12,0.0,0.0,99.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
