quarter,fund_number,fund_name,scheme_name,provider,fum,members,fund_start_date,return_1yr,return_5yr_avg,fee_total,risk_indicator,return_yr1,return_yr2,return_yr3,return_yr4,return_yr5,return_yr6,return_yr7,return_yr8,return_yr9,return_yr10,alloc_cash_and_cash_equivalents,alloc_new_zealand_fixed_interest,alloc_international_fixed_interest,alloc_australasian_equities,alloc_international_equities,alloc_listed_properties,alloc_unlisted_properties,alloc_other,alloc_commodities,target_cash_and_cash_equivalents,target_new_zealand_fixed_interest,target_international_fixed_interest,target_australasian_equities,target_international_equities,target_listed_properties,target_unlisted_properties,target_other,target_commodities
2019-12-31,FND10585,JUNO BALANCED FUND,JUNO KIWISAVER SCHEME,0.32,19603844.25,799,2018-08-01,12.35,,0.32,,,,,,,,,,,,65.84,,2.92,2.43,28.58,,,0.23,,20.0,,20.0,,60.0,,,,
2019-12-31,FND10586,JUNO GROWTH FUND,JUNO KIWISAVER SCHEME,0.33,84333811.0,3688,2018-08-01,26.5,,0.33,,,,,,,,,,,,26.27,,,5.74,67.45,,,0.54,,10.0,,10.0,,80.0,,,,
2019-12-31,FND1080,PRESERVATION FUND,FISHER FUNDS TWO KIWISAVER SCHEME,0.48,26378027.08,1492,2007-10-01,1.47,,0.63,,,,,,,,,,,,30.21,69.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-31,FND1082,CASH ENHANCED FUND,FISHER FUNDS TWO KIWISAVER SCHEME,0.56,669661573.51,50747,2007-10-01,7.29,,0.56,,,,,,,,,,,,17.94,52.32,9.13,7.23,10.23,0.39,2.76,0.0,0.0,29.5,21.0,27.0,6.5,12.0,2.0,2.0,0.0,0.0
2019-12-31,FND1083,CONSERVATIVE FUND,FISHER FUNDS TWO KIWISAVER SCHEME,0.84,157764031.22,6742,2007-10-01,7.93,,0.93,,,,,,,,,,,,14.29,41.54,18.98,7.52,11.83,1.06,4.78,0.0,0.0,19.5,18.0,35.0,5.5,12.0,5.0,5.0,0.0,0.0
2019-12-31,FND1084,BALANCED FUND,FISHER FUNDS TWO KIWISAVER SCHEME,0.87,897298658.48,31410,2007-10-01,14.81,,0.97,,,,,,,,,,,,9.84,26.26,10.92,18.26,27.61,1.27,5.84,0.0,0.0,6.0,12.0,25.0,16.0,29.0,6.0,6.0,0.0,0.0
2019-12-31,FND1085,GROWTH FUND,FISHER FUNDS TWO KIWISAVER SCHEME,0.99,525288902.47,22098,2007-10-01,17.2,,1.09,,,,,,,,,,,,9.81,21.53,0.0,27.32,35.02,0.0,6.32,0.0,0.0,10.0,6.0,9.0,27.0,40.0,0.0,8.0,0.0,0.0
2019-12-31,FND1086,EQUITY FUND,FISHER FUNDS TWO KIWISAVER SCHEME,1.09,160058799.51,8883,2007-10-01,27.02,,1.21,,,,,,,,,,,,4.58,4.8,0.0,38.58,52.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,60.0,0.0,0.0,0.0,0.0
2019-12-31,FND1087,GLIDEPATH AGE 25,FISHER FUNDS TWO KIWISAVER SCHEME,1.09,508691.62,52,2014-07-01,27.02,,1.21,,,,,,,,,,,,4.58,4.8,0.0,38.58,52.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,60.0,0.0,0.0,0.0,0.0
2019-12-31,FND1088,GLIDEPATH AGE 40,FISHER FUNDS TWO KIWISAVER SCHEME,1.02,4397234.03,209,2014-07-01,20.26,,1.13,,,,,,,,,,,,8.14,16.18,0.0,30.92,40.46,0.0,4.3,0.0,0.0,7.0,4.0,6.0,31.0,47.0,0.0,5.0,0.0,0.0
2019-12-31,FND1089,GLIDEPATH AGE 55,FISHER FUNDS TWO KIWISAVER SCHEME,0.88,4790645.72,165,2014-07-01,15.07,,0.98,,,,,,,,,,,,9.85,25.74,9.72,19.25,28.42,1.13,5.89,0.0,0.0,7.0,12.0,23.0,17.0,30.0,5.0,6.0,0.0,0.0
2019-12-31,FND1090,GLIDEPATH AGE 65,FISHER FUNDS TWO KIWISAVER SCHEME,0.85,1572398.57,43,2014-07-01,9.08,,0.94,,,,,,,,,,,,13.52,38.95,17.61,9.34,14.52,1.1,4.96,0.0,0.0,17.0,17.0,34.0,7.0,15.0,5.0,5.0,0.0,0.0
2019-12-31,FND1091,GLIDEPATH AGE 75,FISHER FUNDS TWO KIWISAVER SCHEME,0.81,9953.41,1,2014-07-01,7.4,,0.9,,,,,,,,,,,,15.55,43.8,17.46,6.92,10.89,0.98,4.4,0.0,0.0,22.0,20.0,32.0,5.0,11.0,5.0,5.0,0.0,0.0
2019-12-31,FND11,MERCER CASH FUND,MERCER KIWISAVER SCHEME,0.32,17590397.09,1003,2007-10-01,1.22,,0.37,,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-31,FND1165,NIKKO CASH FUND,AON KIWISAVER SCHEME,0.66,1751627.27,125,2007-10-31,1.33,,0.79,,,,,,,,,,,,100.0,,,,,,,,,100.0,,,,,,,,
2019-12-31,FND1166,RUSSELL LIFEPOINTS® CONSERVATIVE FUND,AON KIWISAVER SCHEME,0.91,75252598.29,8499,2007-09-30,8.27,,1.03,,,,,,,,,,,,,15.73,63.56,6.19,14.52,,,,,,16.0,64.0,6.0,14.0,,,,
2019-12-31,FND1173,RUSSELL LIFEPOINTS® MODERATE FUND,AON KIWISAVER SCHEME,0.97,26981148.54,917,2007-09-30,12.11,,1.09,,,,,,,,,,,,,11.7,47.26,14.32,26.72,,,,,,12.0,48.0,14.0,26.0,,,,
2019-12-31,FND1174,ANZ BALANCED FUND,AON KIWISAVER SCHEME,1.27,33226010.27,1095,2007-09-30,15.4,,1.39,,,,,,,,,,,,12.2,7.6,18.93,13.43,38.21,7.8,,1.83,,8.0,9.7,22.3,13.7,37.0,7.0,,2.3,
2019-12-31,FND1175,NIKKO BALANCED FUND,AON KIWISAVER SCHEME,1.22,10620388.4,509,2007-10-31,14.53,,1.34,,,,,,,,,,,,,17.58,9.83,21.41,26.26,5.15,,19.77,,,18.0,10.0,21.0,26.0,5.0,,20.0,
2019-12-31,FND1176,RUSSELL LIFEPOINTS® BALANCED FUND,AON KIWISAVER SCHEME,1.04,188159428.6,11900,2007-09-30,16.05,,1.16,,,,,,,,,,,,,7.73,31.24,20.28,40.75,,,,,,8.0,32.0,20.0,40.0,,,,
2019-12-31,FND1177,MILFORD ACTIVE GROWTH WHOLESALE FUND,AON KIWISAVER SCHEME,1.02,162830948.9,10074,2009-05-01,19.05,,1.14,,,,,,,,,,,,2.15,1.76,14.3,38.8,32.71,8.41,0.0,1.87,0.0,6.0,4.0,10.0,52.0,28.0,0.0,0.0,0.0,0.0
2019-12-31,FND1178,RUSSELL LIFEPOINTS® GROWTH FUND,AON KIWISAVER SCHEME,1.10,50362713.82,1696,2007-09-30,19.13,,1.22,,,,,,,,,,,,,4.8,19.41,25.19,50.6,,,,,,5.0,20.0,25.0,50.0,,,,
2019-12-31,FND1179,RUSSELL LIFEPOINTS® TARGET DATE 2015 FUND,AON KIWISAVER SCHEME,0.91,4761304.24,181,2007-09-30,8.27,,1.03,,,,,,,,,,,,,15.72,63.56,6.19,14.53,,,,,,16.0,64.0,6.0,14.0,,,,
2019-12-31,FND1180,RUSSELL LIFEPOINTS® TARGET DATE 2025 FUND,AON KIWISAVER SCHEME,0.96,22665309.19,574,2007-09-30,10.68,,1.08,,,,,,,,,,,,,13.69,53.36,10.77,22.18,,,,,,14.0,53.0,11.0,22.0,,,,
2019-12-31,FND1181,RUSSELL LIFEPOINTS® TARGET DATE 2035 FUND,AON KIWISAVER SCHEME,1.03,23404790.66,534,2007-09-30,14.74,,1.15,,,,,,,,,,,,,9.21,37.71,17.28,35.8,,,,,,9.0,37.0,18.0,36.0,,,,
2019-12-31,FND1182,RUSSELL LIFEPOINTS® TARGET DATE 2045 FUND,AON KIWISAVER SCHEME,1.09,20430356.03,931,2007-09-30,18.21,,1.21,,,,,,,,,,,,,5.77,24.3,23.23,46.7,,,,,,6.0,23.0,23.0,48.0,,,,
2019-12-31,FND1183,SUMMER GLOBAL EQUITIES,SUMMER KIWISAVER SCHEME,0.90,18413520.59,935,2016-09-19,29.33,,0.9,,,,,,,,,,,,6.64,0.0,0.0,0.0,93.36,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0
2019-12-31,FND1186,SUMMER LISTED PROPERTY,SUMMER KIWISAVER SCHEME,0.90,8881447.68,786,2016-09-19,28.72,,0.9,,,,,,,,,,,,7.67,0.0,0.0,3.45,0.0,88.88,0.0,0.0,0.0,5.0,0.0,0.0,20.0,5.0,70.0,0.0,0.0,0.0
2019-12-31,FND1187,SUMMER NEW ZEALAND CASH,SUMMER KIWISAVER SCHEME,0.90,2128032.92,310,2016-09-19,0.85,,0.9,,,,,,,,,,,,55.94,44.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-31,FND1188,SUMMER NEW ZEALAND EQUITIES,SUMMER KIWISAVER SCHEME,0.90,14622265.63,954,2016-09-19,23.49,,0.9,,,,,,,,,,,,6.29,0.0,0.0,91.55,0.0,2.16,0.0,0.0,0.0,5.0,0.0,0.0,85.0,0.0,10.0,0.0,0.0,0.0
2019-12-31,FND1189,SUMMER NEW ZEALAND FIXED INTEREST,SUMMER KIWISAVER SCHEME,0.90,9023847.49,576,2016-09-19,3.28,,0.9,,,,,,,,,,,,11.12,88.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,90.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-31,FND119,AMP DEFAULT FUND,AMP KIWISAVER SCHEME,0.35,1361853897.44,95461,2007-10-01,6.83,,0.34,,,,,,,,,,,,45.85,17.19,15.33,7.57,14.06,0.0,0.0,0.0,0.0,45.0,17.5,17.5,7.0,13.0,0.0,0.0,0.0,0.0
2019-12-31,FND1190,SUMMER BALANCED SELECTION,SUMMER KIWISAVER SCHEME,0.90,90981094.11,2525,2016-09-19,15.65,,0.9,,,,,,,,,,,,8.84,31.87,6.95,26.13,20.91,5.31,0.0,0.0,0.0,15.0,20.0,10.0,25.0,25.0,5.0,0.0,0.0,0.0
2019-12-31,FND1191,SUMMER GLOBAL FIXED INTEREST,SUMMER KIWISAVER SCHEME,0.46,868660.77,147,2016-09-19,5.09,,0.9,,,,,,,,,,,,6.0,4.25,89.75,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-31,FND1207,RUSSELL LIFEPOINTS® TARGET DATE 2055 FUND,AON KIWISAVER SCHEME,1.12,1203234.58,103,2016-02-19,21.17,,1.24,,,,,,,,,,,,,2.87,12.46,28.12,56.55,,,,,,3.0,11.0,28.0,58.0,,,,
2019-12-31,FND1276,CAPITAL GUARANTEED FUND,BOOSTER KIWISAVER SCHEME,0.90,56188721.79,9369,2014-07-01,3.19,,0.9,,,,,,,,,,,,54.52,26.33,4.97,4.93,9.25,,,,,60.0,15.0,10.0,5.0,10.0,,,,
2019-12-31,FND1277,DEFAULT SAVER FUND,BOOSTER KIWISAVER SCHEME,0.38,88684384.88,18036,2014-07-01,7.71,,0.38,,,,,,,,,,,,26.43,24.53,28.61,6.44,12.51,1.48,,,,20.0,35.0,25.0,7.0,11.0,2.0,,,
2019-12-31,FND1278,MODERATE FUND,BOOSTER KIWISAVER SCHEME,1.06,184590670.12,13740,2007-10-01,9.64,,1.15,,,,,,,,,,,,15.24,27.85,23.63,11.73,16.98,2.69,1.88,,,15.0,30.0,20.0,12.0,19.0,4.0,,,
2019-12-31,FND1279,BALANCED FUND,BOOSTER KIWISAVER SCHEME,1.16,527853735.78,35713,2007-10-01,14.39,,1.27,,,,,,,,,,,,9.4,14.86,19.57,17.33,33.2,3.44,2.2,,,2.0,17.0,26.0,18.0,30.0,7.0,,,
2019-12-31,FND1280,BALANCED GROWTH FUND,BOOSTER KIWISAVER SCHEME,1.21,345662245.41,24702,2010-04-28,18.75,,1.36,,,,,,,,,,,,6.42,10.35,8.34,24.79,43.66,4.18,2.26,,,2.0,9.0,14.0,25.0,41.0,9.0,,,
2019-12-31,FND1281,HIGH GROWTH FUND,BOOSTER KIWISAVER SCHEME,1.26,390291019.98,28457,2007-10-01,21.34,,1.41,,,,,,,,,,,,4.47,3.65,2.92,26.74,56.65,3.48,2.09,,,2.0,,,32.0,54.0,12.0,,,
2019-12-31,FND1282,ENHANCED INCOME FUND,BOOSTER KIWISAVER SCHEME,0.82,19280847.52,1350,2007-10-01,1.15,,0.82,,,,,,,,,,,,4.85,95.15,,,,,,,,,100.0,,,,,,,
2019-12-31,FND1283,TRANS-TASMAN SHARE FUND,BOOSTER KIWISAVER SCHEME,1.17,9629603.73,903,2010-05-21,24.75,,1.22,,,,,,,,,,,,2.47,,,97.53,,,,,,,,,100.0,,,,,
2019-12-31,FND1284,INTERNATIONAL SHARE FUND,BOOSTER KIWISAVER SCHEME,1.32,15904429.35,1229,2010-05-21,24.53,,1.38,,,,,,,,,,,,1.95,,,,98.05,,,,,,,,,100.0,,,,
2019-12-31,FND1286,GEARED GROWTH FUND,BOOSTER KIWISAVER SCHEME,1.59,80112540.48,4413,2009-07-15,31.49,,1.78,,,,,,,,,,,,1.82,0.13,,29.6,62.72,4.29,1.44,,,2.0,,,32.0,54.0,12.0,,,
2019-12-31,FND1287,SOCIALLY RESPONSIBLE INVESTMENT BALANCED FUND,BOOSTER KIWISAVER SCHEME,1.17,68728522.18,5167,2014-07-01,16.12,,1.26,,,,,,,,,,,,10.74,14.54,19.66,17.57,32.5,4.99,,,,2.0,17.0,26.0,18.0,30.0,7.0,,,
2019-12-31,FND1288,SOCIALLY RESPONSIBLE INVESTMENT GROWTH FUND,BOOSTER KIWISAVER SCHEME,1.17,81959482.68,4072,2010-05-21,24.13,,1.33,,,,,,,,,,,,6.25,3.19,2.89,26.94,55.82,4.91,,,,2.0,,,32.0,54.0,12.0,,,
2019-12-31,FND1289,ASSET CLASS CONSERVATIVE FUND,BOOSTER KIWISAVER SCHEME,1.15,21923580.51,1268,2014-07-01,8.13,,1.15,,,,,,,,,,,,0.45,,66.38,5.64,22.54,4.99,,,,2.0,,65.0,6.0,22.0,5.0,,,
2019-12-31,FND1290,ASSET CLASS GROWTH FUND,BOOSTER KIWISAVER SCHEME,1.29,81630120.42,3183,2014-07-01,18.36,,1.29,,,,,,,,,,,,0.63,,9.35,17.27,67.66,5.09,,,,1.0,,9.0,17.0,68.0,5.0,,,
2019-12-31,FND13,MERCER CONSERVATIVE FUND,MERCER KIWISAVER SCHEME,0.50,1113736259.42,73974,2007-10-01,7.22,,0.57,,,,,,,,,,,,32.28,13.65,32.82,3.8,13.01,0.77,1.17,1.97,0.53,30.0,15.0,35.0,5.0,11.0,0.88,0.87,1.75,0.5
2019-12-31,FND130,AMP CASH FUND,AMP KIWISAVER SCHEME,0.73,78592603.11,3551,2007-10-01,1.01,,0.83,,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-31,FND131,AMP CONSERVATIVE FUND,AMP KIWISAVER SCHEME,0.87,393816123.35,11456,2007-10-01,8.05,,0.96,,,,,,,,,,,,24.34,24.85,23.44,6.26,16.98,2.72,0.0,0.67,0.74,23.0,25.0,28.0,6.0,14.25,2.5,0.0,0.63,0.63
2019-12-31,FND132,AMP MODERATE FUND,AMP KIWISAVER SCHEME,0.97,550467943.57,13289,2007-10-01,10.59,,1.05,,,,,,,,,,,,19.34,20.7,20.02,11.03,24.2,3.01,0.0,0.81,0.89,18.0,21.0,24.0,11.0,21.5,3.0,0.0,0.75,0.75
2019-12-31,FND133,AMP MODERATE BALANCED FUND,AMP KIWISAVER SCHEME,1.02,742963333.68,19115,2007-10-01,12.58,,1.08,,,,,,,,,,,,15.74,17.53,16.3,14.79,30.04,3.88,0.0,0.82,0.9,14.0,18.0,21.0,14.5,27.25,3.5,0.0,0.88,0.88
2019-12-31,FND134,AMP BALANCED FUND,AMP KIWISAVER SCHEME,1.02,1015672064.33,27947,2007-10-01,14.89,,1.06,,,,,,,,,,,,11.12,14.6,14.02,16.09,38.13,4.11,0.0,0.92,1.01,10.0,15.0,18.0,16.0,35.0,4.0,0.0,1.0,1.0
2019-12-31,FND135,AMP GROWTH FUND,AMP KIWISAVER SCHEME,1.03,796442549.7,27960,2007-10-01,19.06,,1.05,,,,,,,,,,,,7.17,6.27,5.58,23.46,49.93,5.4,0.0,1.04,1.15,6.0,7.0,10.0,23.0,46.5,5.0,0.0,1.25,1.25
2019-12-31,FND136,AMP AGGRESSIVE FUND,AMP KIWISAVER SCHEME,1.12,353906430.64,23953,2007-10-01,21.02,,1.12,,,,,,,,,,,,5.49,2.8,1.08,24.89,56.25,7.08,0.0,1.15,1.26,5.0,3.0,5.0,24.5,52.75,7.0,0.0,1.38,1.38
2019-12-31,FND13670,SUMMER CONSERVATIVE SELECTION,SUMMER KIWISAVER SCHEME,0.66,3463617.96,162,2019-04-08,,,0.75,,,,,,,,,,,,14.76,46.21,11.07,14.17,8.87,4.93,0.0,0.0,0.0,23.0,31.0,16.0,13.0,12.0,5.0,0.0,0.0,0.0
2019-12-31,FND13671,SUMMER GROWTH SELECTION,SUMMER KIWISAVER SCHEME,0.88,13796005.6,428,2019-04-08,,,0.9,,,,,,,,,,,,7.69,13.68,2.95,39.7,30.05,5.89,0.0,0.0,0.0,7.0,9.0,4.0,38.0,37.0,5.0,0.0,0.0,0.0
2019-12-31,FND137,ANZ BALANCED GROWTH FUND,AMP KIWISAVER SCHEME,1.07,286450659.4,6823,2007-10-01,18.39,,1.18,,,,,,,,,,,,9.79,7.13,16.85,13.91,43.92,8.4,0.0,0.0,0.0,6.0,9.0,20.0,14.0,43.5,7.5,0.0,0.0,0.0
2019-12-31,FND138,MERCER BALANCED FUND,AMP KIWISAVER SCHEME,1.12,52322912.91,2038,2007-10-01,12.02,,1.32,,,,,,,,,,,,13.82,8.67,20.36,8.25,34.7,3.0,3.26,6.39,1.55,10.0,10.0,25.0,10.0,31.5,3.0,3.0,6.0,1.5
2019-12-31,FND139,NIKKO AM BALANCED FUND,AMP KIWISAVER SCHEME,1.07,81517247.97,2930,2007-10-01,14.76,,1.37,,,,,,,,,,,,0.0,17.58,9.83,21.42,26.25,5.15,0.0,19.77,0.0,0.0,18.0,10.0,21.0,26.0,5.0,0.0,20.0,0.0
2019-12-31,FND14,MERCER MODERATE FUND,MERCER KIWISAVER SCHEME,0.59,145904650.4,4765,2015-02-18,8.55,,0.69,,,,,,,,,,,,26.62,11.61,25.76,5.04,18.34,2.01,2.19,7.47,0.96,24.0,13.0,28.0,7.0,16.0,2.0,2.0,7.0,1.0
2019-12-31,FND14930,CARESAVER GROWTH FUND,CARESAVER KIWISAVER SCHEME,1.25,7038131.13,243,2019-07-23,,,1.26,,,,,,,,,,,,8.05,8.5,2.31,21.71,49.71,9.72,,,,5.0,5.0,10.0,20.0,60.0,,,,
2019-12-31,FND14931,CARESAVER BALANCED FUND,CARESAVER KIWISAVER SCHEME,1.10,2767508.97,76,2019-07-23,,,1.12,,,,,,,,,,,,26.45,8.39,2.48,14.04,41.99,6.65,,,,10.0,10.0,20.0,15.0,45.0,,,,
2019-12-31,FND14932,CARESAVER CONSERVATIVE FUND,CARESAVER KIWISAVER SCHEME,0.80,1259272.82,28,2019-07-23,,,0.83,,,,,,,,,,,,59.78,7.28,12.21,8.48,9.17,3.08,,,,20.0,30.0,30.0,10.0,10.0,,,,
2019-12-31,FND15,MERCER BALANCED FUND,MERCER KIWISAVER SCHEME,0.68,432684205.54,12249,2007-10-01,12.16,,0.79,,,,,,,,,,,,14.25,8.63,20.26,8.21,31.54,2.98,3.24,9.35,1.54,10.0,10.0,25.0,10.0,28.5,3.0,3.0,9.0,1.5
2019-12-31,FND15017,POSITIVE IMPACT FUND,ASB KIWISAVER SCHEME,1.00,16226310.89,613,2019-07-25,,,1.0,,,,,,,,,,,,0.0,0.0,39.73,0.0,60.27,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,60.0,0.0,0.0,0.0,0.0
2019-12-31,FND15503,MILFORD KIWISAVER AGGRESSIVE FUND,MILFORD KIWISAVER PLAN,1.10,61215605.3,1926,2019-08-01,,,1.15,,,,,,,,,,,,4.66,0.0,0.0,21.65,67.29,4.29,0.0,2.11,0.0,5.0,0.0,0.0,25.0,70.0,0.0,0.0,0.0,0.0
2019-12-31,FND1579,INCOME STRATEGY,NZ FUNDS KIWISAVER SCHEME,0.95,34881857.81,8427,2010-11-01,5.22,,1.15,,,,,,,,,,,,8.86,39.38,51.76,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,55.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-31,FND1581,INFLATION STRATEGY,NZ FUNDS KIWISAVER SCHEME,1.15,55781924.08,8362,2010-11-01,16.6,,1.35,,,,,,,,,,,,5.41,14.66,19.52,29.26,29.1,1.84,0.0,0.21,0.0,5.0,,13.0,30.0,35.0,5.0,0.0,0.0,14.0
2019-12-31,FND1583,GROWTH STRATEGY,NZ FUNDS KIWISAVER SCHEME,1.30,201874284.56,8582,2010-11-01,14.01,,1.47,,,,,,,,,,,,0.79,13.93,0.0,20.14,55.28,1.27,0.0,0.33,8.27,0.0,,0.0,26.0,65.0,5.0,0.0,4.0,14.0
2019-12-31,FND1585,LIFECYCLE - AGE 0-54,NZ FUNDS KIWISAVER SCHEME,1.27,147354933.11,5564,2010-11-01,13.82,,1.45,,,,,,,,,,,,1.49,15.02,3.7,20.06,50.9,1.26,0.0,0.31,7.26,1.0,3.0,4.0,25.0,60.0,4.0,0.0,3.0,0.0
2019-12-31,FND1587,LIFECYCLE - AGE 65,NZ FUNDS KIWISAVER SCHEME,1.15,7550838.97,138,2010-11-01,12.48,,1.34,,,,,,,,,,,,4.18,20.37,18.66,18.04,33.71,1.13,0.0,0.21,3.7,3.0,15.0,20.0,20.0,38.0,3.0,0.0,1.0,0.0
2019-12-31,FND1589,LIFECYCLE - AGE 75,NZ FUNDS KIWISAVER SCHEME,1.13,457433.5,15,2010-11-01,11.77,,1.32,,,,,,,,,,,,4.85,22.37,22.84,16.5,29.21,1.04,0.0,0.19,3.0,3.0,18.0,24.0,18.0,33.0,3.0,0.0,1.0,0.0
2019-12-31,FND15953,NEW ZEALAND CASH FUND,KOURA KIWISAVER SCHEME,0.63,502.0,1,2019-10-23,,,0.63,,,,,,,,,,,,100.0,,,,,,,,,100.0,,,,,,,,
2019-12-31,FND15954,EMERGING MARKETS EQUITIES FUND,KOURA KIWISAVER SCHEME,0.45,284841.0,81,2019-10-23,,,0.63,,,,,,,,,,,,1.7,,,,98.3,,,,,1.0,,,,99.0,,,,
2019-12-31,FND15955,NEW ZEALAND FIXED INTEREST FUND,KOURA KIWISAVER SCHEME,0.63,569563.0,77,2019-10-23,,,0.63,,,,,,,,,,,,6.89,93.11,,,,,,,,1.0,,,,99.0,,,,
2019-12-31,FND15956,NEW ZEALAND EQUITIES FUND,KOURA KIWISAVER SCHEME,0.63,843467.0,83,2019-10-23,,,0.63,,,,,,,,,,,,1.56,,,98.44,,,,,,1.0,,,99.0,,,,,
2019-12-31,FND15957,REST OF WORLD EQUITIES FUND,KOURA KIWISAVER SCHEME,0.43,677975.0,81,2019-10-23,,,0.63,,,,,,,,,,,,2.45,,,,97.55,,,,,1.0,,,,99.0,,,,
2019-12-31,FND16,MERCER GROWTH FUND,MERCER KIWISAVER SCHEME,0.77,120103180.58,4593,2015-02-18,15.57,,0.88,,,,,,,,,,,,8.11,3.72,12.26,10.16,46.37,3.4,3.59,10.39,2.0,4.0,5.0,16.0,12.0,44.0,3.5,3.5,10.0,2.0
