quarter,fund_number,fund_name,scheme_name,provider,fum,members,fund_start_date,return_1yr,return_5yr_avg,fee_total,risk_indicator,return_yr1,return_yr2,return_yr3,return_yr4,return_yr5,return_yr6,return_yr7,return_yr8,return_yr9,return_yr10,alloc_cash_and_cash_equivalents,alloc_new_zealand_fixed_interest,alloc_international_fixed_interest,alloc_australasian_equities,alloc_international_equities,alloc_listed_properties,alloc_unlisted_properties,alloc_other,alloc_commodities,target_cash_and_cash_equivalents,target_new_zealand_fixed_interest,target_international_fixed_interest,target_australasian_equities,target_international_equities,target_listed_properties,target_unlisted_properties,target_other,target_commodities
2018-09-30,FND10585,JUNO BALANCED FUND,JUNO KIWISAVER SCHEME,0.37,1954894.4,54,2018-08-01,,,0.37,,,,,,,,,,,,69.93,,,0.84,29.23,,,,,20.0,,20.0,,60.0,,,,
2018-09-30,FND10586,JUNO GROWTH FUND,JUNO KIWISAVER SCHEME,0.32,12931216.22,488,2018-08-01,,,0.32,,,,,,,,,,,,51.17,,,1.37,47.46,,,,,20.0,,,,80.0,,,,
2018-09-30,FND1080,PRESERVATION FUND,FISHER FUNDS TWO KIWISAVER SCHEME,0.48,27019679.44,1656,2007-10-01,1.7,,0.64,,,,,,,,,,,,23.12,76.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-30,FND1082,CASH ENHANCED FUND,FISHER FUNDS TWO KIWISAVER SCHEME,0.56,742396949.12,57957,2007-10-01,4.28,,0.56,,,,,,,,,,,,16.36,53.58,9.04,6.88,10.37,0.23,3.54,0.0,0.0,29.5,21.0,27.0,6.5,12.0,2.0,2.0,0.0,0.0
2018-09-30,FND1083,CONSERVATIVE FUND,FISHER FUNDS TWO KIWISAVER SCHEME,0.83,134802900.8,6507,2007-10-01,4.75,,0.96,,,,,,,,,,,,13.57,42.48,18.68,6.94,11.74,0.78,5.81,0.0,0.0,19.5,18.0,35.0,5.5,12.0,5.0,5.0,0.0,0.0
2018-09-30,FND1084,BALANCED FUND,FISHER FUNDS TWO KIWISAVER SCHEME,0.87,718604053.83,28725,2007-10-01,8.5,,1.01,,,,,,,,,,,,13.65,22.06,10.68,15.71,25.69,5.69,6.52,0.0,0.0,6.0,12.0,25.0,16.0,29.0,6.0,6.0,0.0,0.0
2018-09-30,FND1085,GROWTH FUND,FISHER FUNDS TWO KIWISAVER SCHEME,1.00,359950517.32,16773,2007-10-01,11.05,,1.12,,,,,,,,,,,,9.11,20.1,0.0,26.43,36.52,0.0,7.84,0.0,0.0,10.0,6.0,9.0,27.0,40.0,0.0,8.0,0.0,0.0
2018-09-30,FND1086,EQUITY FUND,FISHER FUNDS TWO KIWISAVER SCHEME,1.09,116733255.46,6756,2007-10-01,15.43,,1.24,,,,,,,,,,,,7.35,0.0,0.0,38.39,54.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,60.0,0.0,0.0,0.0,0.0
2018-09-30,FND1087,GLIDEPATH AGE 25,FISHER FUNDS TWO KIWISAVER SCHEME,1.09,239893.0,32,2014-07-01,15.43,,1.24,,,,,,,,,,,,7.35,0.0,0.0,38.39,54.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,60.0,0.0,0.0,0.0,0.0
2018-09-30,FND1088,GLIDEPATH AGE 40,FISHER FUNDS TWO KIWISAVER SCHEME,1.03,935299.0,50,2014-07-01,12.44,,1.16,,,,,,,,,,,,8.54,13.67,0.0,30.26,42.2,0.0,5.33,0.0,0.0,7.0,4.0,6.0,31.0,47.0,0.0,5.0,0.0,0.0
2018-09-30,FND1089,GLIDEPATH AGE 55,FISHER FUNDS TWO KIWISAVER SCHEME,0.88,1039848.0,45,2014-07-01,8.78,,1.02,,,,,,,,,,,,13.14,21.84,9.51,16.89,26.89,5.06,6.67,0.0,0.0,7.0,12.0,23.0,17.0,30.0,5.0,6.0,0.0,0.0
2018-09-30,FND1090,GLIDEPATH AGE 65,FISHER FUNDS TWO KIWISAVER SCHEME,0.84,92323.0,8,2014-07-01,5.38,,0.97,,,,,,,,,,,,13.58,39.01,17.32,8.43,14.11,1.62,5.93,0.0,0.0,17.0,17.0,34.0,7.0,15.0,5.0,5.0,0.0,0.0
2018-09-30,FND1091,GLIDEPATH AGE 75,FISHER FUNDS TWO KIWISAVER SCHEME,0.81,0.0,0,2014-07-01,4.5,,0.93,,,,,,,,,,,,14.33,45.24,17.19,6.38,10.8,0.72,5.34,0.0,0.0,22.0,20.0,32.0,5.0,11.0,5.0,5.0,0.0,0.0
2018-09-30,FND11,MERCER CASH FUND,MERCER KIWISAVER SCHEME,0.32,17057722.22,1006,2007-10-01,1.47,,0.36,,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-30,FND1165,NIKKO CASH FUND,AON KIWISAVER SCHEME,0.67,1674763.74,119,2007-10-31,1.45,,0.85,,,,,,,,,,,,100.0,,,,,,,,,100.0,,,,,,,,
2018-09-30,FND1166,RUSSELL LIFEPOINTS® CONSERVATIVE FUND,AON KIWISAVER SCHEME,0.94,73136704.55,9269,2007-09-30,3.24,,1.1,,,,,,,,,,,,,16.16,63.04,6.15,14.65,,,,,,16.0,64.0,6.0,14.0,,,,
2018-09-30,FND1173,RUSSELL LIFEPOINTS® MODERATE FUND,AON KIWISAVER SCHEME,0.99,22476428.26,901,2007-09-30,5.77,,1.15,,,,,,,,,,,,,12.01,46.85,14.23,26.91,,,,,,12.0,48.0,14.0,26.0,,,,
2018-09-30,FND1174,ANZ BALANCED FUND,AON KIWISAVER SCHEME,1.19,30210197.91,1122,2007-09-30,6.92,,1.35,,,,,,,,,,,,4.9,9.98,24.67,15.01,25.12,10.16,,10.16,,5.0,10.0,25.0,15.0,25.0,10.0,,10.0,
2018-09-30,FND1175,NIKKO BALANCED FUND,AON KIWISAVER SCHEME,1.57,9255667.9,494,2007-10-31,10.09,,1.73,,,,,,,,,,,,4.97,17.89,4.97,20.92,26.06,5.1,,20.09,,5.0,18.0,5.0,21.0,26.0,5.0,,20.0,
2018-09-30,FND1176,RUSSELL LIFEPOINTS® BALANCED FUND,AON KIWISAVER SCHEME,1.05,150332100.6,11893,2007-09-30,8.23,,1.21,,,,,,,,,,,,,7.93,30.94,20.14,40.99,,,,,,8.0,32.0,20.0,40.0,,,,
2018-09-30,FND1177,MILFORD ACTIVE GROWTH WHOLESALE FUND,AON KIWISAVER SCHEME,1.61,145159321.59,10725,2009-05-01,14.78,,1.77,,,,,,,,,,,,12.6,2.91,15.63,43.74,19.22,5.72,0.0,0.18,0.0,6.0,4.0,10.0,58.0,22.0,0.0,0.0,0.0,0.0
2018-09-30,FND1178,RUSSELL LIFEPOINTS® GROWTH FUND,AON KIWISAVER SCHEME,1.11,41339399.47,1641,2007-09-30,10.09,,1.27,,,,,,,,,,,,,4.92,19.2,24.98,50.9,,,,,,5.0,20.0,25.0,50.0,,,,
2018-09-30,FND1179,RUSSELL LIFEPOINTS® TARGET DATE 2015 FUND,AON KIWISAVER SCHEME,0.95,4959947.82,198,2007-09-30,3.23,,1.11,,,,,,,,,,,,,16.16,63.06,6.15,14.63,,,,,,16.0,64.0,6.0,14.0,,,,
2018-09-30,FND1180,RUSSELL LIFEPOINTS® TARGET DATE 2025 FUND,AON KIWISAVER SCHEME,0.99,20460628.68,573,2007-09-30,5.23,,1.15,,,,,,,,,,,,,13.03,49.87,12.21,24.89,,,,,,13.0,51.0,12.0,24.0,,,,
2018-09-30,FND1181,RUSSELL LIFEPOINTS® TARGET DATE 2035 FUND,AON KIWISAVER SCHEME,1.06,19699438.73,503,2007-09-30,7.67,,1.22,,,,,,,,,,,,,8.94,33.89,18.15,39.02,,,,,,9.0,35.0,18.0,38.0,,,,
2018-09-30,FND1182,RUSSELL LIFEPOINTS® TARGET DATE 2045 FUND,AON KIWISAVER SCHEME,1.10,17728051.88,938,2007-09-30,9.75,,1.26,,,,,,,,,,,,,5.91,21.16,24.01,48.92,,,,,,6.0,22.0,24.0,48.0,,,,
2018-09-30,FND1183,SUMMER GLOBAL EQUITIES,SUMMER KIWISAVER SCHEME,0.90,16354577.11,869,2016-09-19,16.2,,0.9,,,,,,,,,,,,13.11,0.0,0.0,0.0,86.89,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0
2018-09-30,FND1186,SUMMER LISTED PROPERTY,SUMMER KIWISAVER SCHEME,0.90,5522098.0,688,2016-09-19,12.42,,0.9,,,,,,,,,,,,6.69,0.0,0.0,2.83,0.0,90.48,0.0,0.0,0.0,5.0,0.0,0.0,20.0,5.0,70.0,0.0,0.0,0.0
2018-09-30,FND1187,SUMMER NEW ZEALAND CASH,SUMMER KIWISAVER SCHEME,0.90,1920793.63,288,2016-09-19,0.96,,0.9,,,,,,,,,,,,53.15,46.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-30,FND1188,SUMMER NEW ZEALAND EQUITIES,SUMMER KIWISAVER SCHEME,0.90,10495286.86,868,2016-09-19,19.56,,0.9,,,,,,,,,,,,6.84,0.0,0.0,93.16,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,85.0,0.0,10.0,0.0,0.0,0.0
2018-09-30,FND1189,SUMMER NEW ZEALAND FIXED INTEREST,SUMMER KIWISAVER SCHEME,0.90,7486094.03,558,2016-09-19,2.82,,0.9,,,,,,,,,,,,9.37,90.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,90.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-30,FND119,AMP DEFAULT FUND,AMP KIWISAVER SCHEME,0.35,1419057650.82,105047,2007-10-01,4.51,,0.42,,,,,,,,,,,,46.92,16.53,16.15,7.16,13.24,0.0,0.0,0.0,0.0,45.0,17.5,17.5,7.0,13.0,0.0,0.0,0.0,0.0
2018-09-30,FND1190,SUMMER INVESTMENT SELECTION,SUMMER KIWISAVER SCHEME,0.90,59724788.33,2262,2016-09-19,10.98,,0.9,,,,,,,,,,,,10.52,30.51,0.0,23.58,25.68,9.71,0.0,0.0,0.0,15.0,20.0,10.0,25.0,25.0,5.0,0.0,0.0,0.0
2018-09-30,FND1191,SUMMER GLOBAL FIXED INTEREST,SUMMER KIWISAVER SCHEME,0.58,474473.48,126,2016-09-19,0.38,,0.9,,,,,,,,,,,,6.25,9.72,84.03,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-30,FND1207,RUSSELL LIFEPOINTS® TARGET DATE 2055 FUND,AON KIWISAVER SCHEME,1.12,920931.66,76,2016-02-19,11.52,,1.3,,,,,,,,,,,,,2.94,9.58,28.84,58.64,,,,,,3.0,10.0,29.0,58.0,,,,
2018-09-30,FND1276,CAPITAL GUARANTEED FUND,BOOSTER KIWISAVER SCHEME,0.77,50547321.69,9895,2014-07-01,2.32,,0.9,,,,,,,,,,,,63.61,26.09,0.93,3.21,6.16,,,,,60.0,15.0,10.0,5.0,10.0,,,,
2018-09-30,FND1277,DEFAULT SAVER FUND,BOOSTER KIWISAVER SCHEME,0.35,62709544.76,15049,2014-07-01,4.81,,0.38,,,,,,,,,,,,30.57,27.5,21.33,5.15,14.48,0.97,,,,20.0,35.0,25.0,7.0,11.0,2.0,,,
2018-09-30,FND1278,MODERATE FUND,BOOSTER KIWISAVER SCHEME,0.94,151689958.57,14044,2007-10-01,5.65,,1.11,,,,,,,,,,,,20.09,26.74,17.73,10.79,19.52,3.23,1.9,,,15.0,30.0,20.0,12.0,19.0,4.0,,,
2018-09-30,FND1279,BALANCED FUND,BOOSTER KIWISAVER SCHEME,1.04,455686078.45,36439,2007-10-01,8.31,,1.22,,,,,,,,,,,,11.68,15.65,14.26,18.33,35.01,3.28,1.79,,,2.0,17.0,26.0,18.0,30.0,7.0,,,
2018-09-30,FND1280,BALANCED GROWTH FUND,BOOSTER KIWISAVER SCHEME,1.09,277269019.63,24100,2010-04-28,11.01,,1.27,,,,,,,,,,,,6.65,8.84,6.27,24.21,48.27,3.51,2.25,,,2.0,9.0,14.0,25.0,41.0,9.0,,,
2018-09-30,FND1281,HIGH GROWTH FUND,BOOSTER KIWISAVER SCHEME,1.14,322234759.88,28169,2007-10-01,12.52,,1.32,,,,,,,,,,,,4.4,2.27,1.4,19.81,66.8,3.16,2.17,,,2.0,32.0,54.0,12.0,,,,,
2018-09-30,FND1282,ENHANCED INCOME FUND,BOOSTER KIWISAVER SCHEME,0.69,15717594.18,1238,2007-10-01,1.51,,0.82,,,,,,,,,,,,11.95,88.05,,,,,,,,100.0,,,,,,,,
2018-09-30,FND1283,TRANS-TASMAN SHARE FUND,BOOSTER KIWISAVER SCHEME,1.04,7541164.91,833,2010-05-21,15.39,,1.23,,,,,,,,,,,,4.02,,,95.98,,,,,,100.0,,,,,,,,
2018-09-30,FND1284,INTERNATIONAL SHARE FUND,BOOSTER KIWISAVER SCHEME,1.19,13324111.38,1074,2010-05-21,13.15,,1.38,,,,,,,,,,,,3.8,,,,96.2,,,,,100.0,,,,,,,,
2018-09-30,FND1286,GEARED GROWTH FUND,BOOSTER KIWISAVER SCHEME,1.50,25062077.66,1829,2009-07-15,17.08,,3.09,,,,,,,,,,,,3.32,0.07,,23.49,66.17,4.25,2.7,,,2.0,32.0,,54.0,12.0,,,,
2018-09-30,FND1287,SOCIALLY RESPONSIBLE INVESTMENT BALANCED FUND,BOOSTER KIWISAVER SCHEME,1.04,40790830.46,4362,2014-07-01,9.34,,1.29,,,,,,,,,,,,12.02,15.18,15.12,18.07,35.16,4.46,,,,2.0,17.0,26.0,18.0,30.0,7.0,,,
2018-09-30,FND1288,SOCIALLY RESPONSIBLE INVESTMENT GROWTH FUND,BOOSTER KIWISAVER SCHEME,1.04,45055813.89,2674,2010-05-21,14.57,,1.35,,,,,,,,,,,,6.35,2.03,1.41,19.39,66.44,4.38,,,,2.0,32.0,54.0,12.0,,,,,
2018-09-30,FND1289,ASSET CLASS CONSERVATIVE FUND,BOOSTER KIWISAVER SCHEME,1.03,18408739.61,1247,2014-07-01,3.49,,1.16,,,,,,,,,,,,1.03,,65.67,5.57,22.74,4.98,,,,2.0,,65.0,6.0,22.0,5.0,,,
2018-09-30,FND1290,ASSET CLASS GROWTH FUND,BOOSTER KIWISAVER SCHEME,1.17,65935013.16,2948,2014-07-01,9.69,,1.3,,,,,,,,,,,,1.18,,8.83,16.87,68.25,4.87,,,,1.0,,9.0,17.0,68.0,5.0,,,
2018-09-30,FND13,MERCER CONSERVATIVE FUND,MERCER KIWISAVER SCHEME,0.50,1092884364.31,76221,2007-10-01,4.1,,0.61,,,,,,,,,,,,35.77,13.88,28.89,3.61,13.89,0.39,1.35,1.74,0.48,30.0,15.0,35.0,5.0,11.0,0.88,0.87,1.75,0.5
2018-09-30,FND130,AMP CASH FUND,AMP KIWISAVER SCHEME,0.72,80857353.94,3878,2007-10-01,1.11,,0.87,,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-30,FND131,AMP CONSERVATIVE FUND,AMP KIWISAVER SCHEME,0.87,360729981.78,11820,2007-10-01,4.09,,1.08,,,,,,,,,,,,29.35,21.94,23.45,6.21,15.73,2.57,0.0,0.0,0.75,23.0,25.0,28.0,6.0,14.25,2.5,0.0,0.63,0.63
2018-09-30,FND132,AMP MODERATE FUND,AMP KIWISAVER SCHEME,0.97,479521714.45,13256,2007-10-01,5.69,,1.21,,,,,,,,,,,,23.76,17.89,19.59,11.2,23.67,3.04,0.0,0.0,0.85,18.0,21.0,24.0,11.0,21.5,3.0,0.0,0.75,0.75
2018-09-30,FND133,AMP MODERATE BALANCED FUND,AMP KIWISAVER SCHEME,1.02,652109683.28,18844,2007-10-01,6.86,,1.27,,,,,,,,,,,,20.09,14.75,16.83,14.54,29.35,3.5,0.0,0.0,0.94,14.0,18.0,21.0,14.5,27.25,3.5,0.0,0.88,0.88
2018-09-30,FND134,AMP BALANCED FUND,AMP KIWISAVER SCHEME,1.02,936948097.41,28887,2007-10-01,8.22,,1.3,,,,,,,,,,,,15.73,11.88,13.53,16.34,37.29,4.16,0.0,0.0,1.07,10.0,15.0,18.0,16.0,35.0,4.0,0.0,1.0,1.0
2018-09-30,FND135,AMP GROWTH FUND,AMP KIWISAVER SCHEME,1.03,735951308.25,28200,2007-10-01,10.75,,1.34,,,,,,,,,,,,11.97,3.87,5.76,23.07,49.17,4.94,0.0,0.0,1.22,6.0,7.0,10.0,23.0,46.5,5.0,0.0,1.25,1.25
2018-09-30,FND136,AMP AGGRESSIVE FUND,AMP KIWISAVER SCHEME,1.12,320600282.0,23432,2007-10-01,11.94,,1.45,,,,,,,,,,,,6.93,1.46,2.41,25.08,55.64,7.13,0.0,0.0,1.35,5.0,3.0,5.0,24.5,52.75,7.0,0.0,1.38,1.38
2018-09-30,FND137,ANZ BALANCED GROWTH FUND,AMP KIWISAVER SCHEME,1.07,259612652.74,6768,2007-10-01,9.11,,1.2,,,,,,,,,,,,7.2,8.02,17.7,14.52,42.68,9.88,0.0,0.0,0.0,6.0,9.0,20.0,14.0,41.0,10.0,0.0,0.0,0.0
2018-09-30,FND138,MERCER BALANCED FUND,AMP KIWISAVER SCHEME,1.12,42325408.24,1672,2007-10-01,8.45,,1.39,,,,,,,,,,,,15.2,8.9,18.62,8.07,35.75,2.0,3.4,6.53,1.53,10.0,10.0,25.0,10.0,31.5,3.0,3.0,6.0,1.5
2018-09-30,FND139,NIKKO AM BALANCED FUND,AMP KIWISAVER SCHEME,1.07,58823513.85,2193,2007-10-01,9.99,,1.78,,,,,,,,,,,,4.97,17.89,4.97,20.91,26.06,5.1,0.0,20.1,0.0,5.0,18.0,5.0,21.0,26.0,5.0,0.0,20.0,0.0
2018-09-30,FND14,MERCER MODERATE FUND,MERCER KIWISAVER SCHEME,0.59,97145468.79,3284,2015-02-18,5.01,,0.79,,,,,,,,,,,,29.15,11.72,22.21,5.02,20.77,1.01,2.5,6.66,0.96,24.0,13.0,28.0,7.0,16.0,2.0,2.0,7.0,1.0
2018-09-30,FND15,MERCER BALANCED FUND,MERCER KIWISAVER SCHEME,0.68,365815766.09,11465,2007-10-01,7.21,,0.92,,,,,,,,,,,,15.84,8.82,18.48,7.98,33.66,1.97,3.38,8.35,1.52,10.0,10.0,25.0,10.0,28.5,3.0,3.0,9.0,1.5
2018-09-30,FND1579,INCOME STRATEGY,NZ FUNDS KIWISAVER SCHEME,0.95,26470616.5,7524,2010-11-01,1.53,,1.15,,,,,,,,,,,,17.89,36.14,45.97,0.0,0.0,0.0,0.0,0.0,0.0,18.0,36.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-30,FND1581,INFLATION STRATEGY,NZ FUNDS KIWISAVER SCHEME,1.15,43797115.76,7500,2010-11-01,8.69,,1.45,,,,,,,,,,,,10.03,2.69,12.17,35.55,37.03,2.24,0.0,0.29,0.0,10.0,3.0,13.0,35.0,37.0,2.0,0.0,0.0,0.0
2018-09-30,FND1583,GROWTH STRATEGY,NZ FUNDS KIWISAVER SCHEME,1.30,165400116.53,7659,2010-11-01,13.71,,2.4,,,,,,,,,,,,0.83,0.0,1.54,22.81,70.43,0.1,0.0,4.29,0.0,1.0,0.0,2.0,23.0,70.0,0.0,0.0,4.0,0.0
2018-09-30,FND1585,LIFECYCLE PROCESS - AGE 0-54,NZ FUNDS KIWISAVER SCHEME,1.27,124311599.31,4922,2010-11-01,12.59,,2.24,,,,,,,,,,,,2.34,1.76,4.34,22.94,64.56,0.3,0.0,3.76,0.0,3.0,2.0,5.0,23.0,64.0,0.0,0.0,3.0,0.0
2018-09-30,FND1587,LIFECYCLE PROCESS - AGE 65,NZ FUNDS KIWISAVER SCHEME,1.16,3414734.56,85,2010-11-01,8.68,,1.74,,,,,,,,,,,,7.99,9.83,15.96,21.19,42.32,0.76,0.0,1.95,0.0,8.0,10.0,16.0,21.0,43.0,0.0,0.0,2.0,0.0
2018-09-30,FND1589,LIFECYCLE PROCESS - AGE 75,NZ FUNDS KIWISAVER SCHEME,1.13,281983.03,11,2010-11-01,7.7,,1.64,,,,,,,,,,,,9.38,12.69,19.5,19.46,36.61,0.76,0.0,1.6,0.0,10.0,13.0,20.0,19.0,37.0,0.0,0.0,1.0,0.0
2018-09-30,FND16,MERCER GROWTH FUND,MERCER KIWISAVER SCHEME,0.77,85461177.05,3512,2015-02-18,9.21,,1.03,,,,,,,,,,,,9.08,3.93,11.08,10.05,48.66,2.43,3.81,8.94,2.02,4.0,5.0,16.0,12.0,44.0,3.5,3.5,10.0,2.0
2018-09-30,FND17,MERCER HIGH GROWTH FUND,MERCER KIWISAVER SCHEME,0.82,168741402.08,6300,2007-10-01,11.33,,1.07,,,,,,,,,,,,5.44,0.95,3.09,15.94,57.51,2.26,3.77,9.04,2.0,2.0,2.0,6.0,18.0,53.0,3.5,3.5,10.0,2.0
2018-09-30,FND18,MERCER SHARES FUND,MERCER KIWISAVER SCHEME,0.90,22225576.09,1124,2015-02-18,13.82,,0.93,,,,,,,,,,,,1.3,0.0,0.0,23.47,75.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,74.0,0.0,0.0,0.0,0.0
2018-09-30,FND2171,GROWTH FUND,ONEANSWER KIWISAVER SCHEME,1.00,388075077.65,15467,2007-10-01,10.84,,1.04,,,,,,,,,,,,5.55,3.95,7.97,18.43,52.34,11.76,0.0,0.0,0.0,4.0,5.0,11.0,18.0,50.0,12.0,0.0,0.0,0.0
2018-09-30,FND2172,BALANCED GROWTH FUND,ONEANSWER KIWISAVER SCHEME,0.95,483250978.06,11711,2007-10-01,8.98,,0.99,,,,,,,,,,,,7.21,8.02,17.7,14.52,42.67,9.88,0.0,0.0,0.0,6.0,9.0,20.0,14.0,41.0,10.0,0.0,0.0,0.0
2018-09-30,FND2173,BALANCED FUND,ONEANSWER KIWISAVER SCHEME,0.90,543767878.29,12932,2007-10-01,7.16,,0.94,,,,,,,,,,,,11.15,11.0,25.69,11.98,32.26,7.92,0.0,0.0,0.0,10.0,12.0,28.0,12.0,31.0,8.0,0.0,0.0,0.0
2018-09-30,FND2174,CONSERVATIVE BALANCED FUND,ONEANSWER KIWISAVER SCHEME,0.85,181970977.9,4504,2007-10-01,5.33,,0.89,,,,,,,,,,,,16.27,13.95,32.59,8.49,22.77,5.93,0.0,0.0,0.0,15.0,15.0,35.0,8.0,21.0,6.0,0.0,0.0,0.0
2018-09-30,FND2175,CONSERVATIVE FUND,ONEANSWER KIWISAVER SCHEME,0.85,426680816.09,22215,2007-10-01,3.52,,0.89,,,,,,,,,,,,20.85,17.26,40.37,4.84,13.69,2.99,0.0,0.0,0.0,20.0,18.0,42.0,5.0,13.0,3.0,0.0,0.0,0.0
2018-09-30,FND2176,CASH FUND,ONEANSWER KIWISAVER SCHEME,0.48,38114207.46,1314,2007-10-01,1.53,,0.5,,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-30,FND2177,NEW ZEALAND FIXED INTEREST FUND,ONEANSWER KIWISAVER SCHEME,0.55,7031424.07,447,2007-10-01,3.06,,0.58,,,,,,,,,,,,0.1,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-30,FND2178,INTERNATIONAL FIXED INTEREST FUND,ONEANSWER KIWISAVER SCHEME,0.75,2187110.1,228,2007-10-01,0.24,,0.79,,,,,,,,,,,,0.15,0.0,99.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
